0.457,47.500
0.450,44.500
0.499,48.833
0.500,49.500
0.444,46.000
0.458,44.167
0.518,49.500
0.486,49.167
0.456,47.000
0.449,45.000
0.498,48.833
0.498,49.167
0.473,44.833
0.462,45.500
0.502,47.667
0.491,49.667
0.469,47.000
0.453,44.667
0.505,49.167
0.496,49.500
0.482,46.167
0.477,45.500
0.500,47.833
0.493,49.333
0.497,49.000
0.485,46.833
0.514,48.833
0.479,49.833
0.483,48.500
0.448,43.333
0.517,50.333
0.489,50.500
0.518,48.833
0.479,45.333
0.483,50.333
0.490,50.167
0.479,48.500
0.453,44.500
0.504,49.000
0.487,50.667
0.468,46.667
0.468,45.167
0.521,50.667
0.482,49.667
0.478,48.000
0.472,46.000
0.502,49.500
0.490,50.500
0.487,46.500
0.462,45.000
0.501,49.667
0.495,49.000
0.475,46.667
0.454,44.333
0.504,50.000
0.491,50.000
0.497,46.667
0.462,44.500
0.499,48.000
0.485,48.167
0.509,49.667
0.481,47.000
0.511,50.833
0.484,50.000
0.515,50.167
0.477,47.500
0.510,50.500
0.490,50.167
0.509,49.000
0.480,45.667
0.510,50.167
0.479,49.833
0.519,50.333
0.493,49.833
0.501,48.667
0.487,48.167
0.511,50.167
0.499,51.500
0.502,49.667
0.482,49.667
0.510,51.000
0.491,49.333
0.501,49.000
0.489,48.833
0.509,49.667
0.491,49.500
0.503,50.167
0.495,48.333
0.515,50.000
0.468,49.167
0.494,51.667
0.477,49.667
0.512,49.667
0.480,49.167
0.505,49.833
0.493,48.667
0.498,49.333
0.485,50.333
0.493,50.000
0.486,48.333
0.512,50.167
0.478,48.833
0.494,49.333
0.484,48.500
0.505,50.000
0.480,49.667
0.492,49.333
0.495,49.000
