0.631,59.167
0.613,63.000
0.639,62.333
0.622,60.500
0.604,61.167
0.590,57.833
0.644,64.833
0.601,58.667
0.646,61.333
0.597,58.333
0.653,62.667
0.627,61.833
0.624,61.000
0.609,60.000
0.652,61.833
0.609,56.667
0.594,59.833
0.604,60.833
0.628,61.000
0.634,62.000
0.660,62.833
0.599,61.333
0.665,65.333
0.637,62.333
0.570,52.833
0.599,56.333
0.620,58.667
0.631,62.667
0.568,58.500
0.583,58.167
0.581,58.000
0.633,63.500
0.623,59.500
0.606,62.667
0.606,60.500
0.639,62.333
0.635,65.167
0.603,58.167
0.656,64.833
0.616,62.833
0.615,59.667
0.610,61.833
0.640,60.667
0.613,62.167
0.644,62.667
0.604,60.333
0.647,62.333
0.623,61.333
0.627,59.333
0.621,61.667
0.621,61.500
0.641,62.833
0.624,60.667
0.608,61.833
0.644,62.500
0.642,62.500
0.644,62.833
0.599,60.000
0.672,63.833
0.623,62.500
0.617,58.667
0.623,62.833
0.622,57.500
0.629,60.500
0.584,60.833
0.581,59.833
0.609,62.500
0.617,63.167
0.604,57.667
0.614,59.833
0.632,58.500
0.631,60.500
0.614,60.500
0.575,55.833
0.622,57.500
0.596,57.500
0.616,61.833
0.594,57.667
0.615,60.333
0.619,58.833
0.613,61.167
0.588,57.500
0.614,57.833
0.572,56.000
0.644,63.333
0.602,58.667
0.615,58.167
0.591,54.333
0.611,59.167
0.616,58.500
0.627,60.167
0.619,60.500
0.649,63.000
0.578,53.333
0.644,63.167
0.598,55.333
0.601,59.000
0.582,56.500
0.640,61.167
0.619,62.000
0.579,58.667
0.588,59.167
0.613,60.000
0.593,61.667
0.606,60.167
0.613,61.167
0.617,58.500
0.602,59.667
