0.598,62.667
0.545,55.000
0.671,67.333
0.602,64.333
0.572,57.500
0.526,53.833
0.619,64.500
0.614,64.000
0.601,62.000
0.540,54.000
0.665,68.833
0.609,63.833
0.607,63.833
0.557,54.833
0.640,65.500
0.602,61.500
0.593,62.667
0.525,53.167
0.589,61.333
0.573,58.500
0.600,63.167
0.554,55.167
0.630,64.500
0.610,62.833
0.611,63.167
0.557,56.000
0.647,68.667
0.577,60.167
0.594,63.333
0.529,53.333
0.604,62.167
0.567,57.500
0.625,65.833
0.576,58.833
0.637,67.167
0.604,62.667
0.594,61.667
0.524,53.167
0.631,63.333
0.606,63.667
0.558,56.667
0.514,52.333
0.603,60.167
0.603,60.833
0.585,59.333
0.539,53.833
0.646,64.667
0.603,63.000
0.606,63.333
0.529,53.333
0.650,69.000
0.602,63.500
0.570,60.333
0.519,52.333
0.598,62.500
0.557,57.333
0.576,59.333
0.525,53.167
0.626,67.000
0.613,61.833
0.647,66.833
0.529,53.667
0.652,68.667
0.622,67.833
0.544,55.500
0.524,52.833
0.599,63.667
0.551,56.667
0.659,69.000
0.533,54.000
0.651,67.000
0.554,57.500
0.660,67.833
0.628,64.000
0.646,66.500
0.614,65.500
0.655,67.000
0.610,60.833
0.642,66.833
0.601,61.500
0.666,67.833
0.619,64.167
0.631,67.000
0.611,65.167
0.642,69.333
0.615,64.833
0.641,66.833
0.608,66.000
0.623,66.833
0.617,62.833
0.622,65.833
0.622,64.333
0.646,68.167
0.618,64.167
0.635,68.833
0.625,63.500
0.661,68.167
0.632,69.333
0.654,70.833
0.624,69.000
0.616,65.667
0.627,65.667
0.626,66.000
0.649,67.833
0.642,68.500
0.634,70.500
0.642,68.500
0.630,69.167
