0.865 ± 0.044,85.882 ± 3.486
0.865 ± 0.037,87.451 ± 3.741
0.846 ± 0.050,86.078 ± 4.061
0.855 ± 0.046,86.078 ± 3.663
0.844 ± 0.048,85.294 ± 3.642
0.843 ± 0.045,84.902 ± 3.513
0.864 ± 0.040,87.843 ± 4.367
0.859 ± 0.042,86.078 ± 3.965
0.861 ± 0.039,86.275 ± 3.616
0.856 ± 0.035,86.275 ± 3.508
0.850 ± 0.046,84.902 ± 2.780
0.850 ± 0.041,84.902 ± 3.621
0.864 ± 0.039,86.667 ± 3.257
0.863 ± 0.034,86.667 ± 3.257
0.861 ± 0.034,87.059 ± 4.898
0.856 ± 0.039,85.882 ± 3.137
0.855 ± 0.038,85.882 ± 3.594
0.839 ± 0.045,86.078 ± 3.663
0.771 ± 0.034,79.020 ± 3.725
0.788 ± 0.032,79.020 ± 3.621
0.791 ± 0.031,80.392 ± 3.281
0.786 ± 0.040,79.216 ± 4.314
0.781 ± 0.040,78.824 ± 4.278
0.785 ± 0.032,79.412 ± 3.535
0.776 ± 0.033,78.431 ± 3.822
0.784 ± 0.036,78.627 ± 3.557
0.784 ± 0.024,78.627 ± 3.333
0.775 ± 0.035,78.431 ± 3.396
0.785 ± 0.037,78.824 ± 3.700
0.782 ± 0.035,78.627 ± 3.447
0.778 ± 0.028,79.216 ± 3.637
0.778 ± 0.032,79.020 ± 3.725
0.781 ± 0.029,78.824 ± 3.012
0.784 ± 0.035,78.627 ± 3.333
0.776 ± 0.030,78.824 ± 3.802
0.774 ± 0.035,77.843 ± 3.827
0.769 ± 0.035,78.627 ± 3.663
0.768 ± 0.033,79.216 ± 3.637
0.774 ± 0.030,78.235 ± 3.767
0.775 ± 0.028,78.431 ± 3.281
0.780 ± 0.029,79.216 ± 3.063
0.779 ± 0.033,79.412 ± 3.192
0.801 ± 0.039,80.392 ± 3.162
0.806 ± 0.034,80.392 ± 2.631
0.799 ± 0.035,80.392 ± 4.113
0.800 ± 0.031,80.784 ± 3.257
0.799 ± 0.034,80.392 ± 3.508
0.791 ± 0.035,80.196 ± 3.663
0.799 ± 0.030,80.980 ± 4.210
0.795 ± 0.032,80.588 ± 3.767
0.802 ± 0.031,81.373 ± 3.535
0.796 ± 0.029,81.176 ± 2.801
0.798 ± 0.033,80.588 ± 3.965
0.796 ± 0.026,80.588 ± 3.663
0.796 ± 0.029,81.176 ± 3.304
0.802 ± 0.032,81.176 ± 3.941
0.799 ± 0.023,80.392 ± 3.922
0.800 ± 0.034,80.980 ± 3.513
0.796 ± 0.029,80.588 ± 3.965
0.800 ± 0.022,80.784 ± 3.700
0.796 ± 0.028,80.588 ± 3.333
0.800 ± 0.027,79.020 ± 3.926
0.801 ± 0.026,80.588 ± 3.557
0.801 ± 0.027,80.000 ± 3.594
0.800 ± 0.023,80.392 ± 3.396
0.799 ± 0.021,79.804 ± 3.725
0.789 ± 0.033,79.216 ± 3.529
0.786 ± 0.031,78.431 ± 3.822
0.801 ± 0.028,79.804 ± 3.168
0.782 ± 0.045,78.431 ± 4.471
0.784 ± 0.037,78.627 ± 4.061
0.785 ± 0.038,78.627 ± 3.965
0.786 ± 0.033,80.196 ± 3.557
0.777 ± 0.035,78.824 ± 3.486
0.790 ± 0.028,79.020 ± 3.287
0.782 ± 0.035,78.824 ± 3.902
0.788 ± 0.034,78.627 ± 3.557
0.787 ± 0.027,79.020 ± 3.287
0.780 ± 0.026,79.216 ± 3.941
0.780 ± 0.036,79.216 ± 3.419
0.775 ± 0.030,78.431 ± 3.508
0.786 ± 0.034,79.216 ± 3.741
0.782 ± 0.028,79.412 ± 3.069
0.781 ± 0.033,78.627 ± 3.447
0.796 ± 0.038,80.784 ± 3.802
0.782 ± 0.035,79.216 ± 2.935
0.783 ± 0.029,79.412 ± 3.310
0.781 ± 0.030,79.020 ± 3.044
0.786 ± 0.034,79.216 ± 3.063
0.778 ± 0.032,78.824 ± 2.745
0.854 ± 0.047,85.490 ± 4.976
0.843 ± 0.039,85.294 ± 3.535
0.838 ± 0.043,84.902 ± 3.402
0.843 ± 0.053,84.902 ± 3.621
0.831 ± 0.049,84.314 ± 3.720
0.824 ± 0.053,82.549 ± 3.557
0.853 ± 0.047,86.667 ± 2.449
0.845 ± 0.042,84.510 ± 3.447
0.841 ± 0.047,84.118 ± 2.696
0.843 ± 0.053,84.510 ± 4.155
0.834 ± 0.043,83.725 ± 4.300
0.830 ± 0.038,83.137 ± 3.529
0.853 ± 0.046,86.275 ± 2.480
0.850 ± 0.034,86.471 ± 2.835
0.845 ± 0.043,86.275 ± 3.281
0.840 ± 0.043,85.882 ± 3.594
0.838 ± 0.044,84.510 ± 2.696
0.830 ± 0.039,84.510 ± 1.850
0.841 ± 0.039,86.863 ± 2.488
0.844 ± 0.044,85.686 ± 3.044
0.835 ± 0.040,85.490 ± 2.353
0.841 ± 0.037,85.686 ± 3.287
0.840 ± 0.038,85.882 ± 3.802
0.830 ± 0.040,84.118 ± 2.696
0.845 ± 0.050,85.294 ± 4.136
0.839 ± 0.048,84.902 ± 3.402
0.830 ± 0.038,83.922 ± 3.594
0.840 ± 0.048,84.118 ± 4.155
0.829 ± 0.047,83.725 ± 3.287
0.830 ± 0.044,83.137 ± 3.186
0.848 ± 0.046,85.098 ± 3.186
0.844 ± 0.046,85.294 ± 4.042
0.838 ± 0.043,83.922 ± 3.137
0.838 ± 0.049,83.725 ± 3.168
0.835 ± 0.040,83.137 ± 3.529
0.830 ± 0.038,83.333 ± 3.424
0.849 ± 0.047,85.882 ± 2.112
0.844 ± 0.048,85.882 ± 3.257
0.835 ± 0.048,83.922 ± 2.745
0.841 ± 0.048,83.529 ± 3.419
0.832 ± 0.044,83.725 ± 3.827
0.834 ± 0.047,83.529 ± 2.801
0.844 ± 0.052,86.078 ± 2.835
0.841 ± 0.050,84.706 ± 2.745
0.840 ± 0.043,84.510 ± 3.094
0.845 ± 0.050,85.294 ± 3.424
0.833 ± 0.042,83.922 ± 3.012
0.835 ± 0.039,84.118 ± 2.835
0.850 ± 0.046,85.490 ± 3.842
0.843 ± 0.049,84.706 ± 3.486
0.845 ± 0.039,84.118 ± 4.061
0.839 ± 0.043,85.294 ± 4.406
0.836 ± 0.050,84.314 ± 5.113
0.823 ± 0.045,82.941 ± 4.118
0.853 ± 0.041,85.686 ± 2.780
0.853 ± 0.047,84.902 ± 3.725
0.848 ± 0.045,85.098 ± 3.304
0.843 ± 0.045,84.510 ± 4.246
0.832 ± 0.049,84.706 ± 3.486
0.831 ± 0.044,83.529 ± 3.637
0.850 ± 0.046,85.686 ± 1.971
0.855 ± 0.043,86.078 ± 3.216
0.831 ± 0.036,84.510 ± 2.549
0.844 ± 0.043,85.294 ± 3.642
0.844 ± 0.047,85.294 ± 3.847
0.831 ± 0.036,83.333 ± 3.310
0.864 ± 0.038,85.686 ± 2.638
0.844 ± 0.042,86.863 ± 3.287
0.838 ± 0.038,86.275 ± 3.162
0.840 ± 0.047,85.882 ± 3.373
0.841 ± 0.044,85.882 ± 3.257
0.836 ± 0.044,84.118 ± 2.549
0.868 ± 0.041,87.059 ± 2.935
0.851 ± 0.046,86.471 ± 3.557
0.851 ± 0.041,84.902 ± 3.287
0.851 ± 0.047,87.059 ± 3.842
0.854 ± 0.048,85.098 ± 3.304
0.831 ± 0.044,85.098 ± 3.419
0.871 ± 0.041,87.647 ± 4.023
0.864 ± 0.046,85.882 ± 3.486
0.851 ± 0.042,86.667 ± 3.902
0.853 ± 0.044,86.667 ± 3.999
0.845 ± 0.046,85.686 ± 3.044
0.841 ± 0.043,85.882 ± 3.012
0.868 ± 0.035,87.059 ± 3.842
0.858 ± 0.025,87.059 ± 4.038
0.854 ± 0.037,86.275 ± 4.113
0.851 ± 0.042,86.275 ± 3.396
0.853 ± 0.044,86.667 ± 3.700
0.847 ± 0.036,85.098 ± 3.637
0.864 ± 0.037,85.882 ± 3.137
0.864 ± 0.032,87.255 ± 2.361
0.853 ± 0.027,85.490 ± 3.186
0.855 ± 0.044,86.863 ± 2.915
0.851 ± 0.030,87.451 ± 3.304
0.846 ± 0.045,85.098 ± 2.183
0.866 ± 0.037,86.275 ± 3.922
0.860 ± 0.034,86.471 ± 3.965
0.849 ± 0.035,85.490 ± 2.511
0.849 ± 0.044,84.706 ± 2.882
0.847 ± 0.038,86.078 ± 2.227
0.838 ± 0.046,84.706 ± 2.745
0.857 ± 0.044,87.647 ± 3.513
0.853 ± 0.045,86.471 ± 2.967
0.855 ± 0.039,86.078 ± 3.333
0.844 ± 0.051,86.078 ± 3.447
0.841 ± 0.052,85.098 ± 3.419
0.839 ± 0.047,84.706 ± 3.012
0.864 ± 0.040,86.078 ± 4.061
0.864 ± 0.040,87.255 ± 3.642
0.849 ± 0.040,85.294 ± 3.192
0.850 ± 0.045,85.882 ± 3.700
0.843 ± 0.045,85.098 ± 2.660
0.843 ± 0.047,84.118 ± 2.047
0.860 ± 0.045,87.059 ± 4.314
0.858 ± 0.045,85.686 ± 4.023
0.859 ± 0.043,85.490 ± 2.660
0.850 ± 0.041,86.863 ± 3.287
0.846 ± 0.046,85.294 ± 2.667
0.839 ± 0.043,84.902 ± 3.402
0.864 ± 0.044,85.294 ± 4.902
0.861 ± 0.041,86.863 ± 3.513
0.855 ± 0.050,84.706 ± 4.094
0.859 ± 0.042,86.275 ± 3.922
0.843 ± 0.056,84.902 ± 2.915
0.836 ± 0.051,84.902 ± 2.328
0.855 ± 0.042,86.275 ± 4.556
0.865 ± 0.037,85.490 ± 3.186
0.859 ± 0.043,85.882 ± 4.094
0.854 ± 0.046,86.471 ± 3.333
0.853 ± 0.044,84.706 ± 3.012
0.841 ± 0.048,84.510 ± 3.333
0.869 ± 0.037,86.471 ± 3.663
0.860 ± 0.039,87.255 ± 4.743
0.857 ± 0.048,86.471 ± 3.965
0.850 ± 0.049,85.686 ± 3.044
0.850 ± 0.041,85.686 ± 3.725
0.844 ± 0.047,84.902 ± 2.157
0.868 ± 0.033,87.255 ± 3.746
0.866 ± 0.041,85.882 ± 2.745
0.853 ± 0.037,86.667 ± 3.700
0.860 ± 0.028,86.667 ± 3.802
0.845 ± 0.047,85.882 ± 3.012
0.841 ± 0.045,85.294 ± 3.847
0.786 ± 0.042,78.235 ± 3.557
0.782 ± 0.031,78.235 ± 3.965
0.792 ± 0.026,80.392 ± 3.508
0.784 ± 0.038,78.627 ± 3.767
0.776 ± 0.041,78.235 ± 4.336
0.778 ± 0.042,78.627 ± 3.557
0.786 ± 0.033,79.216 ± 3.529
0.775 ± 0.035,78.824 ± 3.594
0.781 ± 0.026,79.020 ± 3.168
0.789 ± 0.041,79.020 ± 3.168
0.781 ± 0.042,77.843 ± 4.118
0.791 ± 0.037,78.627 ± 3.447
0.771 ± 0.031,79.020 ± 4.118
0.775 ± 0.034,78.431 ± 4.018
0.776 ± 0.034,79.216 ± 2.801
0.785 ± 0.032,78.235 ± 3.333
0.779 ± 0.026,77.843 ± 3.725
0.776 ± 0.030,78.039 ± 3.373
0.765 ± 0.032,78.235 ± 4.155
0.763 ± 0.035,78.627 ± 3.557
0.773 ± 0.035,78.824 ± 4.454
0.777 ± 0.033,78.627 ± 3.216
0.771 ± 0.037,78.824 ± 3.137
0.770 ± 0.033,78.431 ± 3.508
0.801 ± 0.037,80.392 ± 3.616
0.801 ± 0.030,80.588 ± 2.393
0.804 ± 0.032,80.392 ± 3.508
0.801 ± 0.033,80.784 ± 3.012
0.794 ± 0.038,81.176 ± 3.529
0.793 ± 0.039,80.392 ± 3.720
0.800 ± 0.034,80.588 ± 3.965
0.795 ± 0.033,80.980 ± 3.725
0.797 ± 0.027,80.784 ± 3.373
0.799 ± 0.033,80.784 ± 3.594
0.796 ± 0.033,80.980 ± 3.513
0.794 ± 0.034,80.392 ± 3.720
0.804 ± 0.034,80.784 ± 3.137
0.799 ± 0.025,80.980 ± 3.827
0.800 ± 0.024,79.608 ± 3.419
0.801 ± 0.023,80.980 ± 3.287
0.804 ± 0.027,80.392 ± 3.162
0.801 ± 0.023,80.588 ± 3.663
0.804 ± 0.026,80.588 ± 3.094
0.796 ± 0.025,79.804 ± 3.725
0.799 ± 0.029,80.588 ± 4.061
0.802 ± 0.028,81.176 ± 3.741
0.799 ± 0.026,80.000 ± 3.802
0.801 ± 0.028,79.804 ± 3.287
0.775 ± 0.030,79.216 ± 3.842
0.789 ± 0.036,78.824 ± 4.094
0.794 ± 0.030,79.412 ± 3.424
0.784 ± 0.042,78.627 ± 3.867
0.785 ± 0.033,79.608 ± 3.741
0.784 ± 0.036,79.412 ± 4.228
0.789 ± 0.040,79.804 ± 3.513
0.788 ± 0.043,79.020 ± 3.513
0.784 ± 0.028,78.824 ± 3.137
0.784 ± 0.035,78.627 ± 3.557
0.778 ± 0.033,78.824 ± 4.094
0.785 ± 0.026,78.431 ± 3.822
0.783 ± 0.038,79.412 ± 3.424
0.781 ± 0.035,79.804 ± 3.621
0.778 ± 0.030,78.431 ± 4.384
0.776 ± 0.037,78.235 ± 3.447
0.786 ± 0.033,79.020 ± 3.044
0.789 ± 0.026,78.431 ± 3.396
0.785 ± 0.033,79.608 ± 3.741
0.790 ± 0.035,79.804 ± 3.287
0.785 ± 0.033,79.412 ± 3.192
0.782 ± 0.033,78.824 ± 2.882
0.788 ± 0.032,79.216 ± 2.935
0.781 ± 0.036,78.824 ± 2.745
0.848 ± 0.043,86.078 ± 3.333
0.844 ± 0.044,84.510 ± 3.867
0.836 ± 0.043,83.529 ± 3.419
0.839 ± 0.046,84.314 ± 4.018
0.834 ± 0.047,83.922 ± 3.700
0.824 ± 0.052,82.745 ± 3.700
0.849 ± 0.040,86.078 ± 3.216
0.853 ± 0.047,85.882 ± 3.802
0.836 ± 0.043,84.706 ± 2.745
0.841 ± 0.043,84.510 ± 4.424
0.830 ± 0.054,83.529 ± 3.419
0.828 ± 0.040,82.549 ± 4.155
0.849 ± 0.046,85.686 ± 3.402
0.843 ± 0.040,84.902 ± 3.287
0.840 ± 0.042,83.922 ± 2.449
0.840 ± 0.045,85.294 ± 4.042
0.843 ± 0.042,84.902 ± 4.389
0.830 ± 0.035,83.333 ± 2.667
0.849 ± 0.037,86.078 ± 3.333
0.846 ± 0.044,85.294 ± 3.069
0.830 ± 0.041,84.118 ± 2.549
0.840 ± 0.043,85.490 ± 3.063
0.836 ± 0.041,84.706 ± 3.257
0.829 ± 0.043,84.118 ± 2.696
0.846 ± 0.048,85.294 ± 3.069
0.838 ± 0.048,85.098 ± 3.529
0.838 ± 0.039,83.922 ± 3.486
0.832 ± 0.043,84.118 ± 3.447
0.834 ± 0.045,84.314 ± 3.508
0.826 ± 0.046,83.333 ± 3.310
0.848 ± 0.046,85.098 ± 3.304
0.845 ± 0.047,84.510 ± 3.333
0.838 ± 0.044,84.314 ± 3.281
0.840 ± 0.043,84.510 ± 4.061
0.832 ± 0.045,83.725 ± 4.300
0.823 ± 0.046,82.157 ± 2.227
0.846 ± 0.049,85.686 ± 2.915
0.845 ± 0.044,85.294 ± 3.069
0.844 ± 0.049,85.098 ± 3.419
0.841 ± 0.047,85.098 ± 4.314
0.833 ± 0.039,84.510 ± 3.663
0.828 ± 0.039,83.529 ± 2.183
0.851 ± 0.042,86.667 ± 4.187
0.844 ± 0.052,85.294 ± 3.192
0.843 ± 0.050,85.098 ± 3.304
0.843 ± 0.050,85.294 ± 2.519
0.840 ± 0.047,84.314 ± 3.281
0.839 ± 0.042,83.922 ± 2.601
0.858 ± 0.046,85.882 ± 4.945
0.836 ± 0.047,85.098 ± 3.186
0.833 ± 0.048,84.706 ± 3.137
0.839 ± 0.046,85.490 ± 3.529
0.833 ± 0.047,83.725 ± 4.726
0.828 ± 0.039,83.725 ± 3.287
0.853 ± 0.041,85.882 ± 3.902
0.845 ± 0.043,85.686 ± 3.725
0.839 ± 0.043,85.098 ± 3.529
0.840 ± 0.050,84.118 ± 3.557
0.828 ± 0.046,84.510 ± 2.967
0.824 ± 0.051,83.529 ± 3.941
0.850 ± 0.044,85.490 ± 3.186
0.843 ± 0.047,85.490 ± 2.511
0.846 ± 0.037,85.882 ± 2.745
0.843 ± 0.041,85.490 ± 3.529
0.845 ± 0.046,84.902 ± 2.638
0.836 ± 0.043,83.725 ± 4.023
0.851 ± 0.042,86.275 ± 3.038
0.840 ± 0.045,85.098 ± 3.637
0.840 ± 0.042,85.686 ± 3.168
0.846 ± 0.048,86.078 ± 3.094
0.840 ± 0.042,84.902 ± 2.328
0.838 ± 0.047,84.314 ± 2.908
0.854 ± 0.045,87.059 ± 2.935
0.855 ± 0.040,86.863 ± 3.926
0.849 ± 0.050,85.490 ± 3.529
0.859 ± 0.042,85.490 ± 3.741
0.851 ± 0.047,85.882 ± 3.486
0.840 ± 0.048,84.902 ± 3.513
0.856 ± 0.048,86.078 ± 3.333
0.859 ± 0.037,85.294 ± 3.310
0.856 ± 0.044,86.471 ± 2.835
0.850 ± 0.043,85.686 ± 4.118
0.845 ± 0.040,84.902 ± 2.780
0.841 ± 0.048,85.294 ± 3.424
0.868 ± 0.035,87.059 ± 3.419
0.861 ± 0.038,87.255 ± 3.069
0.860 ± 0.039,87.059 ± 3.063
0.854 ± 0.042,85.882 ± 3.802
0.851 ± 0.041,86.078 ± 3.333
0.844 ± 0.051,85.294 ± 2.519
0.868 ± 0.028,87.647 ± 4.389
0.865 ± 0.030,86.471 ± 2.393
0.859 ± 0.031,86.863 ± 4.300
0.851 ± 0.045,86.471 ± 4.336
0.859 ± 0.031,86.667 ± 3.486
0.851 ± 0.045,86.471 ± 3.663
0.859 ± 0.049,86.471 ± 4.510
0.859 ± 0.043,85.882 ± 4.367
0.848 ± 0.045,85.882 ± 3.902
0.850 ± 0.045,85.098 ± 3.186
0.847 ± 0.046,84.510 ± 2.835
0.838 ± 0.042,84.706 ± 2.745
0.866 ± 0.034,86.667 ± 3.373
0.860 ± 0.037,86.471 ± 4.594
0.854 ± 0.043,85.294 ± 4.228
0.851 ± 0.048,86.471 ± 3.094
0.845 ± 0.043,85.098 ± 3.842
0.832 ± 0.052,83.725 ± 3.402
0.859 ± 0.047,86.275 ± 2.908
0.861 ± 0.042,86.078 ± 3.216
0.855 ± 0.040,86.667 ± 2.601
0.860 ± 0.044,86.863 ± 4.023
0.848 ± 0.047,85.098 ± 3.186
0.840 ± 0.049,84.314 ± 1.961
0.863 ± 0.041,86.863 ± 3.926
0.856 ± 0.037,86.667 ± 3.700
0.851 ± 0.040,87.255 ± 3.847
0.843 ± 0.047,85.686 ± 3.044
0.849 ± 0.050,85.490 ± 3.637
0.846 ± 0.045,84.706 ± 3.802
0.859 ± 0.051,84.510 ± 4.918
0.859 ± 0.035,86.471 ± 2.696
0.851 ± 0.049,85.882 ± 3.012
0.846 ± 0.046,85.490 ± 3.637
0.845 ± 0.045,84.902 ± 3.287
0.834 ± 0.051,84.314 ± 3.822
0.863 ± 0.039,87.255 ± 3.946
0.864 ± 0.040,86.471 ± 3.965
0.850 ± 0.036,86.275 ± 3.616
0.855 ± 0.042,86.471 ± 3.447
0.846 ± 0.042,85.098 ± 3.741
0.841 ± 0.052,84.706 ± 3.486
