0.771 ± 0.086,75.405 ± 5.192
0.769 ± 0.084,74.054 ± 5.432
0.776 ± 0.087,76.486 ± 4.196
0.785 ± 0.069,76.216 ± 3.586
0.776 ± 0.076,75.405 ± 5.192
0.783 ± 0.070,75.676 ± 4.984
0.778 ± 0.074,74.595 ± 5.013
0.771 ± 0.070,74.865 ± 4.991
0.856 ± 0.067,83.514 ± 5.977
0.847 ± 0.049,84.595 ± 6.401
0.846 ± 0.068,83.784 ± 6.620
0.841 ± 0.057,83.243 ± 6.257
0.832 ± 0.065,83.514 ± 5.977
0.817 ± 0.087,80.541 ± 5.897
0.863 ± 0.063,83.514 ± 6.991
0.846 ± 0.065,84.324 ± 6.816
0.842 ± 0.058,84.054 ± 6.778
0.842 ± 0.069,83.243 ± 5.512
0.837 ± 0.060,82.432 ± 5.439
0.819 ± 0.074,80.270 ± 6.626
0.849 ± 0.059,83.514 ± 7.495
0.839 ± 0.057,85.135 ± 5.952
0.837 ± 0.064,82.432 ± 5.439
0.841 ± 0.057,83.514 ± 6.216
0.829 ± 0.089,83.243 ± 6.019
0.819 ± 0.077,81.351 ± 5.466
0.841 ± 0.062,83.243 ± 7.720
0.827 ± 0.069,81.892 ± 6.735
0.832 ± 0.068,82.703 ± 6.304
0.847 ± 0.076,82.973 ± 5.412
0.836 ± 0.064,83.514 ± 6.559
0.832 ± 0.057,81.351 ± 6.885
0.849 ± 0.054,85.135 ± 6.310
0.841 ± 0.062,84.324 ± 6.373
0.849 ± 0.059,83.243 ± 5.241
0.846 ± 0.051,83.784 ± 5.269
0.839 ± 0.062,82.703 ± 5.296
0.832 ± 0.055,80.541 ± 6.019
0.842 ± 0.058,84.054 ± 5.727
0.844 ± 0.054,84.865 ± 6.419
0.841 ± 0.052,83.784 ± 6.837
0.846 ± 0.053,84.324 ± 5.241
0.844 ± 0.055,84.595 ± 6.049
0.836 ± 0.056,82.162 ± 5.822
0.841 ± 0.058,85.946 ± 6.139
0.849 ± 0.060,85.676 ± 5.927
0.851 ± 0.052,84.054 ± 5.727
0.849 ± 0.056,84.595 ± 6.169
0.849 ± 0.066,84.595 ± 6.286
0.834 ± 0.063,82.973 ± 6.843
0.846 ± 0.051,84.595 ± 6.735
0.846 ± 0.053,84.595 ± 5.412
0.839 ± 0.059,84.054 ± 5.727
0.846 ± 0.051,84.865 ± 5.565
0.842 ± 0.059,84.054 ± 5.466
0.841 ± 0.052,82.703 ± 6.068
0.854 ± 0.050,85.135 ± 5.828
0.847 ± 0.058,84.324 ± 7.027
0.836 ± 0.053,81.351 ± 7.397
0.834 ± 0.058,83.514 ± 5.727
0.836 ± 0.065,83.784 ± 5.797
0.822 ± 0.079,79.730 ± 6.310
0.858 ± 0.044,84.865 ± 5.296
0.847 ± 0.053,83.514 ± 5.853
0.846 ± 0.052,83.514 ± 5.977
0.849 ± 0.060,83.243 ± 5.512
0.832 ± 0.074,83.514 ± 7.687
0.820 ± 0.076,81.622 ± 5.378
0.842 ± 0.057,84.324 ± 5.897
0.851 ± 0.060,83.514 ± 6.447
0.849 ± 0.063,84.595 ± 6.049
0.841 ± 0.064,82.973 ± 6.049
0.825 ± 0.084,83.243 ± 6.373
0.822 ± 0.070,82.162 ± 6.531
0.842 ± 0.051,84.324 ± 5.241
0.842 ± 0.059,82.432 ± 6.193
0.837 ± 0.072,83.514 ± 8.058
0.837 ± 0.064,84.054 ± 6.333
0.832 ± 0.078,81.622 ± 5.099
0.825 ± 0.076,81.351 ± 6.670
0.868 ± 0.051,85.135 ± 4.400
0.866 ± 0.054,85.946 ± 6.139
0.861 ± 0.058,84.595 ± 6.626
0.858 ± 0.050,84.865 ± 4.865
0.847 ± 0.045,85.135 ± 5.303
0.812 ± 0.112,82.703 ± 9.609
0.866 ± 0.053,84.324 ± 5.771
0.869 ± 0.053,85.946 ± 4.650
0.861 ± 0.046,84.865 ± 6.419
0.849 ± 0.054,85.405 ± 6.304
0.849 ± 0.054,84.054 ± 5.331
0.842 ± 0.051,85.135 ± 5.701
0.873 ± 0.047,86.216 ± 6.098
0.859 ± 0.050,82.703 ± 6.304
0.842 ± 0.047,85.946 ± 5.897
0.853 ± 0.056,85.946 ± 6.486
0.851 ± 0.047,84.324 ± 4.324
0.844 ± 0.056,84.324 ± 6.257
0.858 ± 0.056,85.676 ± 4.842
0.861 ± 0.059,83.243 ± 4.490
0.861 ± 0.060,84.865 ± 5.946
0.856 ± 0.056,84.865 ± 5.296
0.841 ± 0.052,84.595 ± 4.991
0.847 ± 0.059,85.135 ± 6.310
0.863 ± 0.062,86.486 ± 5.269
0.864 ± 0.051,85.946 ± 6.139
0.856 ± 0.052,85.676 ± 6.049
0.847 ± 0.057,85.405 ± 6.419
0.846 ± 0.058,84.324 ± 5.099
0.844 ± 0.051,84.324 ± 5.099
0.861 ± 0.047,85.405 ± 4.222
0.861 ± 0.056,85.676 ± 4.531
0.868 ± 0.049,85.135 ± 4.563
0.844 ± 0.061,85.676 ± 5.135
0.846 ± 0.049,84.865 ± 4.045
0.844 ± 0.054,85.135 ± 5.020
0.861 ± 0.053,87.027 ± 5.241
0.866 ± 0.043,86.486 ± 5.921
0.849 ± 0.052,85.946 ± 6.486
0.846 ± 0.052,84.324 ± 6.257
0.846 ± 0.054,85.135 ± 6.648
0.846 ± 0.051,85.135 ± 4.720
0.861 ± 0.057,85.135 ± 5.701
0.868 ± 0.050,85.946 ± 5.241
0.863 ± 0.050,86.216 ± 4.433
0.846 ± 0.057,85.135 ± 6.537
0.847 ± 0.057,84.324 ± 5.099
0.842 ± 0.057,85.135 ± 5.439
0.861 ± 0.049,86.216 ± 4.265
0.856 ± 0.056,86.216 ± 5.466
0.863 ± 0.045,84.865 ± 5.946
0.853 ± 0.060,85.405 ± 4.222
0.853 ± 0.054,85.405 ± 5.296
0.841 ± 0.053,85.135 ± 5.439
0.869 ± 0.052,85.676 ± 4.366
0.861 ± 0.054,84.865 ± 5.013
0.856 ± 0.049,85.676 ± 5.803
0.856 ± 0.055,84.324 ± 5.099
0.854 ± 0.053,84.595 ± 4.366
0.846 ± 0.050,84.595 ± 5.803
0.875 ± 0.043,85.135 ± 5.303
0.844 ± 0.058,85.135 ± 3.870
0.859 ± 0.048,85.405 ± 4.712
0.846 ± 0.054,85.135 ± 4.563
0.847 ± 0.054,84.865 ± 4.555
0.831 ± 0.062,83.784 ± 5.405
0.873 ± 0.046,84.865 ± 4.865
0.859 ± 0.054,85.946 ± 6.922
0.854 ± 0.049,85.676 ± 5.275
0.853 ± 0.051,85.405 ± 6.531
0.851 ± 0.052,84.595 ± 4.531
0.837 ± 0.057,84.595 ± 5.927
0.766 ± 0.082,75.676 ± 4.358
0.776 ± 0.081,76.216 ± 4.152
0.776 ± 0.084,76.486 ± 4.842
0.771 ± 0.077,75.676 ± 4.358
0.771 ± 0.070,75.135 ± 4.804
0.768 ± 0.079,75.405 ± 4.433
0.766 ± 0.075,74.324 ± 5.303
0.778 ± 0.074,74.865 ± 4.842
0.773 ± 0.079,75.135 ± 4.324
0.771 ± 0.080,74.865 ± 4.842
0.775 ± 0.083,75.135 ± 4.804
0.773 ± 0.088,75.135 ± 5.099
0.783 ± 0.070,74.324 ± 5.164
0.785 ± 0.075,76.216 ± 3.586
0.775 ± 0.069,75.405 ± 4.595
0.773 ± 0.067,75.135 ± 5.241
0.773 ± 0.077,75.135 ± 5.099
0.775 ± 0.077,75.405 ± 4.902
0.776 ± 0.064,75.135 ± 4.324
0.783 ± 0.070,74.595 ± 4.222
0.780 ± 0.062,75.405 ± 3.716
0.776 ± 0.069,74.595 ± 5.156
0.775 ± 0.071,74.865 ± 5.135
0.783 ± 0.069,74.865 ± 5.412
0.793 ± 0.066,78.378 ± 4.984
0.785 ± 0.085,77.027 ± 5.572
0.797 ± 0.083,76.486 ± 4.689
0.781 ± 0.083,76.757 ± 4.712
0.781 ± 0.080,77.838 ± 5.099
0.776 ± 0.090,75.946 ± 4.595
0.786 ± 0.080,77.568 ± 4.991
0.785 ± 0.083,77.568 ± 5.676
0.803 ± 0.073,78.108 ± 4.751
0.788 ± 0.074,77.297 ± 4.865
0.792 ± 0.078,77.568 ± 4.842
0.788 ± 0.082,77.027 ± 4.720
0.788 ± 0.077,77.838 ± 5.241
0.797 ± 0.072,78.108 ± 5.192
0.792 ± 0.084,77.297 ± 5.296
0.776 ± 0.083,76.757 ± 4.865
0.788 ± 0.080,77.297 ± 4.865
0.792 ± 0.082,77.297 ± 4.865
0.786 ± 0.066,77.027 ± 4.720
0.790 ± 0.072,77.297 ± 5.013
0.786 ± 0.064,77.027 ± 5.572
0.793 ± 0.073,77.027 ± 4.872
0.793 ± 0.064,77.568 ± 4.842
0.795 ± 0.076,77.027 ± 4.720
0.776 ± 0.080,75.946 ± 5.331
0.775 ± 0.082,76.486 ± 5.275
0.785 ± 0.069,76.486 ± 5.412
0.776 ± 0.086,75.405 ± 4.595
0.775 ± 0.086,75.135 ± 5.241
0.773 ± 0.083,75.676 ± 5.128
0.776 ± 0.083,76.216 ± 4.650
0.771 ± 0.083,74.595 ± 4.865
0.776 ± 0.083,75.946 ± 5.192
0.775 ± 0.071,75.135 ± 4.954
0.773 ± 0.074,75.405 ± 4.902
0.766 ± 0.081,74.865 ± 5.135
0.785 ± 0.072,76.486 ± 3.832
0.775 ± 0.089,75.405 ± 3.514
0.780 ± 0.068,74.595 ± 5.013
0.771 ± 0.082,75.135 ± 5.378
0.780 ± 0.073,74.865 ± 5.135
0.776 ± 0.083,74.865 ± 5.135
0.785 ± 0.080,76.757 ± 4.222
0.783 ± 0.076,74.865 ± 3.832
0.778 ± 0.075,75.946 ± 4.433
0.780 ± 0.064,75.135 ± 4.804
0.776 ± 0.075,75.405 ± 4.902
0.781 ± 0.077,74.595 ± 5.156
0.842 ± 0.054,84.595 ± 6.286
0.844 ± 0.055,84.595 ± 6.515
0.829 ± 0.077,82.703 ± 5.695
0.842 ± 0.064,82.973 ± 5.927
0.831 ± 0.066,82.973 ± 6.169
0.812 ± 0.082,80.000 ± 6.187
0.861 ± 0.054,84.595 ± 6.401
0.849 ± 0.051,84.595 ± 5.927
0.834 ± 0.066,82.432 ± 7.074
0.837 ± 0.061,84.054 ± 6.216
0.824 ± 0.058,82.162 ± 6.751
0.814 ± 0.078,79.459 ± 5.296
0.847 ± 0.058,84.595 ± 5.275
0.847 ± 0.057,82.973 ± 6.843
0.832 ± 0.069,83.784 ± 6.620
0.834 ± 0.085,83.243 ± 6.922
0.839 ± 0.064,83.243 ± 5.897
0.819 ± 0.083,81.351 ± 7.197
0.842 ± 0.064,82.703 ± 5.013
0.836 ± 0.060,82.973 ± 6.626
0.839 ± 0.067,82.973 ± 6.286
0.837 ± 0.063,82.973 ± 6.286
0.829 ± 0.067,82.703 ± 5.296
0.832 ± 0.067,80.270 ± 4.991
0.851 ± 0.057,84.595 ± 6.626
0.847 ± 0.056,84.054 ± 6.447
0.844 ± 0.050,83.243 ± 6.708
0.837 ± 0.062,84.054 ± 5.049
0.836 ± 0.062,82.973 ± 5.412
0.832 ± 0.052,81.081 ± 5.539
0.853 ± 0.048,85.135 ± 6.970
0.841 ± 0.062,85.135 ± 5.828
0.841 ± 0.051,84.865 ± 6.068
0.841 ± 0.064,83.514 ± 5.853
0.839 ± 0.058,83.243 ± 5.241
0.832 ± 0.054,82.162 ± 4.045
0.849 ± 0.055,85.135 ± 5.952
0.851 ± 0.058,84.865 ± 6.531
0.842 ± 0.059,84.595 ± 5.275
0.847 ± 0.055,84.865 ± 5.946
0.844 ± 0.054,84.324 ± 6.019
0.825 ± 0.061,82.432 ± 4.720
0.847 ± 0.054,85.405 ± 5.822
0.849 ± 0.052,84.324 ± 5.897
0.844 ± 0.057,84.324 ± 6.373
0.846 ± 0.057,84.054 ± 5.598
0.844 ± 0.058,83.784 ± 6.281
0.842 ± 0.053,81.892 ± 7.357
0.851 ± 0.051,84.865 ± 5.695
0.847 ± 0.057,84.054 ± 6.216
0.842 ± 0.061,82.703 ± 6.964
0.839 ± 0.063,84.324 ± 5.771
0.842 ± 0.060,83.243 ± 6.598
0.832 ± 0.056,81.892 ± 5.803
0.856 ± 0.046,85.946 ± 5.512
0.846 ± 0.065,84.324 ± 6.816
0.849 ± 0.055,83.243 ± 5.512
0.844 ± 0.049,84.865 ± 5.946
0.831 ± 0.063,82.162 ± 6.859
0.814 ± 0.076,80.270 ± 6.843
0.858 ± 0.052,85.946 ± 4.954
0.853 ± 0.064,84.324 ± 6.373
0.849 ± 0.063,84.595 ± 6.286
0.849 ± 0.059,82.973 ± 6.169
0.836 ± 0.063,83.514 ± 6.216
0.819 ± 0.084,80.270 ± 6.286
0.847 ± 0.053,84.865 ± 6.531
0.844 ± 0.060,82.432 ± 7.074
0.844 ± 0.069,83.243 ± 7.332
0.847 ± 0.056,83.784 ± 6.396
0.834 ± 0.064,81.892 ± 5.135
0.836 ± 0.070,82.162 ± 7.470
0.868 ± 0.050,85.676 ± 4.842
0.864 ± 0.056,85.946 ± 5.897
0.853 ± 0.067,85.135 ± 5.952
0.854 ± 0.045,85.405 ± 5.822
0.853 ± 0.057,85.405 ± 5.432
0.844 ± 0.060,84.324 ± 5.099
0.868 ± 0.048,86.216 ± 5.049
0.859 ± 0.052,85.946 ± 5.512
0.863 ± 0.055,84.865 ± 5.822
0.863 ± 0.056,85.676 ± 5.676
0.849 ± 0.060,84.324 ± 5.512
0.844 ± 0.058,83.784 ± 4.984
0.876 ± 0.046,85.676 ± 5.927
0.863 ± 0.049,85.135 ± 5.303
0.861 ± 0.052,85.676 ± 5.135
0.854 ± 0.055,84.324 ± 5.512
0.846 ± 0.047,84.595 ± 5.275
0.844 ± 0.053,84.595 ± 6.401
0.858 ± 0.053,86.216 ± 4.902
0.861 ± 0.056,85.676 ± 7.156
0.849 ± 0.055,84.324 ± 5.897
0.853 ± 0.052,85.135 ± 5.303
0.854 ± 0.055,85.405 ± 4.555
0.847 ± 0.061,84.595 ± 6.286
0.859 ± 0.061,86.216 ± 5.049
0.861 ± 0.047,86.216 ± 5.977
0.836 ± 0.117,82.703 ± 10.551
0.842 ± 0.051,85.676 ± 6.286
0.847 ± 0.052,85.676 ± 5.275
0.841 ± 0.060,83.784 ± 4.984
0.864 ± 0.047,85.676 ± 4.689
0.853 ± 0.047,86.216 ± 5.331
0.854 ± 0.050,85.135 ± 5.020
0.851 ± 0.056,84.865 ± 5.695
0.853 ± 0.056,85.676 ± 5.412
0.842 ± 0.051,84.865 ± 5.156
0.864 ± 0.051,85.946 ± 5.643
0.864 ± 0.045,85.676 ± 4.689
0.853 ± 0.056,85.676 ± 6.401
0.847 ± 0.057,85.946 ± 5.512
0.851 ± 0.051,85.405 ± 4.555
0.849 ± 0.055,84.324 ± 4.650
0.856 ± 0.053,86.486 ± 6.163
0.868 ± 0.049,85.676 ± 5.135
0.851 ± 0.055,84.595 ± 4.531
0.849 ± 0.053,85.405 ± 5.432
0.839 ± 0.059,85.676 ± 5.927
0.849 ± 0.052,85.405 ± 6.419
0.868 ± 0.057,86.216 ± 5.598
0.861 ± 0.050,83.514 ± 5.466
0.859 ± 0.051,84.054 ± 6.098
0.853 ± 0.044,85.405 ± 4.555
0.851 ± 0.050,85.946 ± 4.954
0.847 ± 0.058,84.865 ± 6.859
0.864 ± 0.045,86.486 ± 6.043
0.878 ± 0.045,86.757 ± 5.331
0.863 ± 0.052,84.054 ± 5.598
0.844 ± 0.061,83.784 ± 4.835
0.851 ± 0.056,84.865 ± 6.187
0.832 ± 0.058,85.676 ± 5.275
0.863 ± 0.048,86.486 ± 4.358
0.856 ± 0.058,84.324 ± 6.139
0.849 ± 0.056,85.676 ± 4.531
0.859 ± 0.046,83.784 ± 5.405
0.856 ± 0.053,85.405 ± 4.555
0.846 ± 0.058,83.784 ± 4.835
0.861 ± 0.051,85.946 ± 4.650
0.853 ± 0.056,85.135 ± 5.303
0.853 ± 0.051,84.324 ± 5.771
0.851 ± 0.057,83.514 ± 5.331
0.846 ± 0.054,84.054 ± 5.727
0.841 ± 0.057,84.054 ± 5.331
0.769 ± 0.076,75.676 ± 4.984
0.769 ± 0.084,75.676 ± 4.358
0.783 ± 0.077,76.486 ± 4.689
0.776 ± 0.078,75.946 ± 4.265
0.775 ± 0.081,75.405 ± 4.265
0.769 ± 0.083,75.405 ± 4.595
0.769 ± 0.072,74.865 ± 5.135
0.775 ± 0.082,75.405 ± 4.902
0.783 ± 0.079,75.676 ± 4.984
0.778 ± 0.077,75.946 ± 5.192
0.768 ± 0.075,75.676 ± 4.681
0.769 ± 0.078,74.865 ± 4.842
0.778 ± 0.070,75.405 ± 4.902
0.780 ± 0.070,75.405 ± 3.907
0.783 ± 0.078,75.405 ± 5.192
0.769 ± 0.071,75.135 ± 5.241
0.776 ± 0.070,75.946 ± 5.049
0.775 ± 0.082,75.135 ± 4.650
0.773 ± 0.068,74.324 ± 4.720
0.781 ± 0.072,75.135 ± 3.972
0.778 ± 0.072,75.676 ± 4.009
0.775 ± 0.064,74.865 ± 5.275
0.778 ± 0.064,75.405 ± 5.331
0.780 ± 0.073,74.865 ± 5.135
0.786 ± 0.077,77.838 ± 4.804
0.790 ± 0.075,76.757 ± 5.432
0.788 ± 0.082,77.297 ± 5.156
0.786 ± 0.088,77.568 ± 4.842
0.797 ± 0.082,77.297 ± 5.013
0.776 ± 0.084,76.757 ± 4.712
0.788 ± 0.074,77.297 ± 5.432
0.798 ± 0.064,78.108 ± 5.598
0.805 ± 0.058,77.568 ± 5.412
0.792 ± 0.081,77.568 ± 4.842
0.778 ± 0.077,77.027 ± 4.720
0.790 ± 0.078,76.216 ± 4.804
0.788 ± 0.067,77.297 ± 4.865
0.795 ± 0.067,77.838 ± 4.954
0.792 ± 0.083,77.568 ± 4.991
0.793 ± 0.078,77.297 ± 5.013
0.788 ± 0.075,77.838 ± 5.241
0.788 ± 0.085,76.486 ± 4.531
0.783 ± 0.072,77.568 ± 4.842
0.790 ± 0.081,77.027 ± 4.872
0.790 ± 0.075,76.757 ± 4.865
0.786 ± 0.075,77.297 ± 4.865
0.797 ± 0.071,77.027 ± 5.439
0.790 ± 0.074,77.568 ± 4.991
0.776 ± 0.094,77.027 ± 5.164
0.773 ± 0.091,75.676 ± 5.405
0.771 ± 0.087,75.405 ± 5.049
0.766 ± 0.081,76.216 ± 4.490
0.771 ± 0.077,75.135 ± 4.324
0.775 ± 0.093,76.216 ± 4.954
0.776 ± 0.084,76.216 ± 4.804
0.775 ± 0.089,75.135 ± 4.650
0.776 ± 0.088,75.405 ± 5.192
0.776 ± 0.079,77.027 ± 4.720
0.766 ± 0.078,74.595 ± 4.712
0.776 ± 0.070,74.865 ± 5.275
0.785 ± 0.081,76.486 ± 4.018
0.775 ± 0.081,75.405 ± 3.907
0.780 ± 0.077,75.135 ± 5.771
0.771 ± 0.082,75.405 ± 5.192
0.764 ± 0.081,74.865 ± 4.991
0.775 ± 0.075,74.865 ± 5.275
0.785 ± 0.073,77.027 ± 4.054
0.768 ± 0.072,75.946 ± 4.265
0.783 ± 0.069,76.216 ± 4.804
0.781 ± 0.071,75.676 ± 5.269
0.776 ± 0.077,75.135 ± 5.643
0.776 ± 0.071,75.135 ± 4.954
0.849 ± 0.045,84.595 ± 6.401
0.851 ± 0.059,84.865 ± 5.946
0.837 ± 0.060,81.892 ± 7.838
0.841 ± 0.060,82.973 ± 6.169
0.831 ± 0.061,82.703 ± 5.156
0.817 ± 0.076,79.730 ± 4.563
0.847 ± 0.061,84.865 ± 6.304
0.844 ± 0.049,84.324 ± 7.332
0.831 ± 0.064,83.243 ± 5.241
0.839 ± 0.061,84.595 ± 5.135
0.832 ± 0.054,82.703 ± 5.013
0.817 ± 0.083,80.541 ± 7.027
0.841 ± 0.054,84.324 ± 6.708
0.836 ± 0.075,83.514 ± 5.598
0.820 ± 0.075,82.432 ± 5.572
0.849 ± 0.057,84.595 ± 4.991
0.829 ± 0.079,83.784 ± 6.281
0.820 ± 0.073,81.081 ± 7.048
0.853 ± 0.056,84.054 ± 5.727
0.841 ± 0.067,82.703 ± 7.171
0.836 ± 0.065,82.162 ± 5.822
0.842 ± 0.057,82.973 ± 5.927
0.834 ± 0.070,82.703 ± 5.695
0.831 ± 0.059,80.000 ± 6.642
0.844 ± 0.062,84.865 ± 6.531
0.842 ± 0.054,84.595 ± 7.053
0.842 ± 0.060,83.514 ± 6.447
0.836 ± 0.061,83.784 ± 4.835
0.837 ± 0.053,83.784 ± 5.669
0.827 ± 0.060,80.270 ± 6.949
0.854 ± 0.061,85.405 ± 5.822
0.849 ± 0.060,85.135 ± 6.537
0.851 ± 0.053,84.324 ± 6.598
0.837 ± 0.061,83.784 ± 5.539
0.844 ± 0.061,83.243 ± 5.897
0.831 ± 0.052,82.973 ± 7.257
0.851 ± 0.048,85.405 ± 5.822
0.844 ± 0.054,85.405 ± 5.946
0.844 ± 0.051,85.135 ± 5.828
0.842 ± 0.059,84.324 ± 6.139
0.839 ± 0.055,84.054 ± 5.598
0.839 ± 0.061,82.973 ± 4.531
0.851 ± 0.059,84.324 ± 6.139
0.847 ± 0.050,85.135 ± 5.701
0.837 ± 0.054,84.595 ± 6.169
0.841 ± 0.056,84.865 ± 6.068
0.842 ± 0.061,84.865 ± 5.946
0.841 ± 0.055,83.514 ± 5.466
0.851 ± 0.055,84.324 ± 5.897
0.841 ± 0.047,84.054 ± 5.466
0.836 ± 0.053,82.703 ± 7.758
0.839 ± 0.062,83.784 ± 5.405
0.834 ± 0.065,82.703 ± 5.822
0.819 ± 0.078,80.270 ± 6.401
0.854 ± 0.043,84.865 ± 5.822
0.853 ± 0.054,84.865 ± 5.695
0.832 ± 0.084,82.703 ± 7.852
0.842 ± 0.055,83.784 ± 6.043
0.824 ± 0.070,82.162 ± 5.432
0.815 ± 0.078,79.730 ± 6.310
0.842 ± 0.055,84.865 ± 4.712
0.839 ± 0.056,83.784 ± 6.163
0.834 ± 0.065,83.784 ± 5.797
0.836 ± 0.063,83.784 ± 6.509
0.836 ± 0.057,83.243 ± 5.099
0.827 ± 0.066,80.270 ± 5.803
0.849 ± 0.050,83.514 ± 7.297
0.839 ± 0.059,82.703 ± 8.036
0.837 ± 0.061,83.243 ± 6.708
0.842 ± 0.060,83.784 ± 6.509
0.841 ± 0.067,83.784 ± 6.281
0.824 ± 0.057,81.081 ± 5.921
0.864 ± 0.049,84.865 ± 5.013
0.858 ± 0.052,86.216 ± 6.559
0.847 ± 0.055,83.514 ± 5.192
0.844 ± 0.056,85.946 ± 5.099
0.849 ± 0.058,84.865 ± 6.068
0.847 ± 0.056,85.405 ± 5.822
0.858 ± 0.044,86.486 ± 5.797
0.863 ± 0.047,86.216 ± 5.727
0.858 ± 0.060,86.216 ± 5.331
0.846 ± 0.050,84.595 ± 7.357
0.849 ± 0.054,84.595 ± 4.531
0.842 ± 0.057,84.054 ± 4.265
0.868 ± 0.050,86.216 ± 6.333
0.864 ± 0.055,83.514 ± 6.447
0.842 ± 0.061,84.324 ± 5.099
0.851 ± 0.052,84.595 ± 5.803
0.851 ± 0.052,84.054 ± 6.447
0.837 ± 0.052,85.405 ± 5.695
0.858 ± 0.051,84.595 ± 4.366
0.854 ± 0.058,85.405 ± 5.156
0.841 ± 0.059,83.243 ± 6.019
0.844 ± 0.050,85.135 ± 5.303
0.849 ± 0.056,84.054 ± 4.090
0.837 ± 0.055,84.324 ± 4.152
0.856 ± 0.049,85.676 ± 6.735
0.856 ± 0.047,84.865 ± 4.391
0.864 ± 0.050,86.757 ± 5.466
0.846 ± 0.060,85.405 ± 6.751
0.844 ± 0.061,85.676 ± 6.286
0.839 ± 0.057,84.324 ± 6.598
0.863 ± 0.051,85.405 ± 5.156
0.869 ± 0.044,86.757 ± 5.049
0.853 ± 0.049,86.216 ± 5.331
0.847 ± 0.064,85.405 ± 6.751
0.841 ± 0.050,85.676 ± 5.927
0.841 ± 0.055,84.054 ± 5.598
0.861 ± 0.056,85.946 ± 6.019
0.869 ± 0.053,85.946 ± 4.804
0.847 ± 0.055,84.324 ± 4.804
0.846 ± 0.050,84.595 ± 6.735
0.839 ± 0.053,84.324 ± 5.897
0.847 ± 0.051,84.324 ± 5.099
0.866 ± 0.048,85.676 ± 5.545
0.854 ± 0.055,86.486 ± 6.043
0.851 ± 0.050,85.676 ± 6.049
0.844 ± 0.060,84.324 ± 4.804
0.847 ± 0.048,85.405 ± 5.822
0.839 ± 0.062,84.865 ± 5.565
0.868 ± 0.045,87.027 ± 5.099
0.854 ± 0.050,85.946 ± 4.490
0.849 ± 0.053,85.405 ± 6.419
0.856 ± 0.056,84.865 ± 5.565
0.851 ± 0.061,84.595 ± 4.991
0.839 ± 0.055,83.784 ± 4.835
0.866 ± 0.057,85.946 ± 4.324
0.863 ± 0.055,84.595 ± 3.832
0.864 ± 0.051,85.946 ± 4.954
0.859 ± 0.055,85.405 ± 5.156
0.846 ± 0.059,85.946 ± 5.241
0.846 ± 0.053,83.243 ± 5.378
