0.703 ± 0.017,70.899 ± 2.024
0.705 ± 0.021,71.491 ± 2.206
0.705 ± 0.014,71.096 ± 2.078
0.714 ± 0.031,72.018 ± 2.718
0.712 ± 0.022,71.469 ± 1.820
0.698 ± 0.019,70.066 ± 1.820
0.725 ± 0.012,73.202 ± 1.333
0.715 ± 0.014,72.039 ± 1.744
0.706 ± 0.014,71.711 ± 2.753
0.725 ± 0.015,73.706 ± 1.777
0.723 ± 0.014,73.246 ± 1.425
0.712 ± 0.018,72.127 ± 2.355
0.782 ± 0.015,79.145 ± 1.231
0.779 ± 0.012,78.860 ± 1.119
0.775 ± 0.012,78.553 ± 1.164
0.751 ± 0.072,76.425 ± 7.057
0.778 ± 0.016,78.816 ± 1.234
0.778 ± 0.014,79.211 ± 1.164
0.780 ± 0.012,78.947 ± 0.849
0.778 ± 0.014,78.728 ± 1.197
0.775 ± 0.014,78.465 ± 1.826
0.775 ± 0.013,78.991 ± 0.765
0.778 ± 0.015,78.750 ± 1.116
0.776 ± 0.014,78.882 ± 1.165
0.780 ± 0.016,79.101 ± 0.956
0.776 ± 0.012,78.684 ± 1.184
0.774 ± 0.011,78.246 ± 1.407
0.776 ± 0.014,78.925 ± 0.922
0.777 ± 0.014,78.969 ± 1.026
0.776 ± 0.015,78.816 ± 0.991
0.777 ± 0.016,78.531 ± 1.389
0.773 ± 0.019,78.202 ± 1.817
0.767 ± 0.021,77.325 ± 1.349
0.779 ± 0.014,79.189 ± 0.880
0.776 ± 0.018,78.575 ± 1.156
0.775 ± 0.016,78.816 ± 1.153
0.696 ± 0.072,72.478 ± 7.705
0.713 ± 0.063,74.232 ± 6.506
0.755 ± 0.015,77.105 ± 1.429
0.659 ± 0.098,68.640 ± 10.030
0.698 ± 0.095,71.491 ± 9.831
0.756 ± 0.015,77.763 ± 1.136
0.712 ± 0.049,73.202 ± 5.143
0.713 ± 0.044,73.377 ± 4.967
0.716 ± 0.037,73.399 ± 4.397
0.761 ± 0.016,77.697 ± 0.555
0.750 ± 0.038,77.039 ± 2.798
0.759 ± 0.014,77.829 ± 1.199
0.751 ± 0.031,77.500 ± 2.090
0.753 ± 0.027,77.039 ± 3.172
0.732 ± 0.029,75.022 ± 3.704
0.749 ± 0.030,77.039 ± 2.215
0.749 ± 0.039,77.368 ± 2.973
0.759 ± 0.016,77.719 ± 1.279
0.761 ± 0.019,78.004 ± 0.597
0.762 ± 0.018,77.939 ± 0.557
0.753 ± 0.020,76.820 ± 1.488
0.761 ± 0.018,78.048 ± 0.724
0.763 ± 0.016,78.026 ± 0.649
0.759 ± 0.014,77.610 ± 0.912
0.760 ± 0.018,77.544 ± 1.854
0.754 ± 0.029,76.930 ± 2.801
0.744 ± 0.025,76.031 ± 2.337
0.695 ± 0.099,71.776 ± 10.278
0.760 ± 0.019,78.158 ± 1.820
0.759 ± 0.013,77.807 ± 1.267
0.758 ± 0.016,77.434 ± 1.469
0.752 ± 0.030,76.886 ± 2.665
0.740 ± 0.030,76.053 ± 2.803
0.763 ± 0.017,78.487 ± 1.258
0.760 ± 0.020,78.136 ± 1.529
0.760 ± 0.019,77.675 ± 1.581
0.757 ± 0.020,77.368 ± 1.901
0.757 ± 0.017,77.127 ± 1.641
0.745 ± 0.021,76.031 ± 2.193
0.764 ± 0.014,78.333 ± 1.134
0.764 ± 0.014,78.070 ± 1.225
0.755 ± 0.023,77.127 ± 1.959
0.763 ± 0.016,78.114 ± 1.437
0.758 ± 0.017,76.974 ± 1.907
0.747 ± 0.014,76.009 ± 1.665
0.766 ± 0.014,78.355 ± 0.747
0.761 ± 0.022,78.158 ± 1.738
0.761 ± 0.013,77.566 ± 1.298
0.713 ± 0.034,72.237 ± 3.007
0.698 ± 0.026,70.658 ± 2.611
0.676 ± 0.023,68.070 ± 3.100
0.693 ± 0.106,71.162 ± 9.849
0.736 ± 0.065,74.737 ± 5.990
0.745 ± 0.025,75.417 ± 2.009
0.707 ± 0.026,71.404 ± 3.061
0.698 ± 0.019,70.461 ± 1.904
0.702 ± 0.022,70.395 ± 2.078
0.757 ± 0.020,77.149 ± 1.278
0.750 ± 0.024,76.732 ± 1.680
0.733 ± 0.024,73.991 ± 1.998
0.730 ± 0.021,73.509 ± 2.548
0.722 ± 0.017,73.092 ± 1.635
0.721 ± 0.019,72.895 ± 1.744
0.756 ± 0.021,76.689 ± 1.713
0.743 ± 0.022,75.746 ± 1.809
0.725 ± 0.026,73.246 ± 2.527
0.740 ± 0.017,75.285 ± 1.716
0.738 ± 0.016,74.912 ± 1.342
0.734 ± 0.015,74.539 ± 1.195
0.756 ± 0.019,76.711 ± 1.605
0.741 ± 0.023,75.351 ± 1.691
0.731 ± 0.019,73.925 ± 2.316
0.634 ± 0.039,64.232 ± 5.164
0.644 ± 0.038,65.461 ± 4.242
0.625 ± 0.027,63.925 ± 3.235
0.621 ± 0.097,64.013 ± 9.603
0.661 ± 0.105,68.224 ± 9.571
0.693 ± 0.064,70.175 ± 5.561
0.681 ± 0.027,69.035 ± 3.445
0.673 ± 0.024,68.487 ± 3.362
0.671 ± 0.026,68.048 ± 3.390
0.706 ± 0.083,72.325 ± 8.001
0.727 ± 0.054,74.408 ± 4.781
0.691 ± 0.048,70.175 ± 4.138
0.705 ± 0.027,71.623 ± 2.709
0.689 ± 0.019,69.693 ± 1.746
0.690 ± 0.017,69.890 ± 2.919
0.740 ± 0.041,75.504 ± 3.637
0.720 ± 0.044,73.882 ± 3.945
0.687 ± 0.037,70.000 ± 3.634
0.725 ± 0.032,74.013 ± 2.663
0.709 ± 0.022,71.886 ± 2.753
0.695 ± 0.019,70.263 ± 2.140
0.750 ± 0.024,76.864 ± 1.846
0.737 ± 0.036,75.132 ± 2.962
0.714 ± 0.026,72.610 ± 2.081
0.692 ± 0.031,69.298 ± 3.961
0.676 ± 0.032,68.575 ± 2.670
0.655 ± 0.026,66.557 ± 2.189
0.675 ± 0.110,69.627 ± 9.484
0.699 ± 0.091,70.921 ± 9.465
0.721 ± 0.046,73.509 ± 3.320
0.694 ± 0.038,70.548 ± 3.717
0.698 ± 0.019,70.526 ± 2.265
0.690 ± 0.021,69.868 ± 2.686
0.747 ± 0.032,76.140 ± 2.714
0.742 ± 0.037,75.373 ± 2.965
0.717 ± 0.023,72.741 ± 2.497
0.718 ± 0.019,72.215 ± 2.308
0.711 ± 0.017,72.083 ± 2.531
0.718 ± 0.021,72.632 ± 2.009
0.748 ± 0.024,75.921 ± 2.190
0.731 ± 0.038,73.794 ± 3.085
0.716 ± 0.027,72.434 ± 2.630
0.737 ± 0.016,74.386 ± 1.976
0.728 ± 0.014,73.750 ± 1.853
0.726 ± 0.015,73.640 ± 2.000
0.747 ± 0.024,75.724 ± 1.615
0.739 ± 0.024,74.781 ± 1.949
0.732 ± 0.019,73.575 ± 1.967
0.652 ± 0.030,66.557 ± 2.497
0.656 ± 0.029,66.184 ± 2.916
0.654 ± 0.017,66.184 ± 2.747
0.689 ± 0.065,70.482 ± 6.007
0.684 ± 0.057,69.430 ± 4.841
0.673 ± 0.032,68.136 ± 2.901
0.680 ± 0.015,69.364 ± 2.230
0.688 ± 0.015,69.583 ± 2.005
0.684 ± 0.014,69.649 ± 2.111
0.697 ± 0.038,70.351 ± 2.907
0.695 ± 0.036,70.307 ± 3.301
0.667 ± 0.027,67.851 ± 2.565
0.716 ± 0.015,73.355 ± 1.892
0.719 ± 0.012,72.939 ± 1.915
0.711 ± 0.007,71.974 ± 1.707
0.719 ± 0.017,72.939 ± 2.001
0.713 ± 0.017,71.601 ± 1.864
0.691 ± 0.010,69.781 ± 1.623
0.723 ± 0.016,73.246 ± 1.541
0.722 ± 0.013,73.092 ± 1.169
0.718 ± 0.010,73.026 ± 1.383
0.737 ± 0.020,74.342 ± 1.497
0.730 ± 0.019,74.057 ± 1.148
0.722 ± 0.016,73.355 ± 1.843
0.626 ± 0.015,63.465 ± 2.243
0.637 ± 0.016,64.825 ± 2.258
0.629 ± 0.018,63.136 ± 1.660
0.593 ± 0.050,59.978 ± 5.141
0.595 ± 0.052,60.417 ± 4.959
0.618 ± 0.050,62.544 ± 4.524
0.656 ± 0.014,67.018 ± 1.793
0.671 ± 0.013,67.917 ± 2.234
0.659 ± 0.021,66.776 ± 2.178
0.662 ± 0.037,66.513 ± 3.225
0.644 ± 0.030,65.351 ± 3.321
0.634 ± 0.017,64.276 ± 3.392
0.688 ± 0.013,69.649 ± 2.389
0.684 ± 0.017,68.969 ± 2.393
0.670 ± 0.009,68.816 ± 1.941
0.683 ± 0.023,69.342 ± 2.036
0.676 ± 0.013,68.684 ± 1.754
0.671 ± 0.017,68.092 ± 1.711
0.681 ± 0.016,68.816 ± 2.123
0.683 ± 0.014,68.531 ± 2.604
0.680 ± 0.013,68.706 ± 2.048
0.704 ± 0.017,71.228 ± 1.297
0.692 ± 0.016,70.373 ± 1.592
0.679 ± 0.011,69.189 ± 1.627
0.646 ± 0.035,65.000 ± 3.376
0.639 ± 0.031,65.219 ± 2.652
0.649 ± 0.026,65.395 ± 2.856
0.648 ± 0.085,66.140 ± 8.180
0.661 ± 0.068,66.776 ± 6.560
0.649 ± 0.035,65.768 ± 3.996
0.687 ± 0.015,69.232 ± 1.504
0.680 ± 0.009,69.057 ± 1.958
0.677 ± 0.017,68.816 ± 1.263
0.684 ± 0.049,69.518 ± 3.756
0.670 ± 0.043,68.070 ± 3.818
0.655 ± 0.034,66.206 ± 3.358
0.713 ± 0.016,72.522 ± 1.516
0.707 ± 0.011,71.447 ± 1.909
0.702 ± 0.016,70.724 ± 2.288
0.707 ± 0.020,71.272 ± 2.234
0.697 ± 0.020,69.803 ± 2.277
0.687 ± 0.020,69.649 ± 2.113
0.716 ± 0.017,72.346 ± 1.731
0.716 ± 0.011,72.412 ± 1.572
0.713 ± 0.012,72.105 ± 2.568
0.723 ± 0.023,73.399 ± 2.164
0.720 ± 0.027,72.719 ± 2.224
0.711 ± 0.024,71.952 ± 2.141
0.782 ± 0.017,79.342 ± 1.369
0.781 ± 0.015,79.408 ± 1.273
0.781 ± 0.015,79.430 ± 1.122
0.786 ± 0.016,79.539 ± 1.038
0.788 ± 0.015,79.627 ± 1.277
0.784 ± 0.016,79.649 ± 1.362
0.782 ± 0.015,79.079 ± 1.338
0.781 ± 0.014,79.474 ± 1.391
0.780 ± 0.016,79.057 ± 1.317
0.785 ± 0.015,79.320 ± 1.140
0.785 ± 0.017,79.342 ± 1.188
0.784 ± 0.015,79.474 ± 1.157
0.782 ± 0.016,79.298 ± 1.226
0.782 ± 0.016,79.276 ± 1.432
0.779 ± 0.013,79.123 ± 0.929
0.785 ± 0.015,79.364 ± 1.453
0.785 ± 0.016,79.561 ± 1.308
0.785 ± 0.016,79.496 ± 1.422
0.782 ± 0.014,79.539 ± 1.327
0.782 ± 0.016,79.452 ± 1.033
0.778 ± 0.013,79.189 ± 1.103
0.783 ± 0.015,79.254 ± 1.157
0.788 ± 0.017,79.474 ± 1.057
0.783 ± 0.015,79.342 ± 1.278
0.695 ± 0.017,70.461 ± 1.856
0.691 ± 0.015,70.044 ± 1.733
0.687 ± 0.022,69.298 ± 2.135
0.687 ± 0.027,69.846 ± 2.943
0.669 ± 0.028,68.070 ± 2.512
0.654 ± 0.023,67.061 ± 2.517
0.715 ± 0.017,72.566 ± 2.047
0.703 ± 0.014,71.382 ± 2.282
0.700 ± 0.012,71.513 ± 2.507
0.716 ± 0.021,72.807 ± 2.117
0.708 ± 0.017,71.601 ± 1.761
0.692 ± 0.017,70.658 ± 1.726
0.723 ± 0.015,73.947 ± 2.184
0.714 ± 0.008,73.136 ± 1.730
0.712 ± 0.018,72.654 ± 3.126
0.734 ± 0.015,75.088 ± 1.804
0.725 ± 0.020,74.035 ± 1.812
0.715 ± 0.019,72.851 ± 1.587
0.736 ± 0.009,74.868 ± 1.472
0.724 ± 0.013,73.860 ± 1.813
0.728 ± 0.015,74.276 ± 2.020
0.745 ± 0.012,76.118 ± 1.810
0.740 ± 0.012,75.110 ± 1.806
0.729 ± 0.012,74.364 ± 2.056
0.781 ± 0.013,79.627 ± 1.141
0.778 ± 0.015,79.057 ± 1.062
0.778 ± 0.012,78.904 ± 1.184
0.782 ± 0.014,79.254 ± 1.245
0.781 ± 0.015,79.189 ± 1.235
0.780 ± 0.015,79.276 ± 1.249
0.779 ± 0.012,79.452 ± 1.061
0.780 ± 0.015,79.101 ± 1.201
0.777 ± 0.013,78.904 ± 1.232
0.781 ± 0.014,79.189 ± 1.141
0.780 ± 0.014,79.320 ± 0.941
0.778 ± 0.013,79.101 ± 1.323
0.778 ± 0.013,79.386 ± 1.169
0.780 ± 0.013,79.189 ± 1.273
0.778 ± 0.015,79.123 ± 1.073
0.782 ± 0.014,79.189 ± 1.246
0.781 ± 0.014,79.232 ± 1.052
0.778 ± 0.015,78.947 ± 1.122
0.778 ± 0.013,79.254 ± 1.006
0.779 ± 0.015,79.342 ± 1.188
0.778 ± 0.013,79.035 ± 1.182
0.781 ± 0.014,79.189 ± 1.203
0.780 ± 0.013,78.991 ± 1.308
0.778 ± 0.015,78.794 ± 1.005
0.770 ± 0.017,77.873 ± 1.619
0.761 ± 0.016,77.039 ± 1.690
0.753 ± 0.015,76.382 ± 1.298
0.779 ± 0.013,79.101 ± 1.079
0.776 ± 0.015,79.145 ± 1.371
0.772 ± 0.015,78.377 ± 1.360
0.768 ± 0.016,78.246 ± 1.470
0.762 ± 0.014,77.412 ± 1.465
0.754 ± 0.013,76.184 ± 1.253
0.779 ± 0.012,78.860 ± 1.498
0.774 ± 0.013,78.816 ± 1.412
0.769 ± 0.014,78.443 ± 0.991
0.765 ± 0.016,78.311 ± 1.045
0.761 ± 0.015,77.018 ± 1.130
0.753 ± 0.017,76.513 ± 1.549
0.780 ± 0.013,79.211 ± 1.646
0.772 ± 0.012,78.794 ± 1.005
0.767 ± 0.016,78.114 ± 1.274
0.768 ± 0.013,78.289 ± 1.380
0.763 ± 0.016,77.390 ± 1.254
0.757 ± 0.017,76.798 ± 1.661
0.777 ± 0.014,78.860 ± 1.157
0.777 ± 0.012,78.882 ± 1.256
0.771 ± 0.016,78.333 ± 1.236
0.688 ± 0.020,69.211 ± 2.154
0.677 ± 0.019,68.684 ± 2.859
0.674 ± 0.024,67.939 ± 2.341
0.669 ± 0.027,67.588 ± 2.989
0.663 ± 0.022,67.061 ± 2.810
0.643 ± 0.025,65.263 ± 2.099
0.707 ± 0.015,71.513 ± 2.201
0.695 ± 0.013,69.956 ± 2.489
0.688 ± 0.023,69.013 ± 2.700
0.710 ± 0.025,71.535 ± 2.779
0.700 ± 0.029,70.307 ± 2.921
0.686 ± 0.019,69.167 ± 2.699
0.715 ± 0.012,72.018 ± 2.256
0.708 ± 0.011,71.535 ± 2.026
0.693 ± 0.009,69.715 ± 1.862
0.726 ± 0.018,72.982 ± 1.483
0.719 ± 0.021,72.018 ± 2.470
0.704 ± 0.022,70.548 ± 2.167
0.722 ± 0.012,73.114 ± 2.535
0.713 ± 0.013,72.105 ± 1.614
0.706 ± 0.009,71.776 ± 1.954
0.732 ± 0.015,74.320 ± 2.098
0.726 ± 0.017,73.443 ± 2.129
0.721 ± 0.016,72.237 ± 2.220
0.734 ± 0.018,74.496 ± 1.824
0.731 ± 0.014,73.158 ± 1.345
0.722 ± 0.018,72.566 ± 1.479
0.767 ± 0.015,77.807 ± 1.069
0.761 ± 0.017,77.412 ± 1.684
0.752 ± 0.021,76.535 ± 1.471
0.744 ± 0.013,74.934 ± 1.629
0.734 ± 0.014,74.364 ± 1.346
0.729 ± 0.013,73.465 ± 1.776
0.765 ± 0.016,77.873 ± 1.265
0.763 ± 0.017,77.478 ± 1.435
0.757 ± 0.021,76.447 ± 1.989
0.754 ± 0.015,76.425 ± 1.656
0.743 ± 0.013,75.724 ± 1.914
0.737 ± 0.015,74.342 ± 1.763
0.766 ± 0.017,77.873 ± 1.295
0.766 ± 0.014,77.346 ± 1.411
0.754 ± 0.018,76.579 ± 1.028
0.759 ± 0.015,77.456 ± 1.721
0.754 ± 0.016,76.908 ± 1.481
0.748 ± 0.012,75.592 ± 1.582
0.770 ± 0.018,78.224 ± 1.699
0.766 ± 0.014,78.180 ± 1.119
0.759 ± 0.016,77.149 ± 1.278
0.726 ± 0.020,74.013 ± 1.665
0.731 ± 0.019,73.882 ± 1.725
0.723 ± 0.018,73.070 ± 1.410
0.759 ± 0.015,76.908 ± 1.415
0.755 ± 0.015,76.557 ± 1.284
0.748 ± 0.013,75.395 ± 1.259
0.736 ± 0.018,74.013 ± 1.825
0.733 ± 0.013,74.232 ± 1.915
0.724 ± 0.015,73.026 ± 1.397
0.761 ± 0.017,76.974 ± 1.538
0.751 ± 0.015,76.118 ± 1.211
0.742 ± 0.014,75.395 ± 1.675
0.736 ± 0.016,74.890 ± 1.488
0.734 ± 0.011,74.539 ± 1.265
0.730 ± 0.012,73.465 ± 1.148
0.758 ± 0.019,76.645 ± 1.459
0.750 ± 0.015,75.855 ± 1.392
0.745 ± 0.013,75.395 ± 1.046
0.743 ± 0.014,75.066 ± 1.209
0.737 ± 0.010,74.868 ± 1.356
0.732 ± 0.015,73.750 ± 1.341
0.760 ± 0.014,77.083 ± 1.507
0.756 ± 0.015,76.294 ± 1.419
0.746 ± 0.013,75.592 ± 1.377
0.641 ± 0.017,65.263 ± 3.018
0.638 ± 0.024,64.693 ± 2.837
0.639 ± 0.015,64.386 ± 2.844
0.644 ± 0.024,65.285 ± 2.027
0.628 ± 0.028,63.509 ± 3.189
0.615 ± 0.020,62.763 ± 2.302
0.659 ± 0.018,66.557 ± 1.249
0.660 ± 0.018,66.513 ± 2.438
0.654 ± 0.018,66.798 ± 1.827
0.674 ± 0.024,68.399 ± 2.625
0.666 ± 0.021,67.785 ± 2.840
0.664 ± 0.016,66.930 ± 1.881
0.670 ± 0.014,67.390 ± 2.906
0.667 ± 0.014,67.917 ± 2.067
0.659 ± 0.014,66.579 ± 2.890
0.691 ± 0.017,69.737 ± 2.400
0.681 ± 0.024,68.706 ± 2.926
0.677 ± 0.021,68.640 ± 2.448
0.674 ± 0.021,68.224 ± 1.802
0.669 ± 0.017,67.982 ± 1.998
0.670 ± 0.018,67.456 ± 3.025
0.703 ± 0.014,71.075 ± 1.799
0.703 ± 0.018,70.899 ± 2.434
0.685 ± 0.015,69.583 ± 1.942
0.665 ± 0.026,66.974 ± 2.338
0.675 ± 0.020,67.544 ± 2.352
0.675 ± 0.014,67.566 ± 2.077
0.716 ± 0.024,72.588 ± 1.889
0.709 ± 0.024,71.579 ± 1.917
0.704 ± 0.018,71.206 ± 1.363
0.693 ± 0.019,70.044 ± 2.393
0.687 ± 0.019,69.123 ± 2.658
0.680 ± 0.024,68.662 ± 2.047
0.722 ± 0.024,72.478 ± 2.709
0.713 ± 0.023,72.171 ± 2.211
0.707 ± 0.017,71.798 ± 1.696
0.722 ± 0.015,73.158 ± 1.809
0.719 ± 0.018,73.180 ± 1.560
0.705 ± 0.012,71.645 ± 2.117
0.732 ± 0.018,73.684 ± 1.724
0.726 ± 0.021,73.553 ± 1.615
0.714 ± 0.016,72.018 ± 2.072
0.739 ± 0.012,74.781 ± 1.832
0.731 ± 0.015,73.706 ± 1.794
0.720 ± 0.013,72.982 ± 1.675
0.747 ± 0.016,76.162 ± 1.914
0.739 ± 0.016,74.890 ± 1.665
0.726 ± 0.017,73.421 ± 1.480
