0.798 ± 0.052,77.838 ± 7.232
0.808 ± 0.051,78.108 ± 5.466
0.805 ± 0.052,78.649 ± 6.098
0.790 ± 0.070,77.027 ± 6.310
0.773 ± 0.103,75.135 ± 5.643
0.768 ± 0.113,74.324 ± 6.757
0.802 ± 0.046,76.757 ± 6.859
0.798 ± 0.046,77.838 ± 6.598
0.802 ± 0.057,78.919 ± 4.954
0.792 ± 0.069,77.297 ± 5.695
0.793 ± 0.058,77.027 ± 5.701
0.795 ± 0.052,78.378 ± 6.281
0.802 ± 0.047,78.108 ± 7.495
0.807 ± 0.049,78.378 ± 6.943
0.798 ± 0.046,77.838 ± 7.431
0.800 ± 0.058,77.568 ± 6.286
0.807 ± 0.052,77.568 ± 6.515
0.798 ± 0.058,78.649 ± 3.907
0.800 ± 0.051,77.297 ± 8.391
0.800 ± 0.053,77.297 ± 6.859
0.800 ± 0.051,78.649 ± 6.098
0.802 ± 0.053,77.027 ± 6.970
0.808 ± 0.053,78.378 ± 5.797
0.798 ± 0.048,77.297 ± 7.470
0.780 ± 0.108,75.946 ± 5.727
0.768 ± 0.118,75.946 ± 4.265
0.781 ± 0.117,75.946 ± 6.778
0.766 ± 0.116,74.595 ± 5.946
0.781 ± 0.116,75.135 ± 6.373
0.793 ± 0.069,76.216 ± 5.897
0.810 ± 0.044,78.649 ± 4.902
0.803 ± 0.046,78.649 ± 4.902
0.808 ± 0.044,78.649 ± 4.902
0.802 ± 0.049,78.108 ± 5.331
0.808 ± 0.053,77.027 ± 4.400
0.793 ± 0.055,77.297 ± 6.068
0.812 ± 0.048,78.649 ± 3.907
0.808 ± 0.050,79.189 ± 4.196
0.812 ± 0.046,79.459 ± 5.013
0.803 ± 0.051,78.378 ± 4.835
0.803 ± 0.051,77.297 ± 5.695
0.803 ± 0.044,77.297 ± 5.432
0.807 ± 0.053,78.649 ± 4.265
0.808 ± 0.049,78.649 ± 5.192
0.812 ± 0.053,78.919 ± 5.643
0.805 ± 0.044,78.378 ± 5.405
0.807 ± 0.049,78.649 ± 5.192
0.814 ± 0.049,78.649 ± 4.902
0.781 ± 0.114,74.865 ± 6.286
0.781 ± 0.105,74.865 ± 6.843
0.800 ± 0.053,78.919 ± 5.897
0.786 ± 0.084,75.135 ± 4.490
0.790 ± 0.073,77.027 ± 4.872
0.766 ± 0.109,74.324 ± 6.648
0.810 ± 0.043,78.108 ± 5.598
0.810 ± 0.039,77.838 ± 5.643
0.802 ± 0.052,76.757 ± 6.304
0.798 ± 0.050,77.027 ± 5.828
0.798 ± 0.049,78.649 ± 6.333
0.792 ± 0.061,76.486 ± 5.135
0.814 ± 0.027,78.108 ± 4.595
0.817 ± 0.042,78.649 ± 6.098
0.803 ± 0.052,78.919 ± 6.373
0.807 ± 0.039,77.568 ± 4.842
0.805 ± 0.045,76.757 ± 5.822
0.800 ± 0.057,77.027 ± 6.424
0.820 ± 0.029,78.919 ± 5.771
0.814 ± 0.039,78.919 ± 6.373
0.807 ± 0.034,78.649 ± 6.670
0.805 ± 0.047,79.189 ± 5.803
0.810 ± 0.036,78.378 ± 7.926
0.802 ± 0.039,77.838 ± 6.708
0.832 ± 0.100,81.892 ± 6.286
0.827 ± 0.095,82.432 ± 5.701
0.837 ± 0.043,84.865 ± 5.013
0.822 ± 0.087,80.541 ± 5.512
0.808 ± 0.089,80.811 ± 4.090
0.832 ± 0.046,81.892 ± 4.689
0.864 ± 0.046,85.135 ± 3.676
0.842 ± 0.042,85.405 ± 4.712
0.847 ± 0.050,84.324 ± 5.643
0.846 ± 0.044,82.703 ± 5.156
0.842 ± 0.044,82.973 ± 4.689
0.836 ± 0.044,84.324 ± 4.490
0.866 ± 0.054,85.676 ± 4.196
0.856 ± 0.043,85.405 ± 3.860
0.844 ± 0.055,85.946 ± 4.490
0.851 ± 0.041,83.784 ± 4.984
0.846 ± 0.037,84.324 ± 4.804
0.837 ± 0.048,84.324 ± 5.512
0.868 ± 0.061,84.865 ± 3.461
0.851 ± 0.048,86.486 ± 4.009
0.854 ± 0.060,86.216 ± 3.514
0.858 ± 0.044,84.865 ± 4.045
0.853 ± 0.047,84.595 ± 4.531
0.841 ± 0.057,85.135 ± 4.563
0.825 ± 0.091,82.162 ± 6.304
0.824 ± 0.076,82.432 ± 4.720
0.834 ± 0.039,84.324 ± 4.954
