0.722 ± 0.010,72.032 ± 1.892
0.725 ± 0.011,72.636 ± 2.264
0.728 ± 0.013,72.757 ± 2.179
0.711 ± 0.011,70.684 ± 2.169
0.711 ± 0.012,71.187 ± 1.852
0.712 ± 0.013,71.549 ± 2.050
0.735 ± 0.015,73.763 ± 2.340
0.740 ± 0.011,73.602 ± 2.020
0.739 ± 0.012,73.924 ± 1.780
0.718 ± 0.013,72.374 ± 2.271
0.721 ± 0.012,71.992 ± 2.583
0.724 ± 0.009,72.354 ± 2.111
0.697 ± 0.014,69.920 ± 2.317
0.702 ± 0.013,70.724 ± 2.239
0.719 ± 0.022,71.630 ± 2.097
0.701 ± 0.038,70.201 ± 2.405
0.696 ± 0.028,70.080 ± 2.984
0.707 ± 0.032,71.127 ± 2.033
0.708 ± 0.016,70.986 ± 2.297
0.715 ± 0.014,71.831 ± 2.381
0.723 ± 0.008,72.676 ± 2.320
0.680 ± 0.015,68.913 ± 2.398
0.687 ± 0.016,69.316 ± 2.408
0.704 ± 0.021,70.604 ± 2.205
0.719 ± 0.015,72.535 ± 2.437
0.728 ± 0.012,73.501 ± 2.750
0.739 ± 0.011,74.346 ± 2.733
0.699 ± 0.015,70.101 ± 2.014
0.703 ± 0.015,70.744 ± 2.336
0.710 ± 0.014,71.388 ± 2.513
0.729 ± 0.016,72.897 ± 2.350
0.731 ± 0.014,73.340 ± 2.718
0.741 ± 0.010,74.286 ± 2.409
0.701 ± 0.014,71.167 ± 2.042
0.710 ± 0.015,71.328 ± 2.130
0.717 ± 0.011,71.871 ± 2.344
0.685 ± 0.012,68.753 ± 2.408
0.693 ± 0.010,69.738 ± 2.029
0.700 ± 0.012,70.604 ± 1.991
0.669 ± 0.014,67.183 ± 2.241
0.678 ± 0.013,68.209 ± 2.269
0.683 ± 0.009,68.793 ± 2.283
0.691 ± 0.014,69.738 ± 2.668
0.696 ± 0.011,70.181 ± 2.161
0.708 ± 0.015,71.026 ± 2.642
0.673 ± 0.014,67.787 ± 2.577
0.678 ± 0.015,68.431 ± 2.498
0.689 ± 0.011,69.537 ± 2.177
0.687 ± 0.015,69.396 ± 2.523
0.695 ± 0.015,70.463 ± 2.639
0.709 ± 0.011,71.207 ± 2.718
0.676 ± 0.014,68.229 ± 2.691
0.688 ± 0.012,68.913 ± 2.565
0.691 ± 0.014,69.658 ± 2.144
0.670 ± 0.010,67.425 ± 2.069
0.679 ± 0.013,68.350 ± 2.078
0.693 ± 0.013,70.101 ± 2.128
0.671 ± 0.009,67.284 ± 2.173
0.679 ± 0.014,68.229 ± 2.434
0.692 ± 0.012,69.638 ± 2.333
0.690 ± 0.009,69.537 ± 2.446
0.700 ± 0.011,70.221 ± 2.242
0.707 ± 0.011,70.885 ± 2.163
0.672 ± 0.014,67.746 ± 2.241
0.681 ± 0.016,68.873 ± 2.189
0.690 ± 0.008,69.416 ± 2.169
0.702 ± 0.016,71.107 ± 2.756
0.714 ± 0.013,71.549 ± 2.441
0.721 ± 0.014,72.314 ± 2.607
0.678 ± 0.015,68.431 ± 2.094
0.685 ± 0.014,69.014 ± 2.095
0.695 ± 0.010,69.920 ± 2.206
0.712 ± 0.017,71.831 ± 2.924
0.720 ± 0.016,72.736 ± 2.615
0.730 ± 0.010,73.441 ± 2.165
0.693 ± 0.014,70.040 ± 1.873
0.698 ± 0.016,70.402 ± 2.480
0.706 ± 0.013,70.825 ± 2.394
0.729 ± 0.020,73.219 ± 2.609
0.736 ± 0.017,73.722 ± 2.149
0.739 ± 0.012,74.608 ± 2.034
0.694 ± 0.012,70.221 ± 2.122
0.704 ± 0.017,70.986 ± 2.551
0.715 ± 0.012,71.972 ± 2.450
0.720 ± 0.020,71.690 ± 2.494
0.713 ± 0.013,71.408 ± 2.267
0.721 ± 0.010,71.670 ± 2.118
0.740 ± 0.029,74.286 ± 2.240
0.729 ± 0.026,72.475 ± 1.774
0.729 ± 0.024,73.038 ± 2.148
0.725 ± 0.008,72.233 ± 2.666
0.726 ± 0.010,72.113 ± 2.453
0.731 ± 0.011,72.596 ± 2.218
0.707 ± 0.021,70.624 ± 2.771
0.703 ± 0.014,70.624 ± 2.310
0.709 ± 0.011,71.187 ± 2.385
0.736 ± 0.012,73.521 ± 2.241
0.740 ± 0.008,74.085 ± 2.322
0.745 ± 0.011,74.950 ± 2.398
0.709 ± 0.015,71.167 ± 2.099
0.711 ± 0.011,71.489 ± 2.341
0.719 ± 0.012,72.314 ± 2.195
0.746 ± 0.010,74.588 ± 2.052
0.751 ± 0.009,75.755 ± 2.476
0.756 ± 0.010,75.473 ± 2.252
0.724 ± 0.009,72.394 ± 1.513
0.727 ± 0.010,72.978 ± 1.936
0.733 ± 0.009,73.119 ± 1.976
0.711 ± 0.012,70.926 ± 2.415
0.712 ± 0.011,70.966 ± 2.468
0.718 ± 0.010,71.247 ± 1.871
0.689 ± 0.013,69.135 ± 2.221
0.692 ± 0.013,69.477 ± 2.217
0.695 ± 0.009,69.799 ± 2.187
0.709 ± 0.011,70.926 ± 2.374
0.713 ± 0.013,71.127 ± 2.312
0.718 ± 0.009,71.368 ± 2.097
0.692 ± 0.010,69.376 ± 2.370
0.695 ± 0.012,69.437 ± 2.539
0.703 ± 0.011,70.382 ± 2.442
0.711 ± 0.011,70.845 ± 2.409
0.718 ± 0.010,71.167 ± 2.431
0.720 ± 0.010,71.891 ± 2.338
0.694 ± 0.012,69.698 ± 2.446
0.698 ± 0.011,70.020 ± 2.468
0.701 ± 0.013,70.604 ± 2.216
0.710 ± 0.012,71.066 ± 1.865
0.714 ± 0.011,71.268 ± 2.102
0.718 ± 0.011,72.052 ± 2.214
0.693 ± 0.011,69.718 ± 1.935
0.698 ± 0.010,70.121 ± 2.041
0.707 ± 0.011,70.926 ± 2.621
0.709 ± 0.012,70.785 ± 2.121
0.710 ± 0.008,70.765 ± 2.083
0.720 ± 0.011,71.529 ± 2.160
0.688 ± 0.013,69.437 ± 2.057
0.691 ± 0.011,69.618 ± 2.331
0.700 ± 0.012,70.201 ± 1.867
0.714 ± 0.011,71.590 ± 2.678
0.718 ± 0.013,71.932 ± 2.168
0.725 ± 0.011,72.414 ± 2.063
0.695 ± 0.014,69.618 ± 2.336
0.701 ± 0.011,69.799 ± 2.221
0.704 ± 0.012,70.584 ± 2.050
0.725 ± 0.014,72.254 ± 2.168
0.731 ± 0.013,72.777 ± 2.360
0.741 ± 0.011,74.386 ± 2.542
0.705 ± 0.014,70.765 ± 2.456
0.713 ± 0.013,71.268 ± 2.154
0.717 ± 0.011,71.710 ± 2.237
0.734 ± 0.014,73.380 ± 2.795
0.735 ± 0.013,73.722 ± 3.115
0.742 ± 0.012,74.286 ± 2.548
0.713 ± 0.009,71.207 ± 2.049
0.717 ± 0.011,72.032 ± 1.885
0.729 ± 0.011,72.938 ± 2.407
0.718 ± 0.010,71.529 ± 2.298
0.724 ± 0.016,71.992 ± 2.313
0.727 ± 0.013,72.676 ± 1.788
0.705 ± 0.011,70.704 ± 1.955
0.709 ± 0.011,71.670 ± 2.050
0.715 ± 0.011,71.308 ± 1.894
0.725 ± 0.011,72.213 ± 1.783
0.728 ± 0.009,72.374 ± 2.536
0.730 ± 0.014,72.757 ± 2.027
0.709 ± 0.012,70.986 ± 1.993
0.711 ± 0.010,71.429 ± 1.802
0.715 ± 0.008,71.429 ± 2.312
0.730 ± 0.010,72.736 ± 2.137
0.734 ± 0.011,73.199 ± 2.654
0.736 ± 0.013,73.340 ± 2.137
0.717 ± 0.011,71.871 ± 1.747
0.720 ± 0.008,71.992 ± 2.204
0.719 ± 0.009,72.093 ± 2.158
0.749 ± 0.008,74.125 ± 1.727
0.749 ± 0.013,74.748 ± 2.000
0.752 ± 0.011,74.869 ± 2.549
0.734 ± 0.007,73.561 ± 2.016
0.737 ± 0.012,73.239 ± 1.811
0.740 ± 0.012,73.219 ± 2.031
0.725 ± 0.010,72.455 ± 2.047
0.729 ± 0.010,72.918 ± 1.957
0.729 ± 0.010,73.179 ± 2.081
0.713 ± 0.011,71.670 ± 2.024
0.714 ± 0.011,71.650 ± 1.718
0.720 ± 0.012,71.288 ± 1.877
0.727 ± 0.010,72.575 ± 2.255
0.728 ± 0.011,73.018 ± 2.344
0.732 ± 0.010,73.159 ± 2.160
0.711 ± 0.012,71.348 ± 2.101
0.717 ± 0.008,71.288 ± 2.474
0.718 ± 0.009,71.911 ± 2.152
0.723 ± 0.008,72.515 ± 2.317
0.728 ± 0.010,72.636 ± 1.637
0.734 ± 0.012,72.998 ± 1.561
0.715 ± 0.010,71.147 ± 2.328
0.715 ± 0.007,71.751 ± 2.303
0.722 ± 0.009,71.992 ± 2.083
0.724 ± 0.010,72.475 ± 2.180
0.730 ± 0.009,72.877 ± 2.505
0.731 ± 0.012,72.797 ± 2.271
0.714 ± 0.010,71.509 ± 2.326
0.717 ± 0.009,71.670 ± 2.048
0.720 ± 0.010,71.972 ± 2.282
0.718 ± 0.010,71.871 ± 2.026
0.720 ± 0.012,72.153 ± 2.217
0.727 ± 0.009,72.455 ± 1.950
0.707 ± 0.012,71.308 ± 2.219
0.709 ± 0.011,70.926 ± 2.062
0.713 ± 0.010,71.449 ± 2.041
0.721 ± 0.013,72.394 ± 2.331
0.726 ± 0.010,72.394 ± 2.244
0.726 ± 0.011,72.475 ± 1.900
0.706 ± 0.008,70.986 ± 2.030
0.710 ± 0.009,71.147 ± 1.918
0.716 ± 0.009,71.630 ± 2.066
0.725 ± 0.011,72.012 ± 2.183
0.729 ± 0.007,72.575 ± 1.888
0.733 ± 0.014,72.736 ± 1.951
0.711 ± 0.011,70.986 ± 2.094
0.709 ± 0.013,71.268 ± 1.810
0.716 ± 0.008,71.751 ± 2.054
0.738 ± 0.014,73.541 ± 2.369
0.739 ± 0.010,73.239 ± 2.072
0.743 ± 0.010,73.924 ± 2.116
0.724 ± 0.011,72.394 ± 1.885
0.725 ± 0.010,72.113 ± 2.388
0.727 ± 0.011,72.495 ± 2.078
0.773 ± 0.011,77.183 ± 1.847
0.774 ± 0.012,77.243 ± 1.504
0.772 ± 0.008,77.626 ± 2.174
0.768 ± 0.009,76.680 ± 1.641
0.768 ± 0.010,77.163 ± 1.587
0.768 ± 0.010,77.183 ± 1.546
0.771 ± 0.011,77.948 ± 1.215
0.774 ± 0.010,77.505 ± 1.629
0.774 ± 0.010,77.807 ± 1.881
0.771 ± 0.008,77.143 ± 1.332
0.773 ± 0.011,77.465 ± 1.382
0.772 ± 0.007,77.103 ± 1.548
0.773 ± 0.011,77.606 ± 1.903
0.776 ± 0.010,77.525 ± 2.012
0.776 ± 0.009,77.726 ± 2.141
0.773 ± 0.009,77.243 ± 1.261
0.770 ± 0.007,77.485 ± 1.430
0.771 ± 0.008,77.404 ± 1.495
0.775 ± 0.007,77.807 ± 1.795
0.772 ± 0.008,77.706 ± 1.690
0.775 ± 0.007,77.887 ± 1.737
0.775 ± 0.007,77.042 ± 1.708
0.772 ± 0.010,77.243 ± 1.732
0.772 ± 0.009,77.646 ± 1.823
0.705 ± 0.016,71.147 ± 2.359
0.713 ± 0.016,71.710 ± 2.604
0.719 ± 0.015,72.133 ± 2.996
0.692 ± 0.013,69.517 ± 2.219
0.700 ± 0.014,70.040 ± 2.103
0.703 ± 0.012,70.121 ± 2.137
0.704 ± 0.014,70.926 ± 2.393
0.711 ± 0.012,71.388 ± 2.529
0.717 ± 0.012,71.932 ± 2.604
0.697 ± 0.012,70.181 ± 2.392
0.704 ± 0.013,70.262 ± 2.059
0.705 ± 0.014,70.744 ± 2.052
0.704 ± 0.013,70.805 ± 2.555
0.709 ± 0.015,71.368 ± 2.482
0.714 ± 0.013,71.932 ± 2.141
0.696 ± 0.012,70.101 ± 2.132
0.705 ± 0.013,70.684 ± 1.949
0.708 ± 0.013,71.127 ± 2.395
0.704 ± 0.015,71.187 ± 2.469
0.708 ± 0.014,71.187 ± 2.392
0.710 ± 0.012,71.771 ± 2.704
0.698 ± 0.014,70.664 ± 2.290
0.698 ± 0.014,70.483 ± 2.224
0.705 ± 0.013,71.026 ± 2.403
0.752 ± 0.014,75.674 ± 2.238
0.757 ± 0.011,75.976 ± 2.058
0.762 ± 0.010,76.680 ± 2.177
0.743 ± 0.014,74.447 ± 1.957
0.747 ± 0.014,75.050 ± 1.820
0.752 ± 0.012,75.714 ± 1.738
0.756 ± 0.009,76.157 ± 2.254
0.761 ± 0.008,76.278 ± 2.151
0.765 ± 0.009,76.962 ± 2.179
0.746 ± 0.013,74.990 ± 1.829
0.747 ± 0.016,75.010 ± 2.002
0.751 ± 0.012,75.553 ± 1.992
0.761 ± 0.010,76.298 ± 2.040
0.764 ± 0.009,76.600 ± 1.844
0.765 ± 0.008,77.103 ± 2.137
0.749 ± 0.011,75.252 ± 1.627
0.751 ± 0.012,75.835 ± 1.897
0.758 ± 0.012,76.056 ± 2.242
0.764 ± 0.008,76.922 ± 1.967
0.770 ± 0.009,77.082 ± 2.250
0.769 ± 0.008,77.324 ± 2.085
0.757 ± 0.011,75.956 ± 1.570
0.757 ± 0.013,76.177 ± 2.190
0.761 ± 0.010,76.499 ± 1.950
0.789 ± 0.010,79.396 ± 2.555
0.788 ± 0.008,79.095 ± 2.230
0.791 ± 0.007,78.833 ± 2.451
0.781 ± 0.008,78.531 ± 2.156
0.784 ± 0.011,78.672 ± 2.129
0.783 ± 0.009,78.491 ± 2.033
0.787 ± 0.009,79.316 ± 2.265
0.788 ± 0.008,79.316 ± 2.538
0.793 ± 0.007,79.698 ± 2.330
0.784 ± 0.006,78.793 ± 2.408
0.783 ± 0.010,78.954 ± 2.089
0.784 ± 0.008,79.054 ± 2.185
0.788 ± 0.007,79.618 ± 2.331
0.792 ± 0.009,79.638 ± 2.014
0.792 ± 0.006,79.215 ± 1.976
0.784 ± 0.008,79.095 ± 2.328
0.783 ± 0.009,78.833 ± 2.235
0.786 ± 0.007,78.833 ± 2.500
0.789 ± 0.010,79.477 ± 2.260
0.791 ± 0.007,79.517 ± 2.374
0.794 ± 0.007,79.477 ± 2.680
0.786 ± 0.009,79.175 ± 2.425
0.786 ± 0.007,78.954 ± 2.539
0.785 ± 0.008,78.833 ± 2.315
0.712 ± 0.011,71.066 ± 2.530
0.715 ± 0.010,71.107 ± 2.608
0.721 ± 0.010,71.710 ± 2.423
0.698 ± 0.013,70.221 ± 2.355
0.702 ± 0.012,70.443 ± 2.562
0.705 ± 0.013,71.026 ± 2.040
0.716 ± 0.009,71.831 ± 2.684
0.720 ± 0.011,71.751 ± 2.583
0.725 ± 0.010,72.394 ± 2.508
0.701 ± 0.016,70.443 ± 2.535
0.705 ± 0.013,70.946 ± 2.314
0.710 ± 0.010,71.066 ± 2.379
0.717 ± 0.010,71.710 ± 2.627
0.721 ± 0.012,72.193 ± 2.654
0.724 ± 0.011,72.958 ± 2.328
0.710 ± 0.012,71.429 ± 2.518
0.712 ± 0.010,71.308 ± 2.520
0.720 ± 0.011,72.012 ± 2.948
0.717 ± 0.010,71.650 ± 2.351
0.723 ± 0.012,71.992 ± 2.423
0.727 ± 0.012,72.777 ± 2.491
0.710 ± 0.014,71.509 ± 2.046
0.713 ± 0.012,71.569 ± 2.420
0.721 ± 0.012,72.093 ± 2.731
0.754 ± 0.014,75.312 ± 1.928
0.753 ± 0.015,75.272 ± 2.051
0.758 ± 0.012,75.875 ± 2.103
0.753 ± 0.013,75.010 ± 2.195
0.754 ± 0.010,75.694 ± 2.100
0.761 ± 0.011,75.976 ± 2.149
0.761 ± 0.014,76.398 ± 2.287
0.762 ± 0.011,75.734 ± 2.166
0.760 ± 0.012,76.499 ± 2.209
0.750 ± 0.012,75.111 ± 2.095
0.755 ± 0.013,75.855 ± 1.967
0.760 ± 0.012,76.197 ± 2.237
0.769 ± 0.010,76.942 ± 2.466
0.769 ± 0.011,76.720 ± 2.441
0.770 ± 0.009,76.801 ± 2.307
0.755 ± 0.010,75.533 ± 1.924
0.759 ± 0.009,76.097 ± 2.290
0.760 ± 0.011,76.499 ± 2.548
0.777 ± 0.008,77.243 ± 2.538
0.773 ± 0.009,77.203 ± 2.266
0.777 ± 0.011,77.746 ± 2.849
0.764 ± 0.009,76.761 ± 1.894
0.766 ± 0.005,76.942 ± 2.393
0.765 ± 0.010,76.519 ± 2.529
0.760 ± 0.010,75.855 ± 2.810
0.753 ± 0.011,75.070 ± 2.587
0.753 ± 0.010,74.970 ± 2.466
0.777 ± 0.008,77.404 ± 1.959
0.775 ± 0.010,77.344 ± 1.911
0.764 ± 0.008,75.694 ± 2.091
0.759 ± 0.008,75.352 ± 2.162
0.757 ± 0.008,74.849 ± 2.443
0.751 ± 0.008,74.527 ± 1.888
0.784 ± 0.009,77.807 ± 2.129
0.778 ± 0.010,77.827 ± 1.896
0.768 ± 0.010,76.117 ± 2.314
0.771 ± 0.010,76.901 ± 2.301
0.772 ± 0.013,76.258 ± 2.315
0.760 ± 0.009,75.855 ± 2.788
0.788 ± 0.010,78.873 ± 2.089
0.786 ± 0.007,78.350 ± 2.109
0.773 ± 0.014,77.022 ± 1.733
0.781 ± 0.010,78.511 ± 2.278
0.775 ± 0.010,77.344 ± 2.109
0.766 ± 0.010,75.915 ± 2.122
0.792 ± 0.005,79.215 ± 2.097
0.787 ± 0.009,78.994 ± 2.014
0.778 ± 0.010,77.787 ± 2.158
0.723 ± 0.010,71.972 ± 2.347
0.727 ± 0.008,72.334 ± 2.007
0.729 ± 0.011,72.636 ± 2.246
0.707 ± 0.008,71.107 ± 2.364
0.711 ± 0.009,71.026 ± 2.435
0.713 ± 0.008,71.670 ± 1.902
0.722 ± 0.008,71.972 ± 2.338
0.725 ± 0.012,72.254 ± 2.409
0.730 ± 0.012,72.918 ± 2.513
0.707 ± 0.010,71.107 ± 2.042
0.713 ± 0.008,71.569 ± 2.494
0.719 ± 0.011,71.388 ± 2.091
0.723 ± 0.009,72.274 ± 1.868
0.727 ± 0.010,72.857 ± 2.220
0.731 ± 0.012,72.857 ± 2.746
0.710 ± 0.008,71.408 ± 2.168
0.716 ± 0.010,71.348 ± 2.303
0.718 ± 0.010,72.093 ± 1.945
0.725 ± 0.012,72.193 ± 2.137
0.732 ± 0.012,72.857 ± 2.568
0.732 ± 0.010,72.877 ± 2.161
0.709 ± 0.010,71.388 ± 2.264
0.717 ± 0.008,71.650 ± 2.507
0.719 ± 0.009,72.032 ± 2.510
0.726 ± 0.011,72.696 ± 2.362
0.732 ± 0.013,72.596 ± 1.989
0.731 ± 0.010,73.139 ± 1.982
0.721 ± 0.010,72.254 ± 2.447
0.720 ± 0.008,72.193 ± 2.150
0.727 ± 0.010,72.535 ± 2.221
0.731 ± 0.006,72.998 ± 1.963
0.738 ± 0.008,73.058 ± 2.053
0.742 ± 0.012,73.421 ± 2.055
0.730 ± 0.008,72.515 ± 2.466
0.729 ± 0.010,72.435 ± 2.079
0.727 ± 0.007,72.575 ± 2.201
0.741 ± 0.009,73.501 ± 1.877
0.738 ± 0.010,73.199 ± 2.140
0.740 ± 0.010,73.803 ± 1.826
0.740 ± 0.012,73.863 ± 2.187
0.740 ± 0.006,73.360 ± 2.298
0.736 ± 0.009,73.179 ± 2.377
0.750 ± 0.012,75.010 ± 1.797
0.750 ± 0.010,74.205 ± 2.057
0.747 ± 0.012,74.608 ± 2.167
0.747 ± 0.011,74.447 ± 1.731
0.748 ± 0.011,74.024 ± 1.739
0.749 ± 0.012,74.467 ± 2.172
