0.746 ± 0.013,74.095 ± 1.788
0.747 ± 0.012,74.170 ± 1.816
0.751 ± 0.012,74.871 ± 1.633
0.718 ± 0.014,71.448 ± 2.677
0.724 ± 0.014,72.163 ± 2.607
0.744 ± 0.011,74.200 ± 2.163
0.746 ± 0.013,74.380 ± 2.028
0.749 ± 0.013,74.142 ± 2.087
0.752 ± 0.012,75.015 ± 1.939
0.743 ± 0.015,74.163 ± 1.799
0.746 ± 0.015,74.026 ± 1.861
0.749 ± 0.014,74.468 ± 1.880
0.742 ± 0.014,73.758 ± 1.878
0.745 ± 0.014,74.093 ± 1.774
0.747 ± 0.012,74.393 ± 1.843
0.740 ± 0.013,73.653 ± 1.603
0.742 ± 0.012,73.814 ± 1.627
0.746 ± 0.011,74.146 ± 1.860
0.738 ± 0.015,73.447 ± 1.826
0.741 ± 0.014,73.554 ± 1.712
0.744 ± 0.015,73.955 ± 1.551
0.735 ± 0.012,73.057 ± 1.652
0.737 ± 0.011,73.269 ± 1.642
0.739 ± 0.013,73.522 ± 1.692
0.745 ± 0.013,73.970 ± 1.949
0.745 ± 0.012,74.318 ± 1.421
0.746 ± 0.012,74.236 ± 1.837
0.707 ± 0.013,70.391 ± 2.248
0.715 ± 0.015,71.187 ± 2.188
0.727 ± 0.016,72.458 ± 2.276
0.749 ± 0.014,74.294 ± 2.060
0.751 ± 0.014,74.674 ± 1.859
0.754 ± 0.015,74.996 ± 2.006
0.741 ± 0.012,73.732 ± 1.779
0.744 ± 0.012,73.795 ± 1.811
0.743 ± 0.011,74.080 ± 1.887
0.747 ± 0.016,74.030 ± 1.641
0.747 ± 0.014,74.189 ± 1.764
0.749 ± 0.014,74.438 ± 1.691
0.745 ± 0.016,74.060 ± 1.904
0.746 ± 0.015,74.140 ± 1.844
0.749 ± 0.015,74.438 ± 1.866
0.743 ± 0.015,73.507 ± 1.475
0.744 ± 0.015,73.908 ± 1.871
0.745 ± 0.015,74.221 ± 1.930
0.742 ± 0.014,73.638 ± 1.470
0.743 ± 0.015,73.797 ± 1.841
0.747 ± 0.015,74.200 ± 1.586
0.744 ± 0.014,73.945 ± 1.577
0.748 ± 0.014,74.179 ± 1.595
0.751 ± 0.012,74.449 ± 1.665
0.717 ± 0.012,71.144 ± 2.323
0.721 ± 0.016,71.661 ± 2.439
0.740 ± 0.012,73.391 ± 2.170
0.747 ± 0.014,74.344 ± 2.045
0.749 ± 0.013,74.541 ± 2.041
0.752 ± 0.015,74.717 ± 2.035
0.742 ± 0.014,73.979 ± 1.761
0.744 ± 0.013,73.975 ± 1.669
0.746 ± 0.013,74.414 ± 1.770
0.741 ± 0.012,73.621 ± 1.696
0.744 ± 0.012,73.904 ± 1.791
0.746 ± 0.013,74.266 ± 1.703
0.740 ± 0.013,73.557 ± 1.875
0.742 ± 0.013,73.638 ± 1.937
0.744 ± 0.014,74.114 ± 1.714
0.738 ± 0.012,73.355 ± 1.774
0.740 ± 0.013,73.451 ± 1.822
0.742 ± 0.014,73.883 ± 1.532
0.734 ± 0.011,73.003 ± 1.692
0.736 ± 0.012,73.130 ± 1.548
0.738 ± 0.013,73.475 ± 1.552
0.754 ± 0.012,74.949 ± 1.791
0.756 ± 0.012,75.079 ± 1.532
0.758 ± 0.011,75.495 ± 1.648
0.721 ± 0.017,72.263 ± 1.986
0.727 ± 0.014,73.050 ± 2.064
0.740 ± 0.015,74.099 ± 2.038
0.755 ± 0.013,75.060 ± 1.305
0.756 ± 0.014,75.420 ± 1.472
0.759 ± 0.012,75.504 ± 1.413
0.749 ± 0.015,74.899 ± 1.747
0.749 ± 0.013,74.948 ± 1.793
0.753 ± 0.012,75.217 ± 1.759
0.748 ± 0.013,74.326 ± 1.501
0.750 ± 0.014,74.753 ± 1.682
0.755 ± 0.015,75.030 ± 1.658
0.748 ± 0.017,74.539 ± 1.587
0.750 ± 0.015,74.751 ± 1.648
0.753 ± 0.015,75.064 ± 1.576
0.746 ± 0.015,74.035 ± 1.696
0.747 ± 0.015,74.305 ± 1.796
0.751 ± 0.014,74.891 ± 1.667
0.739 ± 0.013,73.891 ± 1.788
0.744 ± 0.012,74.176 ± 1.618
0.747 ± 0.015,74.273 ± 1.627
0.750 ± 0.012,74.843 ± 1.378
0.751 ± 0.012,75.097 ± 1.629
0.756 ± 0.012,75.281 ± 1.695
0.716 ± 0.013,71.849 ± 1.993
0.724 ± 0.012,72.242 ± 2.247
0.729 ± 0.013,72.799 ± 2.269
0.756 ± 0.014,75.300 ± 1.430
0.756 ± 0.015,75.459 ± 1.640
0.759 ± 0.012,75.422 ± 1.440
0.747 ± 0.013,74.462 ± 1.739
0.750 ± 0.011,74.335 ± 1.784
0.750 ± 0.015,74.835 ± 1.504
0.754 ± 0.014,75.081 ± 1.440
0.756 ± 0.016,75.392 ± 1.506
0.757 ± 0.013,75.448 ± 1.726
0.749 ± 0.017,74.695 ± 1.469
0.752 ± 0.016,75.099 ± 1.579
0.755 ± 0.016,75.206 ± 1.475
0.753 ± 0.015,74.869 ± 1.754
0.754 ± 0.014,75.204 ± 1.533
0.757 ± 0.014,75.390 ± 1.563
0.747 ± 0.015,74.622 ± 1.416
0.750 ± 0.016,74.856 ± 1.207
0.752 ± 0.015,75.075 ± 1.385
0.754 ± 0.013,75.330 ± 1.622
0.754 ± 0.013,75.388 ± 1.673
0.757 ± 0.012,75.455 ± 1.694
0.722 ± 0.012,72.169 ± 2.038
0.723 ± 0.014,72.774 ± 2.176
0.742 ± 0.010,73.816 ± 1.958
0.753 ± 0.014,74.959 ± 1.690
0.758 ± 0.014,75.339 ± 1.571
0.758 ± 0.013,75.328 ± 1.480
0.749 ± 0.015,74.524 ± 1.925
0.748 ± 0.013,74.886 ± 1.712
0.751 ± 0.013,75.133 ± 1.524
0.748 ± 0.014,74.487 ± 1.688
0.751 ± 0.014,74.785 ± 1.715
0.755 ± 0.012,75.204 ± 1.677
0.747 ± 0.016,74.462 ± 1.595
0.750 ± 0.016,74.871 ± 1.585
0.753 ± 0.015,75.030 ± 1.617
0.746 ± 0.013,74.318 ± 1.795
0.746 ± 0.011,74.440 ± 1.775
0.750 ± 0.012,74.878 ± 1.818
0.741 ± 0.014,74.030 ± 1.622
0.745 ± 0.015,74.048 ± 1.706
0.747 ± 0.014,74.367 ± 1.782
0.749 ± 0.018,74.886 ± 1.299
0.753 ± 0.016,75.172 ± 1.625
0.750 ± 0.012,75.654 ± 1.473
0.716 ± 0.019,71.854 ± 1.967
0.719 ± 0.013,72.021 ± 1.909
0.731 ± 0.015,72.763 ± 2.111
0.758 ± 0.011,75.866 ± 1.343
0.764 ± 0.012,75.912 ± 1.519
0.767 ± 0.012,76.197 ± 1.157
0.751 ± 0.011,74.957 ± 1.628
0.751 ± 0.012,75.092 ± 1.703
0.757 ± 0.009,75.562 ± 1.707
0.766 ± 0.016,76.276 ± 1.278
0.758 ± 0.012,75.701 ± 1.694
0.763 ± 0.014,75.907 ± 1.809
0.758 ± 0.013,75.405 ± 1.665
0.759 ± 0.014,75.802 ± 1.555
0.762 ± 0.013,75.710 ± 1.626
0.771 ± 0.014,76.467 ± 1.906
0.759 ± 0.013,75.575 ± 1.726
0.759 ± 0.014,75.757 ± 1.449
0.748 ± 0.013,74.537 ± 1.822
0.752 ± 0.013,74.963 ± 1.485
0.755 ± 0.013,75.598 ± 1.474
0.741 ± 0.019,73.998 ± 1.702
0.750 ± 0.015,74.292 ± 1.348
0.751 ± 0.016,74.747 ± 2.006
0.714 ± 0.020,71.658 ± 2.373
0.716 ± 0.019,71.669 ± 2.071
0.724 ± 0.019,72.473 ± 2.074
0.760 ± 0.011,75.828 ± 1.526
0.762 ± 0.010,75.858 ± 1.284
0.765 ± 0.013,76.042 ± 1.562
0.747 ± 0.014,74.687 ± 1.598
0.746 ± 0.012,74.417 ± 1.435
0.748 ± 0.013,74.425 ± 1.655
