0.895 ± 0.004,89.417 ± 0.501
0.897 ± 0.005,89.488 ± 0.402
0.897 ± 0.004,89.637 ± 0.527
0.895 ± 0.004,89.353 ± 0.367
0.896 ± 0.005,89.407 ± 0.373
0.897 ± 0.005,89.468 ± 0.350
0.897 ± 0.003,89.470 ± 0.453
0.897 ± 0.004,89.381 ± 0.471
0.899 ± 0.005,89.551 ± 0.489
0.897 ± 0.004,89.488 ± 0.523
0.897 ± 0.003,89.518 ± 0.381
0.898 ± 0.004,89.569 ± 0.475
0.895 ± 0.004,89.338 ± 0.370
0.895 ± 0.004,89.455 ± 0.380
0.895 ± 0.004,89.404 ± 0.477
0.895 ± 0.004,89.295 ± 0.377
0.894 ± 0.004,89.257 ± 0.444
0.895 ± 0.004,89.277 ± 0.460
0.895 ± 0.004,89.338 ± 0.393
0.895 ± 0.004,89.359 ± 0.410
0.895 ± 0.004,89.419 ± 0.470
0.895 ± 0.004,89.422 ± 0.416
0.895 ± 0.004,89.442 ± 0.475
0.895 ± 0.004,89.483 ± 0.453
0.894 ± 0.004,89.194 ± 0.404
0.895 ± 0.004,89.222 ± 0.508
0.895 ± 0.003,89.308 ± 0.463
0.895 ± 0.004,89.384 ± 0.407
0.895 ± 0.003,89.409 ± 0.450
0.896 ± 0.003,89.445 ± 0.503
0.892 ± 0.004,89.019 ± 0.469
0.892 ± 0.003,89.102 ± 0.455
0.893 ± 0.003,89.118 ± 0.468
0.894 ± 0.004,89.280 ± 0.518
0.895 ± 0.003,89.305 ± 0.476
0.895 ± 0.004,89.407 ± 0.490
0.892 ± 0.006,88.730 ± 0.564
0.892 ± 0.006,88.851 ± 0.431
0.894 ± 0.006,89.011 ± 0.347
0.889 ± 0.009,88.448 ± 0.799
0.890 ± 0.009,88.603 ± 0.741
0.893 ± 0.006,88.897 ± 0.378
0.893 ± 0.005,88.940 ± 0.464
0.893 ± 0.005,89.034 ± 0.432
0.895 ± 0.005,89.156 ± 0.306
0.890 ± 0.006,88.654 ± 0.350
0.893 ± 0.006,88.996 ± 0.423
0.894 ± 0.005,89.115 ± 0.383
0.893 ± 0.004,89.031 ± 0.425
0.894 ± 0.005,89.090 ± 0.419
0.895 ± 0.004,89.135 ± 0.329
0.892 ± 0.005,88.966 ± 0.389
0.894 ± 0.005,89.113 ± 0.359
0.895 ± 0.004,89.191 ± 0.307
0.893 ± 0.004,88.976 ± 0.353
0.893 ± 0.004,89.102 ± 0.381
0.895 ± 0.003,89.133 ± 0.380
0.893 ± 0.004,89.026 ± 0.401
0.894 ± 0.004,89.148 ± 0.366
0.895 ± 0.004,89.262 ± 0.315
0.895 ± 0.005,89.285 ± 0.397
0.895 ± 0.004,89.293 ± 0.332
0.895 ± 0.004,89.407 ± 0.344
0.894 ± 0.004,89.222 ± 0.434
0.895 ± 0.004,89.247 ± 0.487
0.895 ± 0.004,89.305 ± 0.427
0.895 ± 0.005,89.242 ± 0.394
0.895 ± 0.004,89.323 ± 0.317
0.895 ± 0.003,89.435 ± 0.316
0.895 ± 0.005,89.331 ± 0.440
0.895 ± 0.004,89.404 ± 0.497
0.896 ± 0.003,89.414 ± 0.506
0.894 ± 0.004,89.222 ± 0.405
0.895 ± 0.003,89.247 ± 0.387
0.895 ± 0.002,89.346 ± 0.441
0.895 ± 0.004,89.397 ± 0.410
0.895 ± 0.004,89.419 ± 0.458
0.895 ± 0.003,89.402 ± 0.467
0.894 ± 0.003,89.191 ± 0.389
0.894 ± 0.004,89.237 ± 0.476
0.894 ± 0.003,89.257 ± 0.420
0.895 ± 0.004,89.194 ± 0.458
0.895 ± 0.003,89.280 ± 0.568
0.894 ± 0.003,89.369 ± 0.495
0.895 ± 0.004,89.229 ± 0.338
0.896 ± 0.004,89.280 ± 0.450
0.897 ± 0.004,89.473 ± 0.458
0.895 ± 0.005,89.244 ± 0.345
0.896 ± 0.004,89.404 ± 0.404
0.896 ± 0.004,89.465 ± 0.342
0.895 ± 0.004,89.333 ± 0.298
0.897 ± 0.004,89.422 ± 0.293
0.897 ± 0.004,89.541 ± 0.379
0.896 ± 0.004,89.407 ± 0.436
0.896 ± 0.004,89.422 ± 0.413
0.896 ± 0.004,89.409 ± 0.386
0.897 ± 0.004,89.402 ± 0.373
0.897 ± 0.004,89.437 ± 0.426
0.897 ± 0.004,89.546 ± 0.441
0.897 ± 0.004,89.508 ± 0.500
0.896 ± 0.004,89.478 ± 0.383
0.897 ± 0.004,89.493 ± 0.431
0.897 ± 0.004,89.460 ± 0.502
0.897 ± 0.004,89.462 ± 0.458
0.897 ± 0.003,89.518 ± 0.475
0.897 ± 0.004,89.549 ± 0.551
0.897 ± 0.003,89.579 ± 0.460
0.897 ± 0.003,89.495 ± 0.408
0.889 ± 0.006,88.712 ± 0.474
0.892 ± 0.006,88.955 ± 0.550
0.896 ± 0.005,89.282 ± 0.430
0.890 ± 0.009,88.583 ± 0.723
0.893 ± 0.008,88.996 ± 0.706
0.896 ± 0.005,89.331 ± 0.477
0.893 ± 0.005,88.953 ± 0.306
0.895 ± 0.005,89.196 ± 0.429
0.897 ± 0.006,89.468 ± 0.545
0.892 ± 0.006,88.968 ± 0.466
0.895 ± 0.006,89.232 ± 0.372
0.897 ± 0.005,89.353 ± 0.397
0.895 ± 0.003,89.277 ± 0.271
0.896 ± 0.005,89.267 ± 0.296
0.896 ± 0.004,89.427 ± 0.287
0.895 ± 0.005,89.125 ± 0.339
0.895 ± 0.005,89.211 ± 0.292
0.897 ± 0.004,89.389 ± 0.311
0.894 ± 0.004,89.077 ± 0.290
0.895 ± 0.004,89.181 ± 0.401
0.897 ± 0.005,89.313 ± 0.329
0.896 ± 0.005,89.288 ± 0.348
0.896 ± 0.005,89.277 ± 0.310
0.897 ± 0.004,89.460 ± 0.313
0.895 ± 0.005,89.178 ± 0.321
0.896 ± 0.005,89.300 ± 0.379
0.897 ± 0.004,89.501 ± 0.426
0.896 ± 0.005,89.211 ± 0.352
0.896 ± 0.005,89.237 ± 0.347
0.897 ± 0.004,89.338 ± 0.374
0.895 ± 0.005,89.351 ± 0.275
0.896 ± 0.004,89.437 ± 0.494
0.897 ± 0.004,89.523 ± 0.378
0.896 ± 0.004,89.333 ± 0.356
0.896 ± 0.004,89.361 ± 0.328
0.897 ± 0.004,89.457 ± 0.387
0.897 ± 0.004,89.465 ± 0.396
0.898 ± 0.005,89.409 ± 0.449
0.897 ± 0.003,89.602 ± 0.393
0.896 ± 0.004,89.417 ± 0.356
0.897 ± 0.004,89.531 ± 0.415
0.897 ± 0.004,89.435 ± 0.393
0.896 ± 0.004,89.465 ± 0.443
0.897 ± 0.004,89.468 ± 0.459
0.897 ± 0.003,89.597 ± 0.450
0.898 ± 0.005,89.457 ± 0.407
0.898 ± 0.004,89.478 ± 0.432
0.897 ± 0.003,89.503 ± 0.426
0.894 ± 0.005,89.143 ± 0.467
0.896 ± 0.005,89.442 ± 0.494
0.897 ± 0.004,89.602 ± 0.474
0.893 ± 0.004,89.135 ± 0.299
0.895 ± 0.005,89.346 ± 0.454
0.897 ± 0.004,89.440 ± 0.433
0.894 ± 0.005,89.227 ± 0.422
0.896 ± 0.004,89.427 ± 0.489
0.897 ± 0.004,89.506 ± 0.478
0.893 ± 0.004,89.232 ± 0.413
0.895 ± 0.004,89.379 ± 0.372
0.897 ± 0.004,89.480 ± 0.474
0.896 ± 0.005,89.290 ± 0.434
0.896 ± 0.005,89.419 ± 0.419
0.897 ± 0.004,89.480 ± 0.470
0.894 ± 0.005,89.249 ± 0.361
0.895 ± 0.004,89.402 ± 0.385
0.897 ± 0.004,89.539 ± 0.420
0.895 ± 0.004,89.391 ± 0.445
0.897 ± 0.004,89.465 ± 0.501
0.898 ± 0.003,89.653 ± 0.528
0.896 ± 0.004,89.384 ± 0.367
0.896 ± 0.005,89.478 ± 0.519
0.898 ± 0.004,89.675 ± 0.490
0.887 ± 0.006,88.605 ± 0.511
0.891 ± 0.006,88.836 ± 0.507
0.892 ± 0.006,89.087 ± 0.581
0.885 ± 0.007,88.283 ± 0.556
0.888 ± 0.009,88.565 ± 0.682
0.894 ± 0.007,89.057 ± 0.624
0.891 ± 0.004,88.884 ± 0.317
0.891 ± 0.005,88.864 ± 0.489
0.893 ± 0.005,89.047 ± 0.408
0.889 ± 0.008,88.704 ± 0.538
0.891 ± 0.005,88.758 ± 0.402
0.894 ± 0.007,89.049 ± 0.627
0.892 ± 0.005,89.016 ± 0.389
0.891 ± 0.004,88.869 ± 0.390
0.892 ± 0.005,88.960 ± 0.342
0.891 ± 0.004,88.801 ± 0.382
0.893 ± 0.006,88.922 ± 0.375
0.895 ± 0.006,89.376 ± 0.470
0.891 ± 0.004,88.839 ± 0.371
0.891 ± 0.004,88.996 ± 0.325
0.895 ± 0.005,89.217 ± 0.447
0.894 ± 0.004,89.085 ± 0.296
0.894 ± 0.004,89.130 ± 0.382
0.896 ± 0.005,89.369 ± 0.409
0.893 ± 0.005,89.102 ± 0.455
0.895 ± 0.006,89.242 ± 0.563
0.897 ± 0.004,89.506 ± 0.526
0.894 ± 0.006,89.123 ± 0.572
0.896 ± 0.006,89.379 ± 0.550
0.897 ± 0.005,89.577 ± 0.521
0.894 ± 0.005,89.082 ± 0.459
0.895 ± 0.005,89.381 ± 0.486
0.897 ± 0.004,89.579 ± 0.429
0.894 ± 0.006,89.125 ± 0.328
0.896 ± 0.004,89.402 ± 0.344
0.898 ± 0.005,89.452 ± 0.467
0.896 ± 0.004,89.455 ± 0.360
0.896 ± 0.004,89.490 ± 0.424
0.897 ± 0.005,89.544 ± 0.489
0.895 ± 0.005,89.196 ± 0.369
0.896 ± 0.005,89.404 ± 0.372
0.897 ± 0.005,89.506 ± 0.525
0.896 ± 0.004,89.341 ± 0.357
0.897 ± 0.004,89.460 ± 0.463
0.897 ± 0.005,89.523 ± 0.597
0.896 ± 0.005,89.432 ± 0.335
0.897 ± 0.004,89.556 ± 0.456
0.898 ± 0.005,89.650 ± 0.442
0.888 ± 0.004,88.590 ± 0.429
0.888 ± 0.004,88.608 ± 0.442
0.889 ± 0.003,88.709 ± 0.453
0.887 ± 0.005,88.387 ± 0.454
0.887 ± 0.005,88.433 ± 0.383
0.887 ± 0.004,88.517 ± 0.400
0.888 ± 0.003,88.608 ± 0.468
0.888 ± 0.003,88.613 ± 0.445
0.888 ± 0.003,88.760 ± 0.481
0.888 ± 0.004,88.474 ± 0.420
0.888 ± 0.004,88.567 ± 0.446
0.888 ± 0.004,88.575 ± 0.445
0.886 ± 0.004,88.527 ± 0.405
0.887 ± 0.004,88.560 ± 0.378
0.888 ± 0.004,88.623 ± 0.406
0.887 ± 0.004,88.408 ± 0.461
0.887 ± 0.004,88.486 ± 0.433
0.888 ± 0.004,88.486 ± 0.397
0.885 ± 0.004,88.319 ± 0.446
0.886 ± 0.004,88.382 ± 0.421
0.887 ± 0.004,88.448 ± 0.422
0.886 ± 0.004,88.309 ± 0.438
0.887 ± 0.004,88.392 ± 0.455
0.887 ± 0.004,88.415 ± 0.440
0.897 ± 0.004,89.384 ± 0.294
0.897 ± 0.004,89.379 ± 0.374
0.896 ± 0.004,89.351 ± 0.372
0.896 ± 0.004,89.359 ± 0.319
0.897 ± 0.004,89.374 ± 0.318
0.896 ± 0.004,89.315 ± 0.393
0.897 ± 0.004,89.422 ± 0.354
0.897 ± 0.004,89.473 ± 0.343
0.896 ± 0.004,89.343 ± 0.376
0.897 ± 0.004,89.414 ± 0.345
0.896 ± 0.004,89.419 ± 0.332
0.895 ± 0.003,89.315 ± 0.387
0.897 ± 0.004,89.293 ± 0.345
0.897 ± 0.005,89.353 ± 0.384
0.896 ± 0.005,89.265 ± 0.388
0.897 ± 0.004,89.394 ± 0.339
0.896 ± 0.004,89.353 ± 0.355
0.896 ± 0.004,89.353 ± 0.399
0.897 ± 0.004,89.298 ± 0.346
0.896 ± 0.004,89.369 ± 0.338
0.895 ± 0.004,89.308 ± 0.368
0.897 ± 0.004,89.364 ± 0.334
0.896 ± 0.004,89.315 ± 0.316
0.896 ± 0.003,89.310 ± 0.415
0.890 ± 0.004,88.841 ± 0.471
0.890 ± 0.003,88.763 ± 0.393
0.891 ± 0.004,88.862 ± 0.400
0.889 ± 0.004,88.717 ± 0.427
0.889 ± 0.004,88.725 ± 0.379
0.890 ± 0.004,88.750 ± 0.496
0.889 ± 0.004,88.841 ± 0.434
0.890 ± 0.004,88.829 ± 0.464
0.890 ± 0.004,88.869 ± 0.409
0.889 ± 0.004,88.765 ± 0.483
0.889 ± 0.004,88.745 ± 0.509
0.889 ± 0.004,88.813 ± 0.441
0.890 ± 0.004,88.808 ± 0.448
0.890 ± 0.004,88.798 ± 0.405
0.890 ± 0.004,88.836 ± 0.443
0.889 ± 0.003,88.679 ± 0.455
0.889 ± 0.004,88.758 ± 0.438
0.890 ± 0.004,88.747 ± 0.511
0.889 ± 0.004,88.806 ± 0.435
0.890 ± 0.004,88.770 ± 0.516
0.890 ± 0.003,88.841 ± 0.423
0.889 ± 0.004,88.626 ± 0.481
0.889 ± 0.004,88.689 ± 0.504
0.890 ± 0.004,88.775 ± 0.449
0.897 ± 0.004,89.536 ± 0.520
0.896 ± 0.004,89.394 ± 0.501
0.897 ± 0.004,89.483 ± 0.443
0.893 ± 0.004,89.110 ± 0.347
0.894 ± 0.004,89.029 ± 0.391
0.893 ± 0.004,89.072 ± 0.430
0.896 ± 0.005,89.440 ± 0.450
0.896 ± 0.004,89.511 ± 0.549
0.897 ± 0.003,89.440 ± 0.442
0.893 ± 0.003,89.090 ± 0.458
0.894 ± 0.004,89.080 ± 0.575
0.893 ± 0.004,89.080 ± 0.447
0.897 ± 0.004,89.404 ± 0.570
0.896 ± 0.004,89.541 ± 0.549
0.896 ± 0.004,89.447 ± 0.419
0.893 ± 0.003,88.950 ± 0.461
0.893 ± 0.004,88.953 ± 0.412
0.892 ± 0.003,88.996 ± 0.410
0.896 ± 0.004,89.539 ± 0.517
0.896 ± 0.004,89.422 ± 0.588
0.896 ± 0.003,89.508 ± 0.424
0.892 ± 0.005,88.910 ± 0.543
0.892 ± 0.004,88.948 ± 0.395
0.892 ± 0.004,88.925 ± 0.432
0.898 ± 0.005,89.498 ± 0.455
0.898 ± 0.004,89.637 ± 0.354
0.899 ± 0.004,89.642 ± 0.307
0.899 ± 0.004,89.701 ± 0.365
0.898 ± 0.004,89.602 ± 0.343
0.899 ± 0.003,89.551 ± 0.318
0.898 ± 0.005,89.480 ± 0.373
0.899 ± 0.004,89.597 ± 0.330
0.899 ± 0.004,89.678 ± 0.236
0.899 ± 0.004,89.642 ± 0.373
0.899 ± 0.005,89.645 ± 0.370
0.898 ± 0.003,89.592 ± 0.369
0.898 ± 0.005,89.488 ± 0.409
0.899 ± 0.004,89.642 ± 0.310
0.899 ± 0.004,89.617 ± 0.247
0.899 ± 0.004,89.648 ± 0.286
0.898 ± 0.004,89.610 ± 0.311
0.898 ± 0.003,89.589 ± 0.284
0.898 ± 0.005,89.544 ± 0.377
0.899 ± 0.004,89.607 ± 0.346
0.899 ± 0.004,89.612 ± 0.263
0.899 ± 0.004,89.610 ± 0.341
0.899 ± 0.004,89.584 ± 0.307
0.898 ± 0.003,89.556 ± 0.229
0.897 ± 0.004,89.503 ± 0.538
0.898 ± 0.004,89.445 ± 0.462
0.897 ± 0.003,89.460 ± 0.416
0.895 ± 0.003,89.432 ± 0.425
0.895 ± 0.003,89.336 ± 0.543
0.895 ± 0.003,89.275 ± 0.439
0.897 ± 0.003,89.574 ± 0.477
0.897 ± 0.003,89.468 ± 0.481
0.898 ± 0.003,89.579 ± 0.530
0.896 ± 0.003,89.341 ± 0.503
0.895 ± 0.004,89.288 ± 0.443
0.895 ± 0.004,89.214 ± 0.391
0.896 ± 0.004,89.541 ± 0.439
0.897 ± 0.004,89.589 ± 0.469
0.897 ± 0.003,89.465 ± 0.487
0.895 ± 0.003,89.209 ± 0.422
0.894 ± 0.003,89.163 ± 0.371
0.895 ± 0.003,89.260 ± 0.377
0.896 ± 0.004,89.455 ± 0.509
0.897 ± 0.003,89.374 ± 0.536
0.897 ± 0.003,89.554 ± 0.511
0.894 ± 0.004,89.186 ± 0.395
0.894 ± 0.004,89.100 ± 0.362
0.894 ± 0.004,89.120 ± 0.391
0.897 ± 0.004,89.490 ± 0.522
0.896 ± 0.004,89.495 ± 0.465
0.897 ± 0.004,89.480 ± 0.517
0.897 ± 0.003,89.541 ± 0.485
0.896 ± 0.003,89.511 ± 0.514
0.897 ± 0.003,89.587 ± 0.449
0.897 ± 0.005,89.582 ± 0.487
0.896 ± 0.004,89.503 ± 0.492
0.898 ± 0.003,89.582 ± 0.472
0.896 ± 0.004,89.526 ± 0.497
0.897 ± 0.004,89.546 ± 0.497
0.898 ± 0.003,89.572 ± 0.522
0.897 ± 0.003,89.404 ± 0.511
0.896 ± 0.003,89.432 ± 0.671
0.897 ± 0.003,89.632 ± 0.488
0.897 ± 0.003,89.506 ± 0.489
0.897 ± 0.004,89.569 ± 0.504
0.898 ± 0.004,89.566 ± 0.461
0.896 ± 0.004,89.440 ± 0.667
0.897 ± 0.003,89.381 ± 0.451
0.897 ± 0.004,89.493 ± 0.560
0.896 ± 0.004,89.465 ± 0.573
0.896 ± 0.003,89.503 ± 0.530
0.898 ± 0.003,89.523 ± 0.449
0.894 ± 0.004,89.196 ± 0.380
0.895 ± 0.004,89.166 ± 0.438
0.896 ± 0.003,89.310 ± 0.432
0.896 ± 0.005,89.402 ± 0.408
0.897 ± 0.004,89.539 ± 0.458
0.898 ± 0.004,89.460 ± 0.437
0.895 ± 0.006,89.260 ± 0.591
0.895 ± 0.004,89.237 ± 0.379
0.896 ± 0.004,89.265 ± 0.421
0.896 ± 0.004,89.511 ± 0.426
0.898 ± 0.004,89.533 ± 0.441
0.897 ± 0.004,89.480 ± 0.389
0.895 ± 0.004,89.331 ± 0.389
0.895 ± 0.003,89.293 ± 0.422
0.896 ± 0.004,89.247 ± 0.464
0.897 ± 0.005,89.508 ± 0.408
0.898 ± 0.004,89.569 ± 0.372
0.897 ± 0.003,89.447 ± 0.307
0.894 ± 0.004,89.227 ± 0.385
0.896 ± 0.003,89.305 ± 0.419
0.895 ± 0.004,89.158 ± 0.543
0.897 ± 0.004,89.493 ± 0.435
0.898 ± 0.003,89.485 ± 0.353
0.897 ± 0.004,89.356 ± 0.412
0.896 ± 0.004,89.374 ± 0.531
0.897 ± 0.003,89.462 ± 0.495
0.897 ± 0.004,89.468 ± 0.517
0.897 ± 0.004,89.493 ± 0.521
0.897 ± 0.004,89.556 ± 0.534
0.897 ± 0.003,89.582 ± 0.485
0.897 ± 0.004,89.455 ± 0.453
0.897 ± 0.004,89.485 ± 0.462
0.897 ± 0.003,89.516 ± 0.480
0.897 ± 0.003,89.526 ± 0.476
0.898 ± 0.003,89.501 ± 0.494
0.898 ± 0.003,89.612 ± 0.393
0.897 ± 0.003,89.366 ± 0.566
0.897 ± 0.003,89.465 ± 0.446
0.897 ± 0.003,89.460 ± 0.530
0.898 ± 0.003,89.511 ± 0.441
0.896 ± 0.003,89.526 ± 0.458
0.898 ± 0.003,89.521 ± 0.320
0.896 ± 0.004,89.386 ± 0.481
0.897 ± 0.003,89.508 ± 0.480
0.897 ± 0.003,89.455 ± 0.483
0.897 ± 0.004,89.544 ± 0.513
0.897 ± 0.004,89.604 ± 0.447
0.898 ± 0.003,89.584 ± 0.497
