0.879 ± 0.006,87.776 ± 0.494
0.881 ± 0.005,88.022 ± 0.332
0.883 ± 0.006,88.240 ± 0.407
0.875 ± 0.006,87.033 ± 0.278
0.875 ± 0.007,87.274 ± 0.574
0.875 ± 0.008,87.257 ± 0.559
0.881 ± 0.006,87.860 ± 0.448
0.882 ± 0.005,88.030 ± 0.409
0.883 ± 0.005,88.116 ± 0.378
0.880 ± 0.006,87.814 ± 0.381
0.882 ± 0.005,88.022 ± 0.414
0.883 ± 0.005,88.167 ± 0.327
0.883 ± 0.005,88.083 ± 0.389
0.884 ± 0.005,88.159 ± 0.360
0.884 ± 0.005,88.256 ± 0.329
0.882 ± 0.005,87.847 ± 0.386
0.883 ± 0.005,88.038 ± 0.340
0.884 ± 0.005,88.119 ± 0.424
0.885 ± 0.005,88.258 ± 0.369
0.886 ± 0.005,88.332 ± 0.299
0.886 ± 0.005,88.469 ± 0.365
0.884 ± 0.005,88.159 ± 0.368
0.885 ± 0.005,88.154 ± 0.370
0.884 ± 0.005,88.225 ± 0.424
0.875 ± 0.006,87.186 ± 0.268
0.875 ± 0.005,87.153 ± 0.374
0.875 ± 0.006,87.165 ± 0.359
0.875 ± 0.006,87.125 ± 0.309
0.875 ± 0.006,87.130 ± 0.350
0.874 ± 0.006,87.130 ± 0.380
0.875 ± 0.005,87.302 ± 0.331
0.875 ± 0.005,87.224 ± 0.392
0.875 ± 0.005,87.267 ± 0.405
0.876 ± 0.005,87.211 ± 0.383
0.874 ± 0.005,87.044 ± 0.333
0.874 ± 0.006,87.213 ± 0.330
0.877 ± 0.005,87.388 ± 0.335
0.877 ± 0.004,87.503 ± 0.415
0.877 ± 0.005,87.475 ± 0.426
0.876 ± 0.005,87.305 ± 0.258
0.875 ± 0.005,87.297 ± 0.425
0.876 ± 0.005,87.409 ± 0.323
0.878 ± 0.005,87.599 ± 0.367
0.879 ± 0.005,87.637 ± 0.276
0.879 ± 0.005,87.655 ± 0.355
0.878 ± 0.005,87.541 ± 0.326
0.879 ± 0.005,87.528 ± 0.230
0.878 ± 0.005,87.574 ± 0.352
0.874 ± 0.006,87.188 ± 0.432
0.874 ± 0.005,87.148 ± 0.405
0.874 ± 0.006,87.333 ± 0.389
0.874 ± 0.006,87.107 ± 0.304
0.874 ± 0.006,87.122 ± 0.369
0.874 ± 0.005,87.135 ± 0.379
0.880 ± 0.006,87.619 ± 0.327
0.879 ± 0.005,87.814 ± 0.386
0.883 ± 0.005,87.916 ± 0.465
0.876 ± 0.005,87.290 ± 0.369
0.876 ± 0.006,87.231 ± 0.398
0.879 ± 0.005,87.677 ± 0.382
0.883 ± 0.005,88.027 ± 0.389
0.884 ± 0.005,87.987 ± 0.425
0.884 ± 0.005,88.152 ± 0.339
0.880 ± 0.005,87.680 ± 0.340
0.881 ± 0.005,87.812 ± 0.447
0.883 ± 0.005,88.017 ± 0.458
0.885 ± 0.005,88.210 ± 0.419
0.885 ± 0.004,88.387 ± 0.298
0.885 ± 0.005,88.278 ± 0.332
