0.893 ± 0.005,89.016 ± 0.270
0.893 ± 0.005,89.108 ± 0.383
0.894 ± 0.004,89.232 ± 0.411
0.891 ± 0.006,88.818 ± 0.452
0.892 ± 0.005,88.925 ± 0.397
0.893 ± 0.005,89.031 ± 0.425
0.893 ± 0.004,89.168 ± 0.404
0.894 ± 0.004,89.234 ± 0.396
0.894 ± 0.004,89.323 ± 0.399
0.894 ± 0.004,89.115 ± 0.396
0.894 ± 0.004,89.118 ± 0.416
0.894 ± 0.004,89.161 ± 0.407
0.894 ± 0.003,89.227 ± 0.453
0.894 ± 0.004,89.194 ± 0.456
0.894 ± 0.004,89.300 ± 0.459
0.895 ± 0.004,89.171 ± 0.418
0.895 ± 0.004,89.153 ± 0.467
0.895 ± 0.004,89.214 ± 0.465
0.892 ± 0.004,89.011 ± 0.475
0.892 ± 0.003,89.090 ± 0.429
0.893 ± 0.003,89.178 ± 0.418
0.894 ± 0.004,89.186 ± 0.523
0.893 ± 0.003,89.318 ± 0.499
0.894 ± 0.003,89.260 ± 0.446
0.893 ± 0.005,88.900 ± 0.381
0.894 ± 0.004,88.968 ± 0.387
0.895 ± 0.004,89.039 ± 0.328
0.892 ± 0.006,88.935 ± 0.448
0.892 ± 0.005,88.915 ± 0.479
0.893 ± 0.006,88.993 ± 0.382
0.893 ± 0.004,88.976 ± 0.356
0.894 ± 0.004,89.049 ± 0.457
0.894 ± 0.005,89.080 ± 0.446
0.893 ± 0.005,89.059 ± 0.305
0.894 ± 0.004,89.128 ± 0.333
0.895 ± 0.004,89.234 ± 0.423
0.894 ± 0.004,89.019 ± 0.479
0.894 ± 0.004,89.075 ± 0.420
0.894 ± 0.003,89.130 ± 0.459
0.893 ± 0.004,89.140 ± 0.391
0.894 ± 0.004,89.184 ± 0.434
0.895 ± 0.004,89.255 ± 0.405
0.895 ± 0.003,89.168 ± 0.409
0.895 ± 0.003,89.229 ± 0.427
0.895 ± 0.003,89.189 ± 0.466
0.895 ± 0.004,89.239 ± 0.439
0.895 ± 0.004,89.143 ± 0.410
0.896 ± 0.004,89.285 ± 0.417
0.892 ± 0.005,89.029 ± 0.297
0.893 ± 0.004,89.097 ± 0.359
0.894 ± 0.004,89.214 ± 0.419
0.892 ± 0.006,89.026 ± 0.449
0.892 ± 0.006,88.981 ± 0.516
0.894 ± 0.005,89.115 ± 0.479
0.893 ± 0.004,89.113 ± 0.421
0.894 ± 0.004,89.186 ± 0.396
0.894 ± 0.004,89.290 ± 0.430
0.893 ± 0.005,89.087 ± 0.369
0.893 ± 0.004,89.130 ± 0.383
0.894 ± 0.005,89.178 ± 0.548
0.893 ± 0.004,89.206 ± 0.388
0.894 ± 0.004,89.262 ± 0.377
0.894 ± 0.003,89.260 ± 0.413
0.894 ± 0.004,89.135 ± 0.436
0.895 ± 0.004,89.178 ± 0.396
0.895 ± 0.004,89.211 ± 0.419
0.893 ± 0.003,89.133 ± 0.400
0.894 ± 0.003,89.140 ± 0.391
0.894 ± 0.004,89.247 ± 0.454
0.894 ± 0.004,89.191 ± 0.411
0.894 ± 0.004,89.255 ± 0.446
0.895 ± 0.003,89.257 ± 0.436
0.895 ± 0.005,89.196 ± 0.325
0.895 ± 0.004,89.247 ± 0.275
0.896 ± 0.005,89.348 ± 0.440
0.894 ± 0.004,89.153 ± 0.325
0.895 ± 0.004,89.308 ± 0.411
0.895 ± 0.004,89.308 ± 0.389
0.896 ± 0.005,89.364 ± 0.327
0.896 ± 0.005,89.399 ± 0.345
0.897 ± 0.004,89.447 ± 0.347
0.896 ± 0.004,89.356 ± 0.427
0.897 ± 0.004,89.442 ± 0.502
0.897 ± 0.004,89.549 ± 0.439
0.896 ± 0.004,89.506 ± 0.500
0.897 ± 0.004,89.582 ± 0.421
0.897 ± 0.003,89.597 ± 0.504
0.898 ± 0.004,89.539 ± 0.527
0.897 ± 0.004,89.559 ± 0.463
0.898 ± 0.004,89.440 ± 0.470
0.896 ± 0.003,89.376 ± 0.450
0.897 ± 0.003,89.455 ± 0.457
0.897 ± 0.003,89.559 ± 0.465
0.897 ± 0.004,89.478 ± 0.446
0.897 ± 0.004,89.533 ± 0.398
0.897 ± 0.003,89.501 ± 0.394
0.895 ± 0.005,89.171 ± 0.486
0.896 ± 0.005,89.277 ± 0.482
0.897 ± 0.004,89.336 ± 0.387
0.896 ± 0.005,89.293 ± 0.356
0.895 ± 0.005,89.320 ± 0.295
0.896 ± 0.005,89.275 ± 0.356
0.896 ± 0.004,89.371 ± 0.413
0.896 ± 0.005,89.336 ± 0.288
0.897 ± 0.004,89.414 ± 0.353
0.895 ± 0.005,89.209 ± 0.386
0.896 ± 0.003,89.219 ± 0.322
0.897 ± 0.004,89.260 ± 0.345
0.896 ± 0.004,89.222 ± 0.221
0.896 ± 0.004,89.376 ± 0.429
0.897 ± 0.004,89.442 ± 0.422
0.897 ± 0.004,89.318 ± 0.320
0.896 ± 0.005,89.351 ± 0.408
0.897 ± 0.003,89.394 ± 0.391
0.896 ± 0.005,89.328 ± 0.333
0.897 ± 0.004,89.277 ± 0.406
0.898 ± 0.003,89.430 ± 0.360
0.898 ± 0.004,89.412 ± 0.379
0.897 ± 0.004,89.417 ± 0.392
0.896 ± 0.004,89.394 ± 0.383
0.895 ± 0.005,89.282 ± 0.313
0.895 ± 0.005,89.237 ± 0.328
0.896 ± 0.004,89.404 ± 0.427
0.894 ± 0.005,89.219 ± 0.402
0.895 ± 0.005,89.222 ± 0.386
0.896 ± 0.004,89.359 ± 0.293
0.896 ± 0.004,89.417 ± 0.461
0.896 ± 0.004,89.361 ± 0.355
0.897 ± 0.005,89.389 ± 0.359
0.896 ± 0.004,89.293 ± 0.357
0.896 ± 0.004,89.353 ± 0.301
0.897 ± 0.004,89.399 ± 0.425
0.896 ± 0.004,89.506 ± 0.357
0.897 ± 0.004,89.427 ± 0.509
0.897 ± 0.003,89.546 ± 0.447
0.897 ± 0.004,89.523 ± 0.447
0.898 ± 0.004,89.513 ± 0.450
0.897 ± 0.004,89.480 ± 0.397
0.896 ± 0.004,89.457 ± 0.371
0.896 ± 0.004,89.483 ± 0.376
0.897 ± 0.004,89.503 ± 0.466
0.897 ± 0.004,89.572 ± 0.494
0.897 ± 0.004,89.554 ± 0.491
0.897 ± 0.004,89.485 ± 0.501
0.895 ± 0.005,89.252 ± 0.473
0.895 ± 0.006,89.199 ± 0.552
0.897 ± 0.005,89.483 ± 0.518
0.895 ± 0.005,89.173 ± 0.576
0.896 ± 0.005,89.295 ± 0.406
0.897 ± 0.004,89.455 ± 0.338
0.895 ± 0.004,89.260 ± 0.393
0.895 ± 0.004,89.356 ± 0.492
0.897 ± 0.005,89.506 ± 0.520
0.894 ± 0.005,89.191 ± 0.456
0.896 ± 0.005,89.351 ± 0.382
0.896 ± 0.004,89.480 ± 0.395
0.895 ± 0.005,89.288 ± 0.465
0.896 ± 0.005,89.384 ± 0.449
0.896 ± 0.005,89.473 ± 0.546
0.896 ± 0.005,89.369 ± 0.447
0.895 ± 0.005,89.432 ± 0.485
0.896 ± 0.004,89.556 ± 0.508
0.896 ± 0.004,89.305 ± 0.546
0.897 ± 0.005,89.414 ± 0.479
0.898 ± 0.004,89.577 ± 0.473
0.896 ± 0.004,89.488 ± 0.397
0.897 ± 0.004,89.511 ± 0.515
0.897 ± 0.004,89.493 ± 0.464
0.893 ± 0.004,89.034 ± 0.519
0.894 ± 0.005,89.196 ± 0.545
0.896 ± 0.006,89.437 ± 0.576
0.894 ± 0.005,89.171 ± 0.470
0.896 ± 0.005,89.376 ± 0.499
0.898 ± 0.005,89.551 ± 0.616
0.893 ± 0.004,89.001 ± 0.455
0.894 ± 0.005,89.194 ± 0.387
0.895 ± 0.005,89.364 ± 0.553
0.894 ± 0.005,89.146 ± 0.437
0.895 ± 0.005,89.201 ± 0.512
0.896 ± 0.005,89.366 ± 0.520
0.894 ± 0.003,89.166 ± 0.291
0.893 ± 0.004,89.123 ± 0.350
0.894 ± 0.004,89.125 ± 0.536
0.895 ± 0.004,89.217 ± 0.419
0.895 ± 0.005,89.315 ± 0.479
0.896 ± 0.005,89.447 ± 0.560
0.893 ± 0.004,88.943 ± 0.386
0.893 ± 0.004,89.196 ± 0.428
0.895 ± 0.004,89.227 ± 0.506
0.895 ± 0.005,89.239 ± 0.427
0.896 ± 0.004,89.328 ± 0.437
0.897 ± 0.004,89.447 ± 0.531
0.896 ± 0.005,89.313 ± 0.450
0.896 ± 0.004,89.412 ± 0.504
0.898 ± 0.004,89.498 ± 0.516
0.896 ± 0.005,89.303 ± 0.447
0.897 ± 0.004,89.374 ± 0.424
0.898 ± 0.004,89.523 ± 0.414
0.895 ± 0.004,89.176 ± 0.400
0.897 ± 0.005,89.371 ± 0.493
0.896 ± 0.005,89.452 ± 0.612
0.894 ± 0.005,89.290 ± 0.412
0.896 ± 0.004,89.452 ± 0.418
0.897 ± 0.004,89.592 ± 0.437
0.896 ± 0.004,89.351 ± 0.376
0.897 ± 0.004,89.381 ± 0.463
0.897 ± 0.004,89.549 ± 0.423
0.896 ± 0.003,89.348 ± 0.394
0.896 ± 0.004,89.457 ± 0.460
0.897 ± 0.004,89.521 ± 0.467
0.896 ± 0.003,89.379 ± 0.525
0.896 ± 0.004,89.450 ± 0.529
0.897 ± 0.004,89.541 ± 0.432
0.896 ± 0.004,89.394 ± 0.444
0.897 ± 0.004,89.526 ± 0.417
0.898 ± 0.004,89.599 ± 0.492
0.892 ± 0.005,88.935 ± 0.336
0.893 ± 0.004,89.130 ± 0.308
0.894 ± 0.004,89.224 ± 0.366
0.891 ± 0.005,88.783 ± 0.416
0.892 ± 0.006,88.905 ± 0.481
0.894 ± 0.004,89.075 ± 0.421
0.894 ± 0.005,89.191 ± 0.434
0.893 ± 0.004,89.204 ± 0.389
0.894 ± 0.004,89.290 ± 0.433
0.894 ± 0.004,89.069 ± 0.373
0.894 ± 0.004,89.163 ± 0.456
0.895 ± 0.004,89.120 ± 0.450
