0.726 ± 0.011,73.662 ± 1.141
0.721 ± 0.010,73.640 ± 1.544
0.709 ± 0.013,72.215 ± 1.814
0.729 ± 0.015,74.167 ± 0.929
0.720 ± 0.016,72.434 ± 1.690
0.715 ± 0.015,71.623 ± 1.482
0.746 ± 0.011,75.943 ± 1.201
0.741 ± 0.013,75.066 ± 0.931
0.722 ± 0.011,73.487 ± 1.613
0.758 ± 0.014,76.952 ± 0.781
0.752 ± 0.012,75.768 ± 0.622
0.739 ± 0.011,74.693 ± 1.174
0.779 ± 0.015,79.057 ± 1.016
0.778 ± 0.014,78.728 ± 0.966
0.776 ± 0.012,78.618 ± 0.942
0.772 ± 0.014,78.925 ± 0.724
0.758 ± 0.048,77.456 ± 5.026
0.778 ± 0.013,79.189 ± 0.869
0.773 ± 0.022,78.750 ± 1.836
0.770 ± 0.025,78.465 ± 2.159
0.775 ± 0.013,78.531 ± 1.242
0.770 ± 0.014,78.750 ± 0.639
0.774 ± 0.015,78.904 ± 1.216
0.774 ± 0.016,79.035 ± 0.822
0.769 ± 0.017,78.377 ± 1.157
0.765 ± 0.018,78.048 ± 1.211
0.759 ± 0.016,77.215 ± 1.085
0.772 ± 0.015,78.706 ± 0.880
0.776 ± 0.015,78.816 ± 0.873
0.773 ± 0.016,78.684 ± 0.887
0.778 ± 0.013,79.211 ± 0.871
0.776 ± 0.014,79.320 ± 0.996
0.774 ± 0.011,78.706 ± 0.963
0.772 ± 0.016,78.860 ± 0.982
0.772 ± 0.015,78.596 ± 0.905
0.768 ± 0.016,78.289 ± 1.000
0.723 ± 0.055,74.167 ± 6.018
0.734 ± 0.047,75.570 ± 4.889
0.737 ± 0.040,75.570 ± 4.456
0.676 ± 0.080,69.825 ± 8.152
0.688 ± 0.085,70.504 ± 9.048
0.739 ± 0.057,75.724 ± 5.897
0.727 ± 0.029,74.583 ± 3.564
0.720 ± 0.027,73.991 ± 3.645
0.711 ± 0.035,72.917 ± 2.972
0.737 ± 0.041,76.162 ± 4.162
0.763 ± 0.014,78.092 ± 0.592
0.758 ± 0.016,77.873 ± 1.171
0.749 ± 0.018,77.061 ± 2.462
0.743 ± 0.022,75.724 ± 2.646
0.740 ± 0.021,75.044 ± 2.459
0.756 ± 0.017,77.917 ± 1.298
0.756 ± 0.020,77.719 ± 1.722
0.756 ± 0.021,77.632 ± 1.487
0.762 ± 0.019,77.785 ± 1.047
0.762 ± 0.015,78.004 ± 0.855
0.757 ± 0.015,77.193 ± 1.352
0.758 ± 0.018,78.048 ± 0.541
0.761 ± 0.016,78.114 ± 1.091
0.759 ± 0.013,77.632 ± 0.990
0.762 ± 0.015,77.807 ± 1.247
0.755 ± 0.018,77.018 ± 1.721
0.744 ± 0.018,75.943 ± 1.667
0.731 ± 0.067,74.430 ± 6.801
0.742 ± 0.054,76.009 ± 5.666
0.760 ± 0.013,77.719 ± 1.198
0.755 ± 0.023,77.390 ± 1.479
0.747 ± 0.024,76.754 ± 1.617
0.737 ± 0.028,74.825 ± 2.285
0.761 ± 0.017,78.202 ± 1.576
0.759 ± 0.021,77.917 ± 1.787
0.757 ± 0.021,77.368 ± 1.626
0.763 ± 0.015,77.675 ± 0.887
0.759 ± 0.015,76.842 ± 0.967
0.750 ± 0.013,76.513 ± 0.993
0.764 ± 0.017,78.311 ± 1.429
0.762 ± 0.018,78.246 ± 1.362
0.754 ± 0.020,77.149 ± 1.308
0.776 ± 0.012,78.838 ± 1.098
0.775 ± 0.012,78.969 ± 1.112
0.768 ± 0.013,78.684 ± 0.945
0.769 ± 0.014,78.575 ± 0.797
0.764 ± 0.017,78.180 ± 1.001
0.764 ± 0.013,77.588 ± 0.783
0.714 ± 0.031,72.193 ± 3.164
0.691 ± 0.025,69.781 ± 3.089
0.667 ± 0.026,67.654 ± 2.901
0.747 ± 0.057,75.154 ± 6.072
0.738 ± 0.054,75.022 ± 5.117
0.739 ± 0.022,74.320 ± 1.883
0.725 ± 0.016,73.531 ± 2.119
0.718 ± 0.008,72.610 ± 2.286
0.709 ± 0.013,71.557 ± 1.954
0.758 ± 0.018,76.842 ± 1.504
0.753 ± 0.019,76.623 ± 1.573
0.732 ± 0.024,73.860 ± 2.119
0.756 ± 0.014,76.711 ± 0.719
0.748 ± 0.011,76.096 ± 1.267
0.745 ± 0.009,75.614 ± 1.216
0.756 ± 0.020,76.820 ± 1.294
0.749 ± 0.019,75.855 ± 1.162
0.728 ± 0.019,74.035 ± 1.679
0.771 ± 0.014,78.816 ± 1.075
0.771 ± 0.013,77.741 ± 0.792
0.760 ± 0.014,76.996 ± 1.094
0.767 ± 0.014,78.048 ± 0.805
0.765 ± 0.016,77.675 ± 0.876
0.756 ± 0.011,76.952 ± 0.697
0.664 ± 0.036,66.996 ± 4.520
0.651 ± 0.037,65.680 ± 4.258
0.646 ± 0.021,65.636 ± 2.140
0.652 ± 0.081,67.149 ± 8.289
0.682 ± 0.077,69.386 ± 7.845
0.678 ± 0.060,69.342 ± 5.188
0.702 ± 0.027,71.842 ± 3.196
0.699 ± 0.013,71.096 ± 1.477
0.678 ± 0.020,68.662 ± 2.579
0.735 ± 0.048,75.395 ± 4.469
0.721 ± 0.050,74.013 ± 4.571
0.699 ± 0.045,70.154 ± 4.152
0.731 ± 0.018,74.035 ± 1.758
0.716 ± 0.017,72.237 ± 1.741
0.712 ± 0.016,71.798 ± 1.567
0.752 ± 0.021,76.645 ± 2.147
0.732 ± 0.031,74.803 ± 3.186
0.712 ± 0.028,72.061 ± 2.943
0.741 ± 0.017,74.737 ± 1.707
0.732 ± 0.010,73.904 ± 1.806
0.720 ± 0.010,73.004 ± 2.313
0.757 ± 0.017,77.303 ± 1.066
0.749 ± 0.018,76.360 ± 1.635
0.740 ± 0.013,74.583 ± 1.571
0.691 ± 0.032,70.285 ± 3.190
0.676 ± 0.038,68.728 ± 3.696
0.662 ± 0.031,67.061 ± 2.894
0.699 ± 0.075,70.833 ± 7.859
0.713 ± 0.072,72.632 ± 6.138
0.720 ± 0.029,72.917 ± 2.834
0.713 ± 0.016,72.215 ± 1.647
0.712 ± 0.011,71.645 ± 2.224
0.703 ± 0.010,70.504 ± 2.235
0.753 ± 0.021,76.974 ± 1.682
0.737 ± 0.037,74.912 ± 2.983
0.723 ± 0.028,72.829 ± 2.555
0.751 ± 0.013,76.469 ± 0.931
0.747 ± 0.013,76.053 ± 1.091
0.737 ± 0.010,74.474 ± 1.253
0.753 ± 0.021,76.557 ± 1.049
0.741 ± 0.023,75.526 ± 1.774
0.722 ± 0.017,72.851 ± 1.886
0.771 ± 0.013,78.158 ± 1.202
0.764 ± 0.013,77.456 ± 0.783
0.759 ± 0.013,76.820 ± 0.821
0.763 ± 0.013,77.500 ± 0.748
0.764 ± 0.012,76.930 ± 0.819
0.755 ± 0.013,76.140 ± 1.143
0.660 ± 0.029,67.061 ± 2.496
0.657 ± 0.019,66.096 ± 2.431
0.648 ± 0.023,65.899 ± 2.584
0.677 ± 0.071,69.364 ± 6.554
0.672 ± 0.051,68.114 ± 5.010
0.668 ± 0.029,67.829 ± 2.883
0.693 ± 0.015,70.307 ± 2.053
0.689 ± 0.020,69.868 ± 1.435
0.680 ± 0.010,68.794 ± 1.986
0.699 ± 0.039,71.206 ± 3.523
0.684 ± 0.043,69.013 ± 2.981
0.664 ± 0.027,66.930 ± 2.410
0.728 ± 0.015,73.706 ± 0.743
0.724 ± 0.012,73.399 ± 1.061
0.713 ± 0.015,71.930 ± 1.305
0.724 ± 0.013,72.982 ± 1.547
0.716 ± 0.012,72.105 ± 1.721
0.706 ± 0.008,71.140 ± 1.588
0.745 ± 0.013,75.592 ± 1.248
0.738 ± 0.013,74.715 ± 0.920
0.735 ± 0.009,74.057 ± 1.144
0.751 ± 0.014,76.162 ± 0.866
0.747 ± 0.016,75.461 ± 0.584
0.738 ± 0.012,73.838 ± 1.024
0.637 ± 0.019,64.649 ± 2.203
0.628 ± 0.012,63.465 ± 1.526
0.632 ± 0.021,63.684 ± 1.478
0.626 ± 0.059,63.487 ± 4.596
0.633 ± 0.058,64.320 ± 5.700
0.616 ± 0.029,62.083 ± 3.313
0.675 ± 0.015,68.048 ± 2.184
0.672 ± 0.023,68.224 ± 1.997
0.664 ± 0.011,67.390 ± 2.452
0.667 ± 0.024,67.434 ± 2.866
0.647 ± 0.020,65.702 ± 2.364
0.650 ± 0.024,65.351 ± 3.199
0.694 ± 0.018,70.088 ± 1.603
0.691 ± 0.013,69.452 ± 2.000
0.685 ± 0.011,68.816 ± 1.421
0.701 ± 0.013,71.009 ± 1.369
0.685 ± 0.020,69.934 ± 2.203
0.687 ± 0.015,68.860 ± 2.319
0.696 ± 0.015,70.175 ± 1.578
0.699 ± 0.012,70.702 ± 1.445
0.685 ± 0.011,69.364 ± 2.228
0.721 ± 0.014,73.114 ± 1.606
0.710 ± 0.009,71.842 ± 1.656
0.704 ± 0.010,71.294 ± 2.357
0.646 ± 0.022,65.219 ± 2.759
0.647 ± 0.022,66.206 ± 2.084
0.636 ± 0.026,65.373 ± 3.071
0.662 ± 0.077,67.851 ± 6.684
0.673 ± 0.054,67.873 ± 4.267
0.657 ± 0.039,66.382 ± 3.448
0.686 ± 0.016,69.364 ± 1.057
0.680 ± 0.013,69.298 ± 1.366
0.674 ± 0.019,68.684 ± 1.916
0.693 ± 0.039,70.921 ± 4.008
0.670 ± 0.033,67.829 ± 2.510
0.667 ± 0.026,67.654 ± 2.160
0.724 ± 0.011,72.895 ± 1.268
0.712 ± 0.011,71.996 ± 1.816
0.708 ± 0.008,71.162 ± 1.639
0.714 ± 0.020,72.566 ± 1.677
0.707 ± 0.021,71.053 ± 1.886
0.703 ± 0.009,70.219 ± 1.134
0.744 ± 0.015,75.132 ± 0.748
0.737 ± 0.013,74.408 ± 1.024
0.730 ± 0.014,73.487 ± 1.378
0.746 ± 0.013,75.175 ± 0.706
0.742 ± 0.015,74.671 ± 1.119
0.733 ± 0.011,74.035 ± 1.539
0.784 ± 0.015,79.759 ± 1.520
0.782 ± 0.015,79.737 ± 1.367
0.782 ± 0.014,80.000 ± 1.176
0.785 ± 0.014,79.561 ± 0.990
0.785 ± 0.015,80.022 ± 1.199
0.784 ± 0.015,79.846 ± 1.258
0.783 ± 0.013,79.868 ± 1.326
0.782 ± 0.014,79.912 ± 1.253
0.782 ± 0.015,79.474 ± 1.287
0.785 ± 0.016,79.781 ± 1.212
0.786 ± 0.014,79.934 ± 1.136
0.785 ± 0.014,79.715 ± 1.439
0.784 ± 0.013,79.912 ± 1.472
0.782 ± 0.013,79.846 ± 1.166
0.783 ± 0.013,79.825 ± 1.010
0.786 ± 0.014,79.561 ± 1.147
0.786 ± 0.016,79.934 ± 1.429
0.784 ± 0.017,79.693 ± 1.226
0.781 ± 0.014,79.912 ± 1.102
0.783 ± 0.014,80.132 ± 1.561
0.782 ± 0.013,79.715 ± 1.346
0.788 ± 0.013,79.649 ± 1.333
0.786 ± 0.015,79.671 ± 1.264
0.783 ± 0.014,79.671 ± 1.140
0.709 ± 0.015,72.215 ± 1.811
0.704 ± 0.017,71.689 ± 1.992
0.696 ± 0.020,70.789 ± 2.173
0.692 ± 0.021,70.417 ± 2.383
0.683 ± 0.019,69.649 ± 2.969
0.663 ± 0.015,67.675 ± 1.989
0.731 ± 0.015,74.276 ± 1.738
0.722 ± 0.013,73.553 ± 1.395
0.716 ± 0.015,72.697 ± 1.119
0.732 ± 0.019,74.232 ± 2.163
0.726 ± 0.019,73.969 ± 1.809
0.709 ± 0.019,72.588 ± 1.961
0.745 ± 0.014,75.504 ± 1.294
0.733 ± 0.009,74.474 ± 1.452
0.727 ± 0.014,73.904 ± 1.763
0.749 ± 0.014,76.667 ± 1.548
0.744 ± 0.017,75.307 ± 1.573
0.733 ± 0.017,74.715 ± 1.801
0.751 ± 0.011,76.623 ± 1.548
0.748 ± 0.013,76.338 ± 1.905
0.743 ± 0.013,75.241 ± 1.332
0.759 ± 0.014,77.544 ± 1.449
0.752 ± 0.017,76.842 ± 1.313
0.747 ± 0.015,76.228 ± 1.439
0.777 ± 0.014,79.276 ± 0.911
0.776 ± 0.014,78.882 ± 0.747
0.776 ± 0.013,78.750 ± 1.021
0.781 ± 0.013,79.298 ± 1.110
0.781 ± 0.014,79.211 ± 1.046
0.780 ± 0.014,79.298 ± 1.053
0.777 ± 0.014,78.925 ± 0.998
0.779 ± 0.013,79.035 ± 0.895
0.776 ± 0.013,78.882 ± 0.815
0.780 ± 0.013,79.364 ± 1.199
0.781 ± 0.014,79.364 ± 0.912
0.781 ± 0.014,79.189 ± 0.846
0.777 ± 0.014,79.101 ± 1.135
0.775 ± 0.015,78.925 ± 1.162
0.778 ± 0.014,78.991 ± 0.919
0.781 ± 0.013,79.561 ± 1.267
0.780 ± 0.014,79.364 ± 1.081
0.781 ± 0.015,79.211 ± 0.929
0.778 ± 0.014,79.364 ± 1.094
0.775 ± 0.018,79.474 ± 0.900
0.774 ± 0.013,78.640 ± 0.810
0.783 ± 0.015,79.518 ± 1.178
0.780 ± 0.015,79.430 ± 1.109
0.782 ± 0.015,79.189 ± 1.094
0.773 ± 0.015,78.465 ± 0.935
0.770 ± 0.012,78.333 ± 0.965
0.761 ± 0.012,76.886 ± 1.186
0.782 ± 0.011,79.167 ± 1.290
0.783 ± 0.015,79.320 ± 1.066
0.778 ± 0.013,78.969 ± 1.045
0.772 ± 0.012,78.487 ± 0.953
0.767 ± 0.011,77.873 ± 1.402
0.758 ± 0.014,76.776 ± 0.912
0.782 ± 0.013,79.035 ± 1.128
0.783 ± 0.014,79.145 ± 0.968
0.778 ± 0.011,78.925 ± 0.928
0.770 ± 0.014,78.136 ± 1.283
0.770 ± 0.015,77.588 ± 0.960
0.760 ± 0.012,76.776 ± 1.021
0.783 ± 0.013,79.145 ± 0.953
0.781 ± 0.013,79.035 ± 0.991
0.777 ± 0.014,78.816 ± 1.006
0.779 ± 0.009,79.013 ± 1.000
0.773 ± 0.011,78.596 ± 1.542
0.762 ± 0.012,77.215 ± 0.852
0.783 ± 0.014,79.189 ± 0.885
0.781 ± 0.013,79.298 ± 0.926
0.776 ± 0.011,78.882 ± 0.613
0.697 ± 0.011,69.912 ± 1.692
0.688 ± 0.014,69.737 ± 1.919
0.685 ± 0.016,69.342 ± 1.936
0.689 ± 0.018,69.605 ± 2.136
0.675 ± 0.020,68.487 ± 2.099
0.664 ± 0.022,66.623 ± 2.327
0.726 ± 0.009,72.741 ± 1.827
0.707 ± 0.011,71.294 ± 2.044
0.695 ± 0.013,70.285 ± 1.897
0.720 ± 0.016,72.456 ± 2.444
0.714 ± 0.011,72.083 ± 2.584
0.704 ± 0.020,71.184 ± 2.065
0.727 ± 0.013,73.904 ± 1.279
0.720 ± 0.012,72.807 ± 1.229
0.709 ± 0.011,71.491 ± 1.229
0.739 ± 0.012,74.846 ± 1.404
0.735 ± 0.016,74.539 ± 1.433
0.721 ± 0.015,73.509 ± 2.712
0.735 ± 0.013,74.320 ± 1.303
0.733 ± 0.011,74.474 ± 1.624
0.723 ± 0.012,73.048 ± 1.339
0.751 ± 0.011,76.206 ± 1.656
0.746 ± 0.012,75.373 ± 1.687
0.737 ± 0.011,74.101 ± 1.085
0.715 ± 0.021,72.061 ± 2.362
0.704 ± 0.022,71.009 ± 2.611
0.697 ± 0.022,70.439 ± 2.337
0.757 ± 0.020,76.667 ± 1.445
0.753 ± 0.018,76.711 ± 1.255
0.759 ± 0.016,76.316 ± 1.359
0.734 ± 0.015,74.364 ± 2.194
0.721 ± 0.018,72.807 ± 2.512
0.713 ± 0.015,71.404 ± 1.639
0.762 ± 0.020,77.018 ± 1.362
0.759 ± 0.017,76.579 ± 1.599
0.756 ± 0.014,76.272 ± 1.168
0.759 ± 0.011,77.325 ± 0.867
0.753 ± 0.010,76.140 ± 1.232
0.743 ± 0.011,75.197 ± 1.364
0.767 ± 0.014,77.654 ± 1.261
0.761 ± 0.015,76.864 ± 1.395
0.756 ± 0.016,76.689 ± 1.268
0.771 ± 0.011,78.618 ± 1.170
0.765 ± 0.013,77.829 ± 1.103
0.758 ± 0.013,76.820 ± 1.301
0.773 ± 0.015,78.531 ± 1.017
0.772 ± 0.013,77.939 ± 0.967
0.764 ± 0.014,77.566 ± 0.832
0.696 ± 0.021,70.351 ± 1.293
0.699 ± 0.016,70.855 ± 1.725
0.698 ± 0.016,70.219 ± 1.014
0.756 ± 0.012,76.250 ± 0.904
0.755 ± 0.011,76.382 ± 1.819
0.739 ± 0.013,75.000 ± 1.441
0.699 ± 0.014,70.066 ± 1.360
0.704 ± 0.011,70.592 ± 1.416
0.692 ± 0.019,70.132 ± 1.100
0.753 ± 0.013,76.491 ± 1.130
0.754 ± 0.014,75.789 ± 1.182
0.735 ± 0.014,74.276 ± 1.411
0.726 ± 0.015,73.772 ± 2.018
0.727 ± 0.006,72.544 ± 1.379
0.707 ± 0.014,70.351 ± 1.311
0.754 ± 0.015,76.601 ± 1.334
0.744 ± 0.015,76.228 ± 1.384
0.733 ± 0.014,74.298 ± 0.980
0.744 ± 0.015,75.680 ± 1.207
0.740 ± 0.010,74.825 ± 1.267
0.731 ± 0.011,73.728 ± 1.055
0.756 ± 0.012,76.820 ± 0.925
0.753 ± 0.015,76.075 ± 1.321
0.739 ± 0.012,74.518 ± 1.400
0.644 ± 0.018,65.197 ± 2.101
0.633 ± 0.016,63.882 ± 1.871
0.620 ± 0.022,62.654 ± 1.629
0.652 ± 0.012,65.921 ± 1.253
0.628 ± 0.022,64.232 ± 2.427
0.615 ± 0.017,62.500 ± 2.200
0.662 ± 0.016,67.303 ± 1.915
0.655 ± 0.018,66.294 ± 2.155
0.643 ± 0.018,65.570 ± 0.893
0.676 ± 0.016,68.465 ± 1.754
0.673 ± 0.016,68.333 ± 1.994
0.662 ± 0.016,67.390 ± 2.008
0.675 ± 0.013,68.728 ± 2.189
0.669 ± 0.017,68.026 ± 1.104
0.665 ± 0.013,67.632 ± 1.915
0.708 ± 0.015,71.118 ± 2.024
0.695 ± 0.010,70.219 ± 1.675
0.680 ± 0.018,69.254 ± 2.052
0.683 ± 0.013,69.145 ± 2.162
0.683 ± 0.013,68.860 ± 1.979
0.672 ± 0.013,67.588 ± 2.153
0.719 ± 0.014,72.500 ± 2.055
0.714 ± 0.008,72.018 ± 1.947
0.698 ± 0.016,70.482 ± 2.088
0.636 ± 0.023,63.443 ± 3.189
0.635 ± 0.019,63.925 ± 2.695
0.639 ± 0.023,65.175 ± 1.109
0.667 ± 0.031,67.105 ± 2.019
0.669 ± 0.025,67.478 ± 2.046
0.668 ± 0.024,67.303 ± 1.631
0.705 ± 0.013,70.746 ± 1.272
0.687 ± 0.015,69.101 ± 1.717
0.660 ± 0.017,66.996 ± 2.366
0.690 ± 0.030,69.232 ± 2.924
0.679 ± 0.032,68.289 ± 3.070
0.670 ± 0.022,67.149 ± 1.863
0.725 ± 0.013,73.070 ± 1.407
0.718 ± 0.009,72.719 ± 1.955
0.709 ± 0.009,71.228 ± 1.155
0.726 ± 0.011,73.136 ± 1.603
0.716 ± 0.019,71.667 ± 1.757
0.701 ± 0.019,70.614 ± 1.566
0.743 ± 0.013,75.417 ± 1.288
0.742 ± 0.009,74.452 ± 1.349
0.727 ± 0.010,72.763 ± 1.995
0.751 ± 0.014,75.855 ± 1.725
0.744 ± 0.010,74.934 ± 1.699
0.733 ± 0.013,73.882 ± 2.185
