0.347 ± 0.008,33.414 ± 0.848
0.351 ± 0.007,33.691 ± 0.879
0.351 ± 0.011,33.816 ± 0.978
0.346 ± 0.007,33.533 ± 0.669
0.345 ± 0.007,33.763 ± 0.798
0.348 ± 0.007,33.954 ± 0.667
0.346 ± 0.007,33.664 ± 0.609
0.347 ± 0.008,33.579 ± 0.612
0.351 ± 0.007,33.671 ± 0.747
0.344 ± 0.007,33.664 ± 0.623
0.347 ± 0.007,33.684 ± 0.604
0.348 ± 0.006,33.711 ± 0.538
0.343 ± 0.007,33.303 ± 0.873
0.345 ± 0.009,33.553 ± 0.932
0.350 ± 0.008,33.566 ± 0.821
0.343 ± 0.008,33.322 ± 0.607
0.345 ± 0.007,33.322 ± 0.558
0.346 ± 0.008,33.487 ± 0.553
0.340 ± 0.008,32.625 ± 1.074
0.342 ± 0.009,32.789 ± 1.114
0.345 ± 0.009,33.368 ± 0.927
0.337 ± 0.008,32.862 ± 0.886
0.343 ± 0.009,32.987 ± 0.825
0.343 ± 0.008,33.303 ± 0.718
0.348 ± 0.008,33.520 ± 0.919
0.349 ± 0.009,33.579 ± 0.814
0.350 ± 0.009,33.678 ± 0.875
0.345 ± 0.007,33.421 ± 0.675
0.347 ± 0.008,33.796 ± 0.825
0.348 ± 0.008,33.691 ± 0.608
0.344 ± 0.009,33.553 ± 0.711
0.348 ± 0.008,33.605 ± 0.581
0.350 ± 0.008,33.770 ± 0.798
0.344 ± 0.007,33.586 ± 0.754
0.345 ± 0.006,33.651 ± 0.679
0.348 ± 0.008,34.112 ± 0.572
0.343 ± 0.007,33.230 ± 0.755
0.345 ± 0.008,33.632 ± 0.596
0.347 ± 0.009,33.941 ± 0.656
0.340 ± 0.007,33.388 ± 0.669
0.343 ± 0.005,33.671 ± 0.567
0.345 ± 0.007,33.717 ± 0.622
0.341 ± 0.006,33.118 ± 0.668
0.344 ± 0.008,33.191 ± 0.627
0.347 ± 0.008,33.507 ± 0.572
0.340 ± 0.007,33.355 ± 0.623
0.342 ± 0.006,33.474 ± 0.841
0.344 ± 0.008,33.283 ± 0.537
0.347 ± 0.007,33.480 ± 0.867
0.349 ± 0.008,33.743 ± 1.013
0.353 ± 0.008,33.875 ± 0.845
0.346 ± 0.007,33.441 ± 0.770
0.346 ± 0.007,33.645 ± 0.818
0.348 ± 0.006,33.914 ± 0.674
0.345 ± 0.008,33.651 ± 0.535
0.347 ± 0.006,33.684 ± 0.516
0.349 ± 0.009,33.770 ± 0.604
0.343 ± 0.005,33.625 ± 0.518
0.347 ± 0.008,33.566 ± 0.567
0.348 ± 0.006,33.789 ± 0.630
0.342 ± 0.008,33.257 ± 0.989
0.344 ± 0.008,33.178 ± 0.670
0.347 ± 0.009,33.789 ± 0.901
0.342 ± 0.007,33.178 ± 0.689
0.342 ± 0.008,33.559 ± 0.674
0.346 ± 0.007,33.796 ± 0.632
0.339 ± 0.010,32.750 ± 0.818
0.341 ± 0.008,33.020 ± 0.922
0.345 ± 0.009,33.579 ± 0.857
0.340 ± 0.006,32.901 ± 0.673
0.341 ± 0.007,33.184 ± 0.792
0.345 ± 0.008,33.289 ± 0.594
0.351 ± 0.008,33.895 ± 0.691
0.350 ± 0.008,34.046 ± 0.638
0.352 ± 0.010,34.263 ± 0.760
0.347 ± 0.006,33.658 ± 0.601
0.348 ± 0.006,33.849 ± 0.619
0.348 ± 0.007,33.961 ± 0.804
0.352 ± 0.008,34.118 ± 0.522
0.352 ± 0.008,34.224 ± 0.592
0.354 ± 0.009,34.336 ± 0.628
0.346 ± 0.010,33.684 ± 0.431
0.349 ± 0.010,33.868 ± 0.453
0.349 ± 0.008,33.914 ± 0.750
0.350 ± 0.008,33.921 ± 0.276
0.351 ± 0.008,34.132 ± 0.528
0.354 ± 0.007,34.289 ± 0.630
0.348 ± 0.006,34.039 ± 0.509
0.348 ± 0.007,33.987 ± 0.522
0.350 ± 0.009,34.099 ± 0.651
0.348 ± 0.007,33.684 ± 0.599
0.352 ± 0.009,34.204 ± 0.466
0.350 ± 0.009,34.066 ± 0.571
0.345 ± 0.008,33.592 ± 0.603
0.347 ± 0.008,33.724 ± 0.611
0.350 ± 0.008,34.026 ± 0.626
0.350 ± 0.009,33.697 ± 0.825
0.351 ± 0.008,33.743 ± 0.888
0.354 ± 0.007,33.928 ± 0.868
0.346 ± 0.006,33.329 ± 0.753
0.349 ± 0.007,33.651 ± 0.555
0.350 ± 0.009,34.145 ± 0.682
0.350 ± 0.009,33.776 ± 0.624
0.353 ± 0.009,34.375 ± 0.794
0.354 ± 0.008,33.914 ± 0.820
0.346 ± 0.008,33.757 ± 0.725
0.348 ± 0.007,33.526 ± 0.939
0.349 ± 0.007,33.888 ± 0.752
