0.785 ± 0.036,80.000 ± 4.094
0.786 ± 0.028,80.588 ± 3.663
0.793 ± 0.032,79.412 ± 3.069
0.789 ± 0.025,79.804 ± 3.725
0.791 ± 0.027,79.216 ± 3.304
0.794 ± 0.025,79.608 ± 3.842
0.781 ± 0.032,78.824 ± 3.594
0.781 ± 0.032,78.431 ± 4.296
0.789 ± 0.032,79.216 ± 4.132
0.791 ± 0.029,79.608 ± 3.186
0.786 ± 0.030,79.804 ± 3.621
0.781 ± 0.023,80.392 ± 3.281
0.778 ± 0.033,77.843 ± 3.287
0.766 ± 0.036,78.039 ± 3.594
0.784 ± 0.038,78.431 ± 3.616
0.784 ± 0.035,78.431 ± 3.281
0.781 ± 0.028,79.020 ± 3.926
0.774 ± 0.028,78.431 ± 3.922
0.769 ± 0.033,77.059 ± 4.389
0.774 ± 0.039,77.255 ± 4.314
0.774 ± 0.028,77.647 ± 3.741
0.780 ± 0.032,78.627 ± 3.867
0.780 ± 0.027,78.431 ± 3.616
0.780 ± 0.030,78.039 ± 3.700
0.800 ± 0.032,80.588 ± 3.663
0.793 ± 0.030,80.784 ± 3.137
0.799 ± 0.029,80.784 ± 3.137
0.801 ± 0.035,79.608 ± 3.842
0.791 ± 0.031,80.784 ± 3.594
0.798 ± 0.027,79.804 ± 3.513
0.795 ± 0.039,81.373 ± 3.847
0.794 ± 0.038,80.784 ± 3.594
0.791 ± 0.030,80.196 ± 3.447
0.795 ± 0.035,80.588 ± 3.663
0.800 ± 0.026,80.784 ± 3.700
0.795 ± 0.027,79.412 ± 3.946
0.796 ± 0.036,80.980 ± 3.168
0.796 ± 0.036,80.588 ± 3.333
0.797 ± 0.034,79.804 ± 3.402
0.796 ± 0.039,80.784 ± 2.882
0.795 ± 0.034,80.980 ± 2.780
0.796 ± 0.036,80.588 ± 2.696
0.796 ± 0.038,80.784 ± 2.601
0.791 ± 0.044,80.392 ± 2.773
0.794 ± 0.037,80.000 ± 3.137
0.795 ± 0.040,81.373 ± 2.807
0.795 ± 0.040,80.588 ± 3.557
0.795 ± 0.032,80.196 ± 3.094
0.790 ± 0.032,80.000 ± 3.137
0.791 ± 0.031,79.608 ± 4.132
0.789 ± 0.028,80.392 ± 3.281
0.786 ± 0.029,79.020 ± 3.621
0.791 ± 0.026,78.824 ± 3.257
0.795 ± 0.027,79.608 ± 3.529
0.781 ± 0.044,80.000 ± 3.373
0.779 ± 0.031,79.804 ± 3.827
0.779 ± 0.033,78.824 ± 4.454
0.789 ± 0.039,80.000 ± 2.601
0.781 ± 0.027,79.608 ± 3.637
0.784 ± 0.026,79.216 ± 3.529
0.791 ± 0.036,79.412 ± 3.642
0.784 ± 0.032,78.824 ± 3.594
0.781 ± 0.023,78.431 ± 3.616
0.794 ± 0.040,79.020 ± 3.402
0.786 ± 0.033,78.824 ± 3.486
0.787 ± 0.030,78.627 ± 3.557
0.791 ± 0.034,80.000 ± 4.187
0.787 ± 0.032,79.412 ± 3.746
0.781 ± 0.030,79.608 ± 3.941
0.786 ± 0.030,79.608 ± 3.941
0.786 ± 0.031,79.020 ± 3.621
0.774 ± 0.028,77.647 ± 3.842
0.856 ± 0.035,85.294 ± 4.661
0.846 ± 0.047,85.098 ± 3.529
0.841 ± 0.045,84.510 ± 3.557
0.836 ± 0.044,84.510 ± 4.061
0.835 ± 0.046,83.922 ± 4.187
0.826 ± 0.042,83.725 ± 3.402
0.845 ± 0.045,84.510 ± 3.663
0.841 ± 0.044,84.314 ± 4.296
0.835 ± 0.047,84.706 ± 3.137
0.849 ± 0.037,84.118 ± 3.663
0.843 ± 0.044,84.510 ± 3.767
0.821 ± 0.038,82.745 ± 3.486
0.845 ± 0.037,84.902 ± 4.023
0.831 ± 0.034,84.510 ± 3.867
0.833 ± 0.040,84.314 ± 3.162
0.836 ± 0.045,84.706 ± 3.257
0.834 ± 0.039,84.314 ± 3.508
0.819 ± 0.035,83.333 ± 2.519
0.830 ± 0.035,82.549 ± 4.246
0.833 ± 0.036,82.941 ± 4.023
0.821 ± 0.036,83.333 ± 3.069
0.829 ± 0.046,84.510 ± 3.663
0.824 ± 0.034,83.529 ± 3.186
0.821 ± 0.033,83.137 ± 3.063
0.855 ± 0.047,86.078 ± 3.333
0.843 ± 0.053,85.098 ± 3.419
0.834 ± 0.042,83.725 ± 3.621
0.834 ± 0.046,84.314 ± 3.720
0.836 ± 0.042,83.725 ± 4.389
0.828 ± 0.037,83.725 ± 3.287
0.855 ± 0.044,86.078 ± 2.967
0.836 ± 0.047,84.706 ± 2.745
0.839 ± 0.042,84.706 ± 3.257
0.841 ± 0.041,84.902 ± 4.023
0.838 ± 0.042,84.314 ± 4.205
0.831 ± 0.042,83.922 ± 3.373
0.851 ± 0.036,85.098 ± 2.660
0.851 ± 0.048,85.490 ± 3.304
0.838 ± 0.043,83.922 ± 3.137
0.841 ± 0.045,84.706 ± 3.594
0.838 ± 0.046,84.510 ± 3.216
0.826 ± 0.037,83.725 ± 3.168
0.843 ± 0.047,85.490 ± 4.038
0.838 ± 0.047,84.118 ± 3.333
0.836 ± 0.048,83.922 ± 3.373
0.840 ± 0.051,85.294 ± 3.746
0.833 ± 0.051,84.706 ± 3.700
0.829 ± 0.046,83.725 ± 2.915
0.854 ± 0.040,85.490 ± 4.314
0.849 ± 0.045,84.902 ± 3.044
0.821 ± 0.043,84.510 ± 3.094
0.843 ± 0.048,84.118 ± 4.918
0.836 ± 0.050,84.706 ± 3.257
0.828 ± 0.045,83.333 ± 3.642
0.850 ± 0.046,85.686 ± 4.644
0.839 ± 0.053,84.314 ± 3.396
0.830 ± 0.036,83.922 ± 3.802
0.843 ± 0.047,85.490 ± 3.419
0.833 ± 0.040,85.098 ± 3.842
0.826 ± 0.041,83.529 ± 3.186
0.846 ± 0.043,84.706 ± 5.022
0.839 ± 0.041,85.490 ± 4.314
0.835 ± 0.041,84.314 ± 3.162
0.843 ± 0.039,84.706 ± 4.094
0.830 ± 0.042,84.118 ± 3.557
0.819 ± 0.037,83.333 ± 2.519
0.840 ± 0.045,84.706 ± 4.623
0.838 ± 0.040,84.118 ± 4.759
0.835 ± 0.039,83.922 ± 2.449
0.843 ± 0.047,84.314 ± 3.922
0.835 ± 0.041,84.118 ± 3.663
0.823 ± 0.032,82.941 ± 2.780
0.861 ± 0.042,86.275 ± 3.396
0.860 ± 0.040,86.078 ± 4.424
0.859 ± 0.045,85.882 ± 3.373
0.860 ± 0.045,86.078 ± 3.867
0.851 ± 0.053,86.471 ± 3.557
0.835 ± 0.046,85.294 ± 3.535
0.870 ± 0.045,86.078 ± 4.336
0.853 ± 0.047,86.275 ± 2.773
0.854 ± 0.045,85.098 ± 2.801
0.859 ± 0.042,86.471 ± 4.995
0.844 ± 0.047,86.078 ± 3.216
0.843 ± 0.050,84.510 ± 2.549
0.854 ± 0.040,86.863 ± 4.300
0.854 ± 0.042,86.078 ± 3.767
0.850 ± 0.043,86.078 ± 3.333
0.847 ± 0.046,85.882 ± 3.802
0.846 ± 0.052,85.490 ± 3.063
0.835 ± 0.044,84.118 ± 2.835
0.845 ± 0.043,84.706 ± 5.098
0.843 ± 0.039,85.294 ± 2.667
0.836 ± 0.039,84.902 ± 4.644
0.841 ± 0.039,84.118 ± 3.965
0.835 ± 0.043,84.902 ± 2.328
0.836 ± 0.039,83.922 ± 3.373
0.856 ± 0.040,86.667 ± 4.278
0.851 ± 0.045,86.078 ± 3.333
0.848 ± 0.046,85.490 ± 2.935
0.849 ± 0.045,85.294 ± 2.519
0.850 ± 0.045,86.078 ± 2.967
0.840 ± 0.047,84.902 ± 2.780
0.854 ± 0.039,85.882 ± 3.594
0.848 ± 0.042,85.686 ± 3.168
0.854 ± 0.047,86.471 ± 3.663
0.851 ± 0.045,85.490 ± 3.063
0.843 ± 0.049,85.098 ± 2.935
0.840 ± 0.049,85.098 ± 3.063
0.856 ± 0.039,86.275 ± 3.396
0.854 ± 0.040,86.471 ± 3.094
0.855 ± 0.047,86.078 ± 3.094
0.856 ± 0.048,85.098 ± 3.529
0.839 ± 0.043,83.725 ± 3.168
0.841 ± 0.046,84.706 ± 3.902
0.851 ± 0.040,85.882 ± 3.700
0.857 ± 0.048,86.078 ± 3.557
0.838 ± 0.049,86.275 ± 3.508
0.845 ± 0.045,85.490 ± 3.529
0.840 ± 0.047,84.314 ± 2.773
0.836 ± 0.049,84.902 ± 2.915
0.865 ± 0.044,86.667 ± 3.700
0.858 ± 0.040,87.451 ± 3.529
0.845 ± 0.049,86.275 ± 2.908
0.853 ± 0.048,86.275 ± 3.396
0.846 ± 0.047,85.686 ± 3.168
0.834 ± 0.049,84.902 ± 3.287
0.856 ± 0.042,86.078 ± 3.094
0.863 ± 0.038,86.078 ± 2.696
0.846 ± 0.043,86.275 ± 3.281
0.849 ± 0.041,86.275 ± 2.908
0.846 ± 0.044,86.078 ± 2.393
0.839 ± 0.044,84.902 ± 3.725
0.851 ± 0.038,85.490 ± 3.637
0.849 ± 0.050,85.490 ± 3.741
0.844 ± 0.043,86.667 ± 3.594
0.851 ± 0.039,85.098 ± 2.935
0.841 ± 0.044,84.314 ± 3.162
0.839 ± 0.043,84.706 ± 2.882
0.849 ± 0.039,85.098 ± 3.419
0.839 ± 0.040,85.686 ± 3.402
0.839 ± 0.034,84.902 ± 4.561
0.839 ± 0.041,84.118 ± 2.227
0.834 ± 0.042,84.706 ± 2.601
0.826 ± 0.038,84.314 ± 3.038
0.778 ± 0.038,79.804 ± 4.118
0.786 ± 0.033,79.804 ± 3.402
0.791 ± 0.029,80.392 ± 3.922
0.793 ± 0.028,79.020 ± 4.023
0.788 ± 0.022,79.608 ± 3.304
0.794 ± 0.023,78.824 ± 3.257
0.781 ± 0.040,78.824 ± 3.700
0.776 ± 0.035,77.843 ± 4.023
0.789 ± 0.035,79.608 ± 3.637
0.786 ± 0.031,80.392 ± 2.773
0.789 ± 0.026,79.608 ± 2.801
0.788 ± 0.020,79.412 ± 2.807
0.778 ± 0.034,78.431 ± 3.508
0.769 ± 0.031,78.039 ± 3.486
0.771 ± 0.034,78.039 ± 4.367
0.786 ± 0.030,78.824 ± 3.373
0.782 ± 0.033,79.020 ± 3.827
0.782 ± 0.028,78.235 ± 3.333
0.773 ± 0.025,77.255 ± 3.741
0.770 ± 0.029,77.059 ± 3.513
0.771 ± 0.031,76.863 ± 4.367
0.784 ± 0.025,78.431 ± 3.508
0.783 ± 0.027,78.627 ± 3.557
0.778 ± 0.028,78.431 ± 3.616
0.800 ± 0.038,80.588 ± 3.663
0.800 ± 0.028,80.980 ± 3.287
0.797 ± 0.032,80.784 ± 3.373
0.801 ± 0.034,80.784 ± 3.486
0.798 ± 0.028,80.196 ± 3.447
0.799 ± 0.029,80.000 ± 3.594
0.796 ± 0.039,80.588 ± 3.333
0.801 ± 0.036,80.784 ± 3.257
0.796 ± 0.026,80.784 ± 3.802
0.802 ± 0.033,80.588 ± 2.967
0.801 ± 0.028,81.373 ± 2.807
0.804 ± 0.025,80.784 ± 2.601
