0.732 ± 0.010,72.939 ± 1.978
0.735 ± 0.011,73.308 ± 2.002
0.738 ± 0.012,73.359 ± 1.919
0.720 ± 0.012,71.418 ± 1.781
0.724 ± 0.011,71.682 ± 1.755
0.730 ± 0.011,72.377 ± 1.975
0.731 ± 0.012,72.649 ± 1.916
0.735 ± 0.012,72.909 ± 1.633
0.739 ± 0.012,73.432 ± 1.652
0.726 ± 0.012,72.094 ± 1.821
0.726 ± 0.010,72.212 ± 1.941
0.730 ± 0.012,72.559 ± 1.904
0.728 ± 0.012,72.152 ± 1.745
0.731 ± 0.013,72.589 ± 1.717
0.736 ± 0.012,73.211 ± 1.732
0.722 ± 0.011,71.898 ± 1.807
0.724 ± 0.011,72.175 ± 1.968
0.729 ± 0.011,72.475 ± 1.719
0.724 ± 0.011,72.092 ± 1.873
0.728 ± 0.013,72.298 ± 1.703
0.732 ± 0.012,72.694 ± 1.748
0.716 ± 0.011,71.613 ± 1.694
0.719 ± 0.010,71.971 ± 1.906
0.724 ± 0.010,72.171 ± 1.903
0.732 ± 0.012,73.007 ± 1.901
0.734 ± 0.011,73.188 ± 1.914
0.736 ± 0.011,73.241 ± 1.762
0.720 ± 0.012,71.274 ± 1.792
0.722 ± 0.012,71.703 ± 1.913
0.727 ± 0.012,71.905 ± 1.913
0.728 ± 0.012,72.413 ± 2.060
0.735 ± 0.012,72.937 ± 1.762
0.738 ± 0.012,73.207 ± 1.684
0.725 ± 0.012,71.948 ± 1.986
0.727 ± 0.014,72.057 ± 1.828
0.730 ± 0.012,72.443 ± 1.702
0.725 ± 0.013,71.894 ± 1.866
0.728 ± 0.013,72.411 ± 1.988
0.734 ± 0.011,72.928 ± 1.847
0.722 ± 0.012,71.744 ± 1.691
0.727 ± 0.015,72.250 ± 1.581
0.729 ± 0.012,72.497 ± 1.609
0.719 ± 0.012,71.547 ± 1.848
0.722 ± 0.013,71.817 ± 1.820
0.727 ± 0.012,72.019 ± 1.742
0.717 ± 0.012,71.583 ± 1.859
0.720 ± 0.011,71.699 ± 1.811
0.724 ± 0.012,72.034 ± 1.849
0.733 ± 0.010,72.932 ± 1.883
0.733 ± 0.012,73.082 ± 1.900
0.738 ± 0.012,73.222 ± 2.022
0.720 ± 0.013,71.332 ± 1.688
0.722 ± 0.011,71.637 ± 1.700
0.728 ± 0.012,71.753 ± 1.884
0.729 ± 0.010,72.448 ± 2.082
0.734 ± 0.011,72.907 ± 1.725
0.738 ± 0.013,73.355 ± 1.717
0.724 ± 0.011,72.021 ± 1.870
0.727 ± 0.011,72.197 ± 1.964
0.729 ± 0.011,72.415 ± 1.884
0.726 ± 0.012,72.325 ± 1.965
0.731 ± 0.011,72.626 ± 2.066
0.736 ± 0.012,73.005 ± 1.688
0.721 ± 0.010,71.538 ± 1.845
0.724 ± 0.010,72.034 ± 1.971
0.729 ± 0.012,72.364 ± 1.833
0.723 ± 0.011,71.952 ± 1.804
0.726 ± 0.013,72.321 ± 2.027
0.732 ± 0.011,72.823 ± 1.884
0.717 ± 0.011,71.656 ± 1.672
0.721 ± 0.011,71.795 ± 1.866
0.723 ± 0.010,72.023 ± 1.846
0.737 ± 0.012,73.372 ± 1.624
0.737 ± 0.012,73.640 ± 1.488
0.740 ± 0.013,73.807 ± 1.693
0.725 ± 0.011,72.085 ± 1.691
0.727 ± 0.012,72.255 ± 1.736
0.733 ± 0.011,72.718 ± 1.700
0.736 ± 0.012,73.166 ± 1.923
0.739 ± 0.011,73.462 ± 1.638
0.741 ± 0.014,73.773 ± 1.859
0.730 ± 0.013,72.518 ± 1.781
0.732 ± 0.011,72.675 ± 1.790
0.734 ± 0.013,72.617 ± 1.763
0.732 ± 0.010,72.997 ± 1.881
0.734 ± 0.012,73.271 ± 1.508
0.739 ± 0.012,73.601 ± 1.939
0.728 ± 0.013,72.220 ± 1.619
0.730 ± 0.013,72.563 ± 1.852
0.733 ± 0.013,73.003 ± 1.847
0.729 ± 0.012,72.900 ± 1.783
0.733 ± 0.012,73.203 ± 1.857
0.738 ± 0.012,73.516 ± 2.130
0.724 ± 0.013,72.057 ± 1.692
0.725 ± 0.015,72.248 ± 1.891
0.729 ± 0.014,72.433 ± 1.716
0.738 ± 0.011,73.357 ± 1.695
0.736 ± 0.011,73.492 ± 1.545
