0.924,91.833
0.917,91.667
0.851,86.667
0.831,85.000
0.918,90.333
0.908,89.500
0.867,87.500
0.834,84.500
0.924,91.667
0.921,91.500
0.849,86.333
0.828,84.833
0.906,91.167
0.910,91.667
0.877,89.000
0.828,85.167
0.914,91.000
0.912,91.000
0.911,91.667
0.916,91.167
0.909,90.833
0.924,91.667
0.886,89.167
0.858,87.167
0.890,90.167
0.911,92.000
0.882,89.833
0.894,89.500
0.879,89.833
0.899,90.167
0.881,90.167
0.903,90.667
0.880,89.667
0.889,90.000
0.890,90.667
0.899,90.333
0.922,91.667
0.905,90.000
0.855,86.500
0.836,84.500
0.920,91.667
0.911,91.000
0.917,90.167
0.839,85.333
0.925,91.833
0.917,91.167
0.841,85.833
0.830,84.833
0.900,90.000
0.921,92.000
0.881,89.500
0.836,84.667
0.914,91.167
0.906,91.333
0.907,91.000
0.921,91.500
0.914,91.833
0.916,91.833
0.882,88.500
0.844,84.000
0.886,91.000
0.906,90.833
0.880,90.500
0.897,90.333
0.874,89.500
0.896,90.167
0.878,89.667
0.899,90.167
0.885,90.500
0.916,92.000
0.887,90.833
0.910,91.167
0.786,81.667
0.765,79.833
0.782,81.000
0.770,79.833
0.828,83.167
0.830,83.833
0.829,83.667
0.830,83.833
0.805,82.833
0.768,81.500
0.799,81.833
0.771,81.000
0.811,82.833
0.754,78.833
0.799,80.500
0.756,79.667
0.852,86.167
0.783,80.333
0.875,87.667
0.790,80.667
0.786,81.500
0.771,79.833
0.791,80.167
0.769,79.833
0.876,88.667
0.817,81.500
0.876,88.667
0.812,81.500
0.867,88.167
0.854,86.167
0.855,87.167
0.860,87.167
0.864,87.667
0.803,80.667
0.870,87.500
0.805,80.500
