0.851,90.500
0.820,84.500
0.880,92.167
0.835,86.000
0.846,89.500
0.835,88.500
0.853,89.500
0.832,87.167
0.847,90.000
0.817,84.333
0.878,90.500
0.830,85.833
0.882,90.500
0.834,88.667
0.900,92.500
0.889,92.000
0.878,90.167
0.866,89.667
0.874,90.000
0.883,90.500
0.892,90.667
0.851,89.333
0.884,90.333
0.874,90.333
0.897,92.000
0.872,90.000
0.910,92.333
0.897,91.500
0.842,88.500
0.870,91.000
0.846,88.667
0.855,90.167
0.901,93.000
0.873,91.167
0.896,91.333
0.895,91.333
0.886,93.167
0.829,87.333
0.878,91.667
0.836,87.833
0.850,90.333
0.842,88.500
0.851,90.000
0.835,87.833
0.860,91.167
0.830,86.167
0.884,92.167
0.833,87.000
0.895,90.333
0.851,89.667
0.896,91.500
0.883,91.333
0.875,90.000
0.860,89.333
0.875,90.667
0.886,90.167
0.897,91.500
0.838,88.333
0.890,91.333
0.897,91.000
0.908,93.333
0.896,91.333
0.903,92.333
0.896,91.167
0.841,88.167
0.860,90.500
0.841,88.000
0.846,88.333
0.895,90.333
0.895,91.000
0.892,90.833
0.898,91.167
0.852,89.167
0.827,85.833
0.853,88.833
0.833,86.833
0.860,91.500
0.843,89.167
0.861,91.167
0.853,89.167
0.872,90.667
0.847,87.167
0.873,90.667
0.844,87.333
0.884,91.500
0.879,91.333
0.896,91.833
0.874,90.500
0.864,90.667
0.860,89.667
0.869,90.667
0.867,90.000
0.884,91.333
0.880,90.500
0.881,91.167
0.873,90.167
0.901,93.000
0.895,91.833
0.902,92.667
0.895,92.333
0.868,91.500
0.865,90.500
0.867,91.500
0.864,90.667
0.893,91.833
0.893,91.833
0.892,92.667
0.889,91.333
