0.591,54.000
0.561,52.667
0.542,54.333
0.468,49.000
0.574,52.167
0.554,51.833
0.577,54.667
0.512,51.000
0.589,54.000
0.558,52.167
0.557,56.000
0.477,50.667
0.586,53.833
0.541,50.833
0.493,52.833
0.445,47.000
0.580,53.833
0.548,50.000
0.545,54.333
0.489,49.500
0.583,54.667
0.537,49.667
0.496,51.667
0.450,46.167
0.574,53.167
0.537,51.167
0.555,53.667
0.512,50.833
0.566,51.833
0.560,52.167
0.573,52.833
0.574,53.167
0.565,53.167
0.539,50.833
0.579,56.167
0.521,52.667
0.593,54.000
0.553,51.833
0.541,54.167
0.467,47.833
0.573,52.000
0.553,51.000
0.579,55.500
0.511,51.667
0.588,54.167
0.554,51.500
0.549,56.667
0.483,49.667
0.580,54.000
0.546,50.833
0.498,52.167
0.455,48.000
0.577,53.333
0.545,50.667
0.555,53.833
0.480,49.667
0.575,54.500
0.543,50.667
0.498,52.167
0.455,47.000
0.557,54.167
0.531,51.000
0.569,56.167
0.530,52.833
0.560,52.000
0.567,51.667
0.568,53.333
0.531,52.333
0.574,54.500
0.541,51.667
0.577,55.667
0.518,51.500
0.472,48.167
0.417,46.000
0.441,46.833
0.401,45.000
0.548,55.167
0.448,49.500
0.472,50.333
0.423,44.333
0.504,51.333
0.420,47.333
0.435,47.833
0.409,44.167
0.466,49.167
0.411,46.167
0.443,47.000
0.400,44.500
0.523,53.000
0.423,46.167
0.468,49.000
0.408,46.333
0.470,49.000
0.407,46.500
0.425,45.500
0.402,44.833
0.578,56.167
0.440,46.333
0.539,55.167
0.423,47.667
0.549,52.667
0.485,50.333
0.533,51.500
0.465,49.500
0.558,57.167
0.452,49.333
0.561,55.333
0.424,48.000
