0.906,91.333
0.810,83.500
0.916,91.833
0.834,84.667
0.859,85.833
0.811,83.000
0.909,91.667
0.821,83.833
0.903,92.167
0.807,83.333
0.914,91.833
0.823,84.000
0.908,92.167
0.807,82.500
0.891,90.833
0.826,84.500
0.840,83.500
0.802,82.000
0.905,91.500
0.799,81.667
0.854,86.167
0.802,82.833
0.889,90.167
0.794,82.167
0.925,93.333
0.892,89.667
0.905,90.000
0.781,80.000
0.883,89.833
0.819,83.167
0.907,90.833
0.779,78.833
0.883,89.667
0.807,84.000
0.902,90.833
0.794,81.000
0.895,91.333
0.805,82.667
0.918,91.667
0.834,85.000
0.861,86.667
0.806,83.333
0.910,92.833
0.824,83.667
0.901,91.167
0.808,83.333
0.912,91.833
0.836,84.667
0.912,91.333
0.809,82.500
0.915,91.333
0.834,85.167
0.877,90.500
0.810,83.333
0.916,92.000
0.829,84.833
0.904,92.000
0.802,82.500
0.909,91.833
0.824,84.333
0.928,93.833
0.817,84.000
0.893,89.667
0.810,82.167
0.853,85.667
0.810,84.167
0.914,91.000
0.777,79.833
0.887,90.167
0.812,83.667
0.881,89.000
0.789,80.333
0.894,89.667
0.867,87.333
0.910,91.167
0.868,87.667
0.911,92.500
0.879,90.000
0.912,92.000
0.883,90.000
0.907,91.167
0.858,87.833
0.915,91.833
0.857,87.167
0.883,89.167
0.911,91.833
0.904,90.167
0.874,88.500
0.901,91.500
0.872,88.833
0.916,91.500
0.894,90.833
0.886,90.167
0.867,88.000
0.902,90.667
0.872,88.000
0.886,90.333
0.911,90.833
0.906,91.167
0.885,88.667
0.905,91.000
0.860,88.167
0.916,91.167
0.898,90.667
0.900,90.833
0.910,92.000
0.895,91.000
0.873,88.667
