0.578,59.500
0.560,56.000
0.495,51.833
0.532,55.000
0.574,59.667
0.566,56.333
0.492,51.000
0.530,55.667
0.579,59.333
0.558,56.167
0.493,51.500
0.532,54.333
0.575,59.000
0.546,54.000
0.492,50.500
0.524,54.333
0.574,58.167
0.552,54.333
0.487,51.833
0.529,55.500
0.576,59.167
0.545,54.667
0.495,51.000
0.527,54.167
0.564,56.833
0.536,56.500
0.520,55.000
0.529,54.833
0.560,56.333
0.560,56.167
0.502,53.667
0.516,55.167
0.573,58.000
0.542,56.333
0.514,55.333
0.524,54.167
0.575,59.667
0.560,56.167
0.497,51.333
0.528,54.500
0.575,59.500
0.560,56.333
0.486,50.833
0.531,55.333
0.576,59.333
0.557,56.000
0.496,51.667
0.529,54.833
0.573,59.333
0.540,54.667
0.494,50.500
0.524,54.000
0.573,57.833
0.551,54.833
0.481,51.833
0.526,55.833
0.572,59.167
0.541,54.500
0.490,51.167
0.532,54.500
0.568,57.667
0.533,56.000
0.505,52.167
0.533,54.333
0.565,56.833
0.552,56.500
0.495,53.167
0.533,57.333
0.573,58.000
0.540,56.500
0.544,57.667
0.524,53.167
0.494,51.667
0.528,54.000
0.504,52.333
0.515,52.667
0.502,51.667
0.525,53.333
0.505,52.833
0.521,52.500
0.491,51.833
0.525,53.500
0.509,52.333
0.518,52.333
0.509,52.167
0.520,53.000
0.490,52.333
0.500,52.167
0.502,52.500
0.518,54.167
0.493,52.167
0.508,52.667
0.506,51.833
0.522,53.833
0.491,51.833
0.501,52.167
0.529,55.833
0.520,53.000
0.499,52.333
0.522,53.833
0.507,52.333
0.516,53.833
0.523,55.000
0.514,53.333
0.516,55.000
0.519,52.833
0.523,54.833
0.517,53.333
