0.557,54.833
0.546,56.167
0.485,49.000
0.498,48.167
0.571,57.333
0.535,55.667
0.481,49.833
0.506,49.000
0.559,55.000
0.545,56.167
0.487,48.833
0.499,48.333
0.543,54.333
0.545,55.167
0.469,47.833
0.508,47.000
0.557,56.833
0.532,55.333
0.469,47.667
0.509,49.333
0.545,54.500
0.550,56.167
0.475,48.167
0.511,47.000
0.558,57.833
0.539,57.167
0.490,46.500
0.515,50.333
0.558,58.667
0.537,57.000
0.524,50.167
0.514,50.167
0.561,58.167
0.534,55.833
0.511,51.833
0.524,51.333
0.544,53.000
0.547,56.000
0.481,48.667
0.495,48.167
0.567,57.333
0.536,55.500
0.479,49.833
0.509,49.500
0.549,53.167
0.546,56.000
0.481,49.167
0.503,48.167
0.543,53.833
0.541,55.000
0.477,48.000
0.505,47.167
0.566,56.333
0.546,56.500
0.472,48.167
0.508,48.833
0.559,55.500
0.540,54.667
0.473,47.667
0.497,46.667
0.564,57.667
0.537,57.167
0.509,48.500
0.510,48.833
0.555,56.833
0.543,57.833
0.504,48.333
0.518,50.000
0.555,56.833
0.539,55.833
0.515,49.667
0.508,49.667
0.480,48.167
0.496,48.167
0.476,46.667
0.490,47.333
0.484,47.667
0.498,48.167
0.509,46.833
0.496,49.667
0.476,47.833
0.493,48.500
0.479,47.167
0.489,47.000
0.479,47.833
0.495,46.833
0.469,47.333
0.476,45.167
0.476,48.333
0.501,47.833
0.500,47.833
0.496,47.833
0.476,48.333
0.491,46.667
0.468,47.333
0.479,45.000
0.472,48.667
0.505,48.500
0.494,49.000
0.489,48.333
0.484,49.333
0.499,51.167
0.504,48.500
0.491,48.833
0.474,49.333
0.511,49.500
0.493,48.500
0.479,47.167
