0.849,85.833
0.820,83.000
0.843,84.667
0.844,84.667
0.825,82.167
0.820,81.333
0.847,85.833
0.843,85.333
0.828,83.667
0.822,82.667
0.838,85.667
0.843,85.167
0.844,85.667
0.830,82.500
0.844,85.500
0.841,85.167
0.817,81.667
0.817,82.333
0.840,85.667
0.844,84.833
0.839,83.500
0.828,82.333
0.844,86.000
0.843,85.333
0.843,86.333
0.819,82.167
0.848,86.000
0.844,85.833
0.792,81.167
0.810,81.333
0.843,86.167
0.839,85.333
0.847,85.667
0.819,81.167
0.843,86.000
0.842,85.833
0.843,84.833
0.831,83.000
0.841,86.000
0.845,85.667
0.825,82.833
0.819,81.500
0.849,84.833
0.838,85.333
0.846,85.333
0.821,82.167
0.842,86.000
0.844,84.833
0.842,84.833
0.834,83.333
0.847,85.833
0.844,84.833
0.819,81.667
0.820,81.667
0.848,85.333
0.841,84.500
0.839,83.167
0.823,81.500
0.847,85.667
0.845,85.667
0.843,86.833
0.848,85.667
0.846,85.000
0.838,86.500
0.791,81.000
0.819,81.333
0.847,86.000
0.836,85.333
0.848,85.833
0.826,84.333
0.845,85.833
0.844,85.833
0.840,84.333
0.840,82.667
0.844,84.333
0.838,84.000
0.840,85.333
0.839,84.500
0.841,84.833
0.838,84.833
0.843,83.667
0.834,82.833
0.848,84.333
0.840,84.667
0.850,84.667
0.850,84.000
0.849,85.167
0.846,83.833
0.836,84.833
0.839,84.833
0.834,84.333
0.838,85.167
0.851,84.500
0.850,83.833
0.846,84.167
0.844,84.667
0.843,85.500
0.852,84.500
0.843,84.833
0.854,85.500
0.838,85.167
0.840,85.833
0.829,85.000
0.835,85.000
0.843,84.667
0.840,85.000
0.842,85.333
0.843,84.667
