0.728,74.333
0.706,72.333
0.718,72.000
0.710,71.667
0.714,72.833
0.703,70.333
0.708,71.500
0.700,71.000
0.727,72.833
0.700,71.500
0.718,72.500
0.706,70.833
0.728,73.500
0.709,71.500
0.717,72.500
0.719,71.667
0.706,72.167
0.713,71.333
0.716,74.167
0.708,72.000
0.717,72.667
0.705,71.000
0.731,73.333
0.731,72.667
0.734,74.833
0.714,73.333
0.751,74.500
0.727,73.833
0.722,71.833
0.713,73.667
0.729,73.667
0.711,73.167
0.738,74.667
0.723,73.667
0.750,73.833
0.738,73.333
0.730,73.000
0.703,71.333
0.716,71.833
0.704,71.167
0.717,72.833
0.702,71.167
0.707,72.000
0.700,71.333
0.721,72.833
0.703,71.167
0.717,72.333
0.702,71.333
0.714,73.167
0.706,71.167
0.730,74.333
0.708,74.333
0.713,72.500
0.711,71.833
0.713,73.833
0.714,71.333
0.720,73.000
0.718,72.833
0.723,72.000
0.721,72.333
0.722,73.167
0.715,74.000
0.741,75.000
0.726,72.167
0.729,74.000
0.710,72.333
0.706,71.833
0.720,74.667
0.740,73.667
0.722,72.667
0.758,73.833
0.731,73.500
0.717,72.000
0.725,70.667
0.723,72.000
0.710,70.167
0.697,70.333
0.690,69.500
0.695,70.167
0.701,70.167
0.716,70.833
0.707,69.333
0.720,71.500
0.715,69.500
0.724,73.833
0.715,71.333
0.730,72.333
0.733,70.667
0.716,70.833
0.707,72.500
0.713,69.667
0.720,71.167
0.730,73.333
0.731,71.500
0.714,71.333
0.725,71.500
0.741,73.000
0.720,73.667
0.743,73.167
0.717,72.833
0.713,70.167
0.707,70.500
0.714,70.833
0.719,71.167
0.741,73.167
0.735,74.333
0.729,72.167
0.730,71.833
