0.624,64.167
0.604,61.000
0.616,61.667
0.605,63.000
0.617,62.667
0.605,61.833
0.619,62.833
0.606,62.833
0.624,64.000
0.603,61.333
0.620,61.833
0.604,62.833
0.610,62.500
0.610,62.667
0.623,63.333
0.598,61.667
0.620,62.500
0.611,62.500
0.617,63.000
0.609,62.833
0.610,62.333
0.609,62.167
0.623,63.833
0.608,62.667
0.626,63.833
0.589,61.667
0.625,63.333
0.601,62.500
0.624,64.333
0.600,61.833
0.624,63.500
0.608,61.667
0.629,63.000
0.603,61.667
0.621,64.000
0.606,62.833
0.619,63.333
0.601,61.333
0.621,62.333
0.602,62.833
0.621,63.500
0.606,61.500
0.619,63.000
0.606,62.833
0.622,63.333
0.603,61.333
0.622,61.833
0.604,62.833
0.616,63.167
0.610,63.000
0.626,63.167
0.607,62.167
0.622,62.667
0.608,62.167
0.622,63.500
0.611,62.667
0.614,63.167
0.607,62.333
0.610,62.833
0.595,62.000
0.627,64.167
0.603,61.500
0.620,64.333
0.606,61.167
0.618,63.833
0.601,61.333
0.618,62.167
0.610,61.833
0.616,64.167
0.602,61.667
0.626,62.667
0.602,61.667
0.626,62.333
0.601,60.833
0.615,61.833
0.598,59.500
0.624,63.000
0.603,61.833
0.606,61.833
0.576,60.167
0.621,62.833
0.604,61.500
0.618,62.167
0.596,60.167
0.618,62.500
0.593,60.000
0.611,60.833
0.588,58.667
0.619,63.000
0.598,61.000
0.618,62.167
0.577,61.000
0.617,62.500
0.605,60.000
0.610,62.500
0.583,58.167
0.627,62.500
0.597,62.000
0.621,62.000
0.603,60.667
0.619,63.667
0.597,62.000
0.617,63.167
0.606,61.167
0.626,63.167
0.591,61.667
0.619,64.667
0.591,62.500
