0.828,81.667
0.770,78.833
0.755,76.833
0.734,76.667
0.828,82.167
0.768,78.333
0.777,79.000
0.729,76.833
0.829,81.833
0.772,78.833
0.754,77.167
0.735,76.500
0.793,80.667
0.771,78.333
0.730,77.333
0.732,77.167
0.789,80.333
0.767,77.833
0.752,78.500
0.727,77.167
0.794,80.500
0.769,78.167
0.729,77.333
0.732,77.000
0.802,81.500
0.771,79.000
0.770,78.667
0.734,78.500
0.792,79.667
0.769,79.000
0.753,79.500
0.732,77.167
0.785,79.667
0.776,78.833
0.765,79.167
0.738,76.833
0.829,81.833
0.789,79.833
0.754,77.000
0.743,76.333
0.827,82.500
0.781,79.500
0.781,79.500
0.760,78.500
0.829,81.833
0.779,79.167
0.756,77.333
0.742,77.000
0.793,80.333
0.773,78.667
0.730,77.167
0.734,77.167
0.792,80.333
0.772,78.333
0.750,78.000
0.728,77.000
0.793,80.667
0.771,78.500
0.732,77.000
0.728,77.000
0.789,80.667
0.776,79.167
0.762,77.667
0.748,77.833
0.795,80.667
0.771,79.000
0.769,79.667
0.726,78.000
0.828,82.333
0.768,78.333
0.758,78.000
0.736,77.667
0.708,74.667
0.689,72.000
0.701,73.667
0.688,72.000
0.736,77.000
0.734,76.833
0.731,76.833
0.734,75.667
0.713,74.333
0.710,74.000
0.710,74.333
0.716,74.167
0.699,72.167
0.705,73.333
0.690,72.167
0.715,73.000
0.730,77.167
0.711,75.167
0.727,77.500
0.711,74.667
0.706,73.667
0.729,75.167
0.715,74.500
0.727,75.500
0.776,79.333
0.722,74.000
0.782,79.833
0.720,74.000
0.756,78.667
0.715,76.000
0.755,79.500
0.714,76.167
0.770,78.667
0.747,77.167
0.772,79.333
0.730,76.000
