0.409,43.667
0.395,42.833
0.383,40.833
0.383,40.500
0.416,44.500
0.385,42.667
0.392,41.833
0.388,40.333
0.407,43.000
0.395,43.167
0.380,40.833
0.392,40.167
0.406,43.500
0.393,43.000
0.385,40.667
0.390,39.833
0.415,44.500
0.392,43.667
0.398,41.500
0.382,41.167
0.404,43.333
0.391,43.167
0.392,41.167
0.384,40.000
0.407,46.000
0.397,42.333
0.403,43.667
0.403,41.167
0.402,44.833
0.396,43.667
0.412,43.667
0.393,40.333
0.408,45.167
0.396,44.000
0.409,43.500
0.401,41.333
0.438,46.833
0.415,45.833
0.396,41.167
0.397,41.167
0.441,47.333
0.416,45.167
0.390,42.500
0.397,41.667
0.432,47.000
0.409,45.167
0.388,41.500
0.394,41.667
0.420,45.333
0.406,44.667
0.397,41.667
0.383,41.333
0.424,46.500
0.409,44.000
0.403,43.000
0.383,41.000
0.420,45.167
0.402,44.833
0.397,41.500
0.378,40.833
0.399,47.167
0.397,44.667
0.415,44.000
0.398,42.167
0.405,45.833
0.396,43.833
0.403,43.500
0.393,42.167
0.409,46.333
0.393,44.000
0.418,43.333
0.398,41.833
0.392,40.333
0.385,40.000
0.384,39.500
0.372,38.833
0.399,41.833
0.394,40.667
0.396,40.333
0.382,40.000
0.397,40.333
0.385,40.667
0.388,40.167
0.374,38.500
0.394,41.167
0.384,40.333
0.380,38.333
0.369,39.667
0.396,43.000
0.388,41.000
0.384,41.833
0.367,39.833
0.398,41.333
0.385,40.833
0.377,39.500
0.370,41.000
0.410,42.500
0.395,41.333
0.402,40.000
0.386,40.333
0.410,44.500
0.392,42.333
0.399,43.500
0.384,41.833
0.406,43.667
0.393,42.667
0.392,41.333
0.386,41.000
