0.587 ± 0.025,60.461 ± 1.500
0.582 ± 0.023,59.518 ± 2.423
0.574 ± 0.022,58.882 ± 2.875
0.513 ± 0.030,52.303 ± 2.354
0.522 ± 0.039,52.588 ± 3.756
0.516 ± 0.046,52.588 ± 4.532
0.644 ± 0.019,66.557 ± 1.969
0.630 ± 0.019,65.066 ± 1.670
0.630 ± 0.020,65.658 ± 1.788
0.591 ± 0.029,60.614 ± 2.709
0.581 ± 0.019,59.868 ± 2.624
0.569 ± 0.023,57.982 ± 2.041
0.679 ± 0.013,70.504 ± 1.621
0.671 ± 0.013,69.737 ± 1.919
0.663 ± 0.015,68.750 ± 2.211
0.644 ± 0.018,66.798 ± 1.964
0.637 ± 0.015,65.592 ± 1.812
0.631 ± 0.016,64.868 ± 2.201
0.704 ± 0.015,73.004 ± 2.001
0.701 ± 0.014,72.719 ± 1.656
0.693 ± 0.014,71.820 ± 1.694
0.680 ± 0.015,70.132 ± 2.291
0.676 ± 0.013,69.649 ± 2.645
0.666 ± 0.013,69.079 ± 2.380
0.582 ± 0.028,59.934 ± 2.412
0.574 ± 0.023,59.474 ± 2.150
0.569 ± 0.023,57.873 ± 2.884
0.500 ± 0.030,50.921 ± 2.453
0.497 ± 0.026,50.110 ± 2.051
0.499 ± 0.025,50.263 ± 2.787
0.629 ± 0.025,65.263 ± 1.922
0.624 ± 0.022,64.254 ± 2.076
0.621 ± 0.013,64.013 ± 1.586
0.583 ± 0.026,60.175 ± 2.448
0.583 ± 0.021,59.868 ± 1.966
0.575 ± 0.024,59.101 ± 2.458
0.663 ± 0.016,68.640 ± 2.410
0.656 ± 0.016,67.939 ± 1.886
0.645 ± 0.018,66.754 ± 2.165
0.636 ± 0.018,65.482 ± 2.881
0.628 ± 0.020,64.846 ± 1.845
0.620 ± 0.019,63.860 ± 1.993
0.678 ± 0.011,70.154 ± 2.383
0.675 ± 0.015,69.627 ± 2.097
0.664 ± 0.013,68.333 ± 1.621
0.663 ± 0.012,68.618 ± 2.499
0.659 ± 0.014,68.048 ± 2.698
0.657 ± 0.015,67.610 ± 2.069
0.572 ± 0.033,59.276 ± 2.866
0.574 ± 0.022,58.399 ± 3.036
0.573 ± 0.017,58.640 ± 2.558
0.505 ± 0.029,50.811 ± 2.769
0.514 ± 0.037,52.193 ± 3.389
0.509 ± 0.047,51.491 ± 4.135
0.629 ± 0.022,65.548 ± 2.551
0.634 ± 0.013,65.548 ± 1.854
0.627 ± 0.016,64.934 ± 1.489
0.587 ± 0.024,60.351 ± 2.789
0.581 ± 0.023,59.803 ± 1.856
0.573 ± 0.020,58.575 ± 2.560
0.673 ± 0.011,69.561 ± 2.017
0.666 ± 0.013,68.969 ± 1.838
0.662 ± 0.013,68.421 ± 2.197
0.640 ± 0.015,65.811 ± 2.032
0.637 ± 0.020,65.395 ± 2.114
0.625 ± 0.012,64.956 ± 2.583
0.699 ± 0.014,72.149 ± 1.730
0.694 ± 0.014,72.083 ± 1.801
0.688 ± 0.012,71.096 ± 1.572
0.675 ± 0.014,69.890 ± 1.861
0.672 ± 0.014,69.013 ± 1.942
0.663 ± 0.015,68.443 ± 1.972
0.572 ± 0.027,58.969 ± 1.416
0.565 ± 0.034,58.355 ± 2.246
0.568 ± 0.022,57.829 ± 2.506
0.496 ± 0.030,50.636 ± 2.488
0.489 ± 0.035,49.846 ± 2.384
0.495 ± 0.029,50.263 ± 2.924
0.627 ± 0.024,65.022 ± 1.917
0.626 ± 0.020,64.846 ± 1.237
0.618 ± 0.023,63.706 ± 2.580
0.585 ± 0.023,60.219 ± 2.095
0.581 ± 0.029,59.561 ± 2.403
0.576 ± 0.012,59.518 ± 2.946
0.669 ± 0.017,68.487 ± 1.848
0.657 ± 0.018,67.434 ± 2.421
0.652 ± 0.019,67.039 ± 2.178
0.635 ± 0.016,65.417 ± 1.572
0.629 ± 0.020,64.825 ± 2.176
0.625 ± 0.017,64.276 ± 2.482
0.691 ± 0.013,71.557 ± 1.927
0.684 ± 0.013,70.789 ± 1.599
0.674 ± 0.015,69.649 ± 1.370
0.669 ± 0.014,68.750 ± 1.727
0.666 ± 0.015,68.180 ± 1.479
0.657 ± 0.016,67.632 ± 2.136
0.559 ± 0.024,57.982 ± 1.994
0.554 ± 0.025,57.105 ± 1.814
0.560 ± 0.013,57.127 ± 2.074
0.488 ± 0.032,49.912 ± 2.774
0.481 ± 0.031,48.816 ± 2.342
0.484 ± 0.022,48.794 ± 1.864
0.616 ± 0.020,63.443 ± 1.866
0.611 ± 0.022,63.487 ± 2.898
0.606 ± 0.022,62.741 ± 2.592
0.578 ± 0.023,59.539 ± 2.213
0.571 ± 0.018,58.860 ± 2.202
0.563 ± 0.022,57.982 ± 1.685
0.645 ± 0.022,66.294 ± 1.869
0.644 ± 0.021,65.899 ± 1.579
0.634 ± 0.016,65.307 ± 2.085
0.626 ± 0.019,64.671 ± 2.242
0.622 ± 0.019,64.057 ± 2.194
0.616 ± 0.016,63.289 ± 2.041
0.665 ± 0.017,67.961 ± 2.129
0.659 ± 0.019,67.610 ± 1.765
0.646 ± 0.018,66.864 ± 1.975
0.655 ± 0.013,67.237 ± 1.648
0.650 ± 0.013,67.061 ± 1.754
0.644 ± 0.018,65.965 ± 1.821
0.569 ± 0.026,58.509 ± 2.378
0.563 ± 0.032,57.873 ± 2.269
0.562 ± 0.024,57.851 ± 2.112
0.491 ± 0.035,50.066 ± 2.960
0.484 ± 0.024,48.991 ± 2.626
0.474 ± 0.014,48.640 ± 2.651
0.620 ± 0.025,63.575 ± 2.013
0.618 ± 0.024,63.860 ± 2.019
0.613 ± 0.018,63.158 ± 2.398
0.579 ± 0.021,59.474 ± 2.408
0.572 ± 0.026,59.167 ± 1.813
0.570 ± 0.018,59.013 ± 1.791
0.663 ± 0.019,68.575 ± 1.673
0.655 ± 0.020,66.908 ± 1.908
0.644 ± 0.019,66.601 ± 2.354
0.631 ± 0.016,65.154 ± 2.170
0.629 ± 0.018,64.846 ± 1.563
0.614 ± 0.019,63.618 ± 2.293
0.684 ± 0.014,70.592 ± 1.368
0.677 ± 0.015,70.000 ± 1.661
0.664 ± 0.017,68.596 ± 1.904
0.669 ± 0.010,68.465 ± 1.873
0.662 ± 0.014,67.939 ± 2.014
0.656 ± 0.012,67.522 ± 2.318
0.533 ± 0.054,54.627 ± 4.618
0.536 ± 0.039,54.759 ± 4.531
0.504 ± 0.047,52.039 ± 4.614
0.472 ± 0.033,47.763 ± 3.379
0.468 ± 0.029,47.237 ± 3.067
0.454 ± 0.023,45.614 ± 3.225
0.590 ± 0.030,60.768 ± 3.173
0.597 ± 0.025,61.513 ± 1.910
0.586 ± 0.020,60.395 ± 2.586
0.571 ± 0.026,58.180 ± 2.871
0.564 ± 0.028,57.939 ± 2.038
0.557 ± 0.021,56.908 ± 3.130
0.639 ± 0.023,66.272 ± 2.144
0.629 ± 0.021,65.241 ± 1.402
0.617 ± 0.019,64.123 ± 2.029
0.622 ± 0.020,63.904 ± 2.931
0.619 ± 0.013,63.246 ± 2.230
0.605 ± 0.016,62.675 ± 2.644
0.664 ± 0.017,68.882 ± 1.242
0.657 ± 0.015,68.048 ± 1.394
0.644 ± 0.014,66.601 ± 2.110
0.654 ± 0.019,67.193 ± 2.072
0.647 ± 0.015,66.579 ± 2.032
0.640 ± 0.012,65.570 ± 2.228
0.502 ± 0.061,51.579 ± 5.410
0.503 ± 0.056,50.855 ± 4.886
0.491 ± 0.049,50.132 ± 3.767
0.464 ± 0.038,46.535 ± 3.671
0.448 ± 0.021,44.671 ± 2.874
0.455 ± 0.025,46.118 ± 1.682
0.585 ± 0.028,60.219 ± 3.034
0.576 ± 0.025,59.934 ± 3.024
0.576 ± 0.024,59.737 ± 2.226
0.562 ± 0.022,57.675 ± 1.995
0.553 ± 0.022,56.711 ± 2.321
0.544 ± 0.020,55.702 ± 2.913
0.614 ± 0.018,63.070 ± 2.350
0.614 ± 0.021,63.158 ± 2.819
0.604 ± 0.020,62.061 ± 2.087
0.610 ± 0.021,62.697 ± 2.255
0.604 ± 0.025,61.930 ± 2.145
0.594 ± 0.020,61.228 ± 2.036
0.636 ± 0.020,65.504 ± 1.702
0.628 ± 0.019,64.474 ± 1.850
0.618 ± 0.017,63.311 ± 1.971
0.641 ± 0.017,65.899 ± 2.545
0.629 ± 0.018,64.671 ± 2.775
0.626 ± 0.023,64.430 ± 2.496
0.512 ± 0.055,52.763 ± 4.878
0.510 ± 0.055,51.908 ± 5.115
0.512 ± 0.038,52.127 ± 4.319
0.474 ± 0.035,47.456 ± 3.710
0.456 ± 0.024,45.855 ± 3.058
0.453 ± 0.017,44.978 ± 2.127
0.597 ± 0.033,61.360 ± 3.330
0.586 ± 0.031,60.526 ± 2.926
0.578 ± 0.022,59.627 ± 2.196
0.559 ± 0.019,57.500 ± 2.644
0.554 ± 0.024,56.886 ± 3.061
0.546 ± 0.019,56.009 ± 2.767
0.633 ± 0.022,65.461 ± 1.925
0.623 ± 0.027,64.298 ± 2.440
0.617 ± 0.022,63.904 ± 2.158
0.621 ± 0.017,63.092 ± 1.912
0.616 ± 0.021,63.202 ± 1.709
0.602 ± 0.013,61.974 ± 2.167
0.657 ± 0.015,67.763 ± 2.380
0.648 ± 0.017,67.018 ± 1.588
0.644 ± 0.019,66.447 ± 1.752
0.649 ± 0.019,66.711 ± 1.729
0.644 ± 0.014,65.789 ± 2.228
0.639 ± 0.019,65.285 ± 2.279
0.576 ± 0.018,59.145 ± 2.567
0.572 ± 0.020,58.399 ± 2.919
0.573 ± 0.023,58.487 ± 2.889
0.506 ± 0.035,50.702 ± 3.021
0.501 ± 0.036,51.316 ± 3.337
0.515 ± 0.044,52.149 ± 4.286
0.638 ± 0.020,65.811 ± 2.127
0.631 ± 0.022,65.219 ± 1.884
0.626 ± 0.015,64.715 ± 2.357
0.588 ± 0.025,60.987 ± 2.077
0.579 ± 0.019,59.868 ± 2.617
0.574 ± 0.020,58.750 ± 2.185
0.676 ± 0.013,70.241 ± 1.840
0.671 ± 0.015,70.022 ± 2.167
0.663 ± 0.013,68.991 ± 2.013
0.640 ± 0.015,66.096 ± 2.319
0.636 ± 0.018,65.768 ± 2.288
0.627 ± 0.013,64.715 ± 2.344
0.703 ± 0.014,72.982 ± 1.704
