0.751 ± 0.058,78.235 ± 3.867
0.761 ± 0.062,77.843 ± 3.168
0.744 ± 0.052,76.863 ± 6.063
0.770 ± 0.061,77.647 ± 4.132
0.765 ± 0.045,78.824 ± 3.802
0.758 ± 0.050,78.039 ± 4.787
0.746 ± 0.066,75.490 ± 3.847
0.739 ± 0.066,74.510 ± 4.722
0.735 ± 0.051,76.078 ± 5.532
0.743 ± 0.073,76.667 ± 3.663
0.747 ± 0.067,77.059 ± 4.476
0.743 ± 0.069,76.471 ± 5.037
0.749 ± 0.062,75.294 ± 3.842
0.750 ± 0.065,75.882 ± 2.915
0.738 ± 0.054,77.059 ± 4.561
0.739 ± 0.072,75.490 ± 4.661
0.735 ± 0.075,75.294 ± 4.819
0.743 ± 0.064,75.490 ± 4.743
0.750 ± 0.050,76.863 ± 3.594
0.744 ± 0.052,76.078 ± 4.454
0.755 ± 0.049,77.059 ± 3.926
0.743 ± 0.061,76.471 ± 4.205
0.749 ± 0.063,77.059 ± 3.725
0.746 ± 0.063,75.882 ± 4.023
0.796 ± 0.038,81.176 ± 3.304
0.773 ± 0.070,81.176 ± 2.660
0.779 ± 0.047,81.176 ± 2.660
0.751 ± 0.102,77.647 ± 7.853
0.749 ± 0.084,77.647 ± 7.604
0.776 ± 0.054,80.980 ± 3.402
0.775 ± 0.068,80.392 ± 2.908
0.784 ± 0.054,81.569 ± 2.183
0.765 ± 0.063,77.647 ± 6.860
0.794 ± 0.033,81.373 ± 2.361
0.786 ± 0.045,80.196 ± 4.061
0.764 ± 0.058,78.824 ± 3.802
0.776 ± 0.064,80.392 ± 2.480
0.781 ± 0.061,78.627 ± 4.677
0.766 ± 0.056,77.647 ± 4.402
0.781 ± 0.064,80.784 ± 1.921
0.782 ± 0.053,80.196 ± 3.557
0.751 ± 0.058,78.235 ± 5.577
0.761 ± 0.069,79.020 ± 4.389
0.767 ± 0.067,77.255 ± 4.224
0.758 ± 0.053,76.667 ± 5.437
0.769 ± 0.073,79.216 ± 4.132
0.747 ± 0.082,78.627 ± 4.061
0.750 ± 0.059,77.255 ± 4.738
0.743 ± 0.065,77.647 ± 4.657
0.749 ± 0.066,78.431 ± 3.720
0.759 ± 0.047,78.627 ± 4.336
0.761 ± 0.064,78.235 ± 3.867
0.756 ± 0.057,77.843 ± 3.725
0.735 ± 0.085,75.882 ± 8.549
0.746 ± 0.072,78.431 ± 3.508
0.745 ± 0.059,76.863 ± 3.999
0.736 ± 0.055,74.706 ± 6.411
0.749 ± 0.067,77.843 ± 4.726
0.741 ± 0.071,77.647 ± 5.696
0.743 ± 0.070,75.686 ± 4.657
0.749 ± 0.060,77.255 ± 4.573
0.749 ± 0.059,76.863 ± 3.373
0.744 ± 0.050,75.686 ± 4.819
0.743 ± 0.078,76.078 ± 4.094
0.739 ± 0.067,74.706 ± 4.061
0.741 ± 0.067,75.686 ± 3.941
0.753 ± 0.052,77.451 ± 4.228
0.746 ± 0.052,75.882 ± 4.561
0.750 ± 0.046,76.863 ± 4.454
0.742 ± 0.070,77.451 ± 4.228
0.744 ± 0.058,76.667 ± 4.510
0.740 ± 0.060,75.490 ± 3.424
0.831 ± 0.053,83.529 ± 4.402
0.811 ± 0.066,81.961 ± 5.319
0.810 ± 0.062,82.549 ± 3.965
0.830 ± 0.080,83.725 ± 4.118
0.832 ± 0.055,84.118 ± 3.447
0.808 ± 0.049,83.137 ± 3.186
0.800 ± 0.060,82.353 ± 5.546
0.796 ± 0.061,82.549 ± 3.663
0.808 ± 0.041,82.549 ± 3.663
0.812 ± 0.061,84.118 ± 2.393
0.800 ± 0.070,82.745 ± 3.999
0.796 ± 0.053,82.549 ± 3.094
0.806 ± 0.046,82.157 ± 3.333
0.812 ± 0.056,82.549 ± 4.155
0.814 ± 0.054,82.745 ± 3.257
0.810 ± 0.061,83.922 ± 3.373
0.778 ± 0.051,81.176 ± 4.038
0.788 ± 0.048,81.961 ± 3.700
0.804 ± 0.041,80.980 ± 3.402
0.816 ± 0.038,82.549 ± 3.333
0.801 ± 0.039,81.765 ± 3.402
0.793 ± 0.052,81.176 ± 5.203
0.791 ± 0.056,81.765 ± 4.389
0.781 ± 0.048,81.569 ± 2.660
0.821 ± 0.099,83.922 ± 6.724
0.834 ± 0.060,85.490 ± 2.511
0.825 ± 0.056,83.529 ± 2.511
0.796 ± 0.101,81.373 ± 9.853
0.831 ± 0.051,84.706 ± 3.137
0.818 ± 0.058,84.118 ± 2.967
0.821 ± 0.090,83.725 ± 5.886
0.812 ± 0.081,84.706 ± 2.882
0.829 ± 0.047,84.706 ± 2.882
0.835 ± 0.062,85.490 ± 3.063
0.810 ± 0.079,82.353 ± 3.616
0.818 ± 0.057,82.941 ± 2.638
0.828 ± 0.053,83.725 ± 4.561
0.816 ± 0.059,82.745 ± 4.278
0.814 ± 0.056,82.941 ± 3.044
0.834 ± 0.053,85.686 ± 3.168
0.826 ± 0.052,83.725 ± 2.328
0.776 ± 0.080,80.784 ± 4.540
0.848 ± 0.039,85.490 ± 3.637
0.820 ± 0.058,83.725 ± 4.389
0.814 ± 0.026,81.961 ± 4.278
0.806 ± 0.075,83.922 ± 3.486
0.808 ± 0.073,83.333 ± 4.228
0.800 ± 0.052,81.961 ± 4.278
0.818 ± 0.079,83.922 ± 5.173
0.818 ± 0.063,82.941 ± 4.726
0.801 ± 0.062,83.529 ± 2.935
0.839 ± 0.057,85.294 ± 3.310
0.829 ± 0.053,83.529 ± 3.304
0.811 ± 0.052,81.961 ± 2.745
0.806 ± 0.076,81.176 ± 6.275
0.799 ± 0.058,81.765 ± 3.621
0.809 ± 0.049,81.765 ± 4.886
0.810 ± 0.062,82.941 ± 4.300
0.791 ± 0.082,82.745 ± 4.094
0.783 ± 0.074,80.000 ± 5.098
0.800 ± 0.060,81.176 ± 3.842
0.812 ± 0.053,81.176 ± 4.573
0.805 ± 0.051,82.157 ± 3.965
0.798 ± 0.058,83.137 ± 3.842
0.776 ± 0.073,80.392 ± 4.471
0.782 ± 0.067,81.569 ± 3.637
0.800 ± 0.047,80.784 ± 3.902
0.806 ± 0.045,81.961 ± 4.787
0.801 ± 0.046,81.569 ± 4.132
0.787 ± 0.065,81.373 ± 4.902
0.774 ± 0.042,81.176 ± 4.402
0.779 ± 0.045,81.765 ± 3.926
0.845 ± 0.055,85.686 ± 3.926
0.849 ± 0.068,83.137 ± 9.079
0.850 ± 0.037,86.078 ± 2.967
0.820 ± 0.096,81.961 ± 11.953
0.793 ± 0.128,78.235 ± 15.123
0.823 ± 0.096,81.569 ± 11.099
0.856 ± 0.055,84.902 ± 5.409
0.861 ± 0.040,85.882 ± 3.594
0.839 ± 0.043,84.314 ± 3.162
0.840 ± 0.060,86.863 ± 3.044
0.834 ± 0.058,84.118 ± 3.094
0.830 ± 0.052,83.529 ± 3.186
0.850 ± 0.041,85.294 ± 4.743
0.839 ± 0.048,84.314 ± 5.037
0.846 ± 0.036,85.490 ± 3.941
0.828 ± 0.049,84.510 ± 4.061
0.826 ± 0.060,83.725 ± 6.015
0.813 ± 0.048,82.157 ± 2.835
0.825 ± 0.031,83.725 ± 5.338
0.833 ± 0.031,83.725 ± 4.726
