0.838 ± 0.013,82.495 ± 1.752
0.839 ± 0.009,82.797 ± 1.468
0.850 ± 0.012,84.366 ± 0.764
0.794 ± 0.041,78.471 ± 4.512
0.793 ± 0.038,78.290 ± 4.250
0.821 ± 0.022,81.388 ± 1.771
0.852 ± 0.009,84.427 ± 1.003
0.853 ± 0.007,84.769 ± 0.913
0.854 ± 0.008,85.050 ± 1.026
0.827 ± 0.013,81.831 ± 1.273
0.829 ± 0.014,81.690 ± 2.006
0.836 ± 0.015,82.656 ± 1.364
0.856 ± 0.008,84.829 ± 0.869
0.857 ± 0.008,85.091 ± 0.911
0.858 ± 0.008,85.252 ± 0.815
0.844 ± 0.007,83.964 ± 1.095
0.846 ± 0.007,84.346 ± 1.064
0.848 ± 0.007,84.467 ± 1.105
0.855 ± 0.008,85.091 ± 0.897
0.858 ± 0.008,85.151 ± 0.968
0.858 ± 0.008,85.332 ± 0.915
0.850 ± 0.006,84.427 ± 0.864
0.851 ± 0.007,84.628 ± 1.035
0.855 ± 0.007,84.648 ± 1.042
0.833 ± 0.014,82.676 ± 1.560
0.834 ± 0.014,82.777 ± 2.237
0.839 ± 0.015,83.501 ± 2.303
0.777 ± 0.041,77.243 ± 5.133
0.776 ± 0.040,77.143 ± 5.124
0.798 ± 0.036,78.893 ± 4.386
0.852 ± 0.011,84.366 ± 1.099
0.851 ± 0.009,84.668 ± 1.079
0.854 ± 0.009,85.352 ± 0.589
0.828 ± 0.009,81.650 ± 1.399
0.828 ± 0.010,82.435 ± 1.301
0.827 ± 0.014,81.751 ± 2.040
0.855 ± 0.007,85.111 ± 0.895
0.855 ± 0.009,85.050 ± 0.849
0.856 ± 0.010,85.171 ± 0.849
0.839 ± 0.016,83.521 ± 1.603
0.842 ± 0.014,83.763 ± 1.574
0.848 ± 0.010,84.145 ± 1.576
0.844 ± 0.009,84.286 ± 0.802
0.850 ± 0.005,84.326 ± 0.979
0.853 ± 0.006,84.708 ± 0.891
0.842 ± 0.012,83.763 ± 1.615
0.848 ± 0.008,84.105 ± 0.909
0.851 ± 0.007,84.668 ± 0.881
0.830 ± 0.013,82.173 ± 1.972
0.834 ± 0.013,82.193 ± 2.130
0.842 ± 0.006,83.441 ± 1.289
0.780 ± 0.037,77.545 ± 4.963
0.788 ± 0.040,77.807 ± 4.324
0.818 ± 0.013,81.308 ± 2.151
0.850 ± 0.009,84.326 ± 0.933
0.851 ± 0.008,84.628 ± 1.081
0.854 ± 0.008,84.950 ± 1.075
0.826 ± 0.008,81.690 ± 1.766
0.822 ± 0.013,81.388 ± 2.134
0.830 ± 0.013,82.213 ± 1.356
0.854 ± 0.007,84.668 ± 0.857
0.857 ± 0.007,84.769 ± 0.840
0.857 ± 0.009,85.111 ± 0.774
0.842 ± 0.010,83.843 ± 0.780
0.845 ± 0.008,84.024 ± 1.058
0.845 ± 0.007,84.125 ± 1.182
0.854 ± 0.007,84.970 ± 0.957
0.857 ± 0.008,84.950 ± 0.894
0.857 ± 0.008,84.970 ± 0.737
0.848 ± 0.006,84.306 ± 0.815
0.850 ± 0.007,84.386 ± 0.932
0.853 ± 0.005,84.527 ± 0.792
0.836 ± 0.013,83.682 ± 2.616
0.839 ± 0.016,83.501 ± 2.899
0.847 ± 0.011,84.608 ± 2.374
0.800 ± 0.040,79.698 ± 5.115
0.800 ± 0.040,79.879 ± 4.775
0.833 ± 0.016,82.938 ± 1.940
0.852 ± 0.008,85.392 ± 1.490
0.854 ± 0.006,85.594 ± 1.667
0.857 ± 0.008,85.956 ± 1.576
0.825 ± 0.019,82.575 ± 1.517
0.832 ± 0.017,82.817 ± 2.645
0.845 ± 0.015,84.487 ± 1.369
0.862 ± 0.008,85.734 ± 1.430
0.861 ± 0.008,86.097 ± 1.372
0.862 ± 0.007,86.197 ± 1.188
0.852 ± 0.008,85.191 ± 1.231
0.853 ± 0.008,85.211 ± 1.633
0.854 ± 0.007,85.312 ± 1.376
0.863 ± 0.009,85.996 ± 1.479
0.865 ± 0.009,86.197 ± 1.326
0.865 ± 0.007,86.419 ± 1.598
0.857 ± 0.007,85.433 ± 1.311
0.859 ± 0.008,85.594 ± 1.549
0.860 ± 0.008,86.016 ± 1.509
0.831 ± 0.023,82.757 ± 3.431
0.832 ± 0.018,83.078 ± 3.114
0.836 ± 0.021,83.099 ± 3.771
0.782 ± 0.050,77.646 ± 6.441
0.780 ± 0.042,77.807 ± 5.424
0.795 ± 0.039,78.893 ± 5.722
0.852 ± 0.008,85.533 ± 1.641
0.853 ± 0.010,85.714 ± 1.350
0.853 ± 0.010,85.392 ± 2.219
0.824 ± 0.015,82.233 ± 2.640
0.832 ± 0.011,83.239 ± 2.193
0.831 ± 0.016,82.636 ± 3.070
0.853 ± 0.010,85.594 ± 1.254
0.854 ± 0.007,85.795 ± 1.320
0.859 ± 0.010,86.097 ± 1.512
0.845 ± 0.009,84.588 ± 1.816
0.847 ± 0.007,84.990 ± 1.397
0.847 ± 0.010,84.909 ± 1.561
0.848 ± 0.008,84.869 ± 1.855
0.850 ± 0.008,85.433 ± 1.533
0.856 ± 0.007,85.976 ± 1.592
0.849 ± 0.008,85.070 ± 1.505
0.851 ± 0.009,85.412 ± 1.506
0.852 ± 0.011,85.272 ± 1.532
0.829 ± 0.020,82.716 ± 3.448
0.828 ± 0.017,82.777 ± 2.721
0.844 ± 0.015,84.386 ± 2.686
0.770 ± 0.043,76.720 ± 5.564
0.786 ± 0.046,78.270 ± 6.145
0.822 ± 0.028,81.590 ± 4.297
0.853 ± 0.006,85.352 ± 1.709
0.853 ± 0.007,85.553 ± 1.632
0.853 ± 0.008,85.372 ± 1.654
0.822 ± 0.012,82.314 ± 1.954
0.824 ± 0.014,82.233 ± 2.645
0.834 ± 0.015,82.636 ± 2.365
0.859 ± 0.008,85.815 ± 1.443
0.860 ± 0.007,86.036 ± 1.652
0.859 ± 0.007,86.117 ± 1.468
0.847 ± 0.006,85.091 ± 1.274
0.850 ± 0.007,85.111 ± 1.156
0.852 ± 0.008,84.970 ± 1.630
0.860 ± 0.009,85.996 ± 1.099
0.862 ± 0.008,86.338 ± 1.147
0.863 ± 0.008,86.258 ± 1.559
0.855 ± 0.007,85.372 ± 1.350
0.856 ± 0.007,85.473 ± 1.586
0.859 ± 0.006,85.694 ± 1.252
0.831 ± 0.019,83.058 ± 2.710
0.839 ± 0.018,83.783 ± 2.656
0.852 ± 0.011,85.050 ± 1.674
0.788 ± 0.040,78.370 ± 5.526
0.819 ± 0.027,80.986 ± 3.839
0.835 ± 0.018,83.099 ± 2.763
0.853 ± 0.008,85.573 ± 1.998
0.854 ± 0.006,85.734 ± 1.985
0.855 ± 0.007,85.815 ± 1.628
0.829 ± 0.015,83.139 ± 2.112
0.840 ± 0.016,83.300 ± 2.520
0.847 ± 0.013,84.185 ± 2.374
0.864 ± 0.009,86.258 ± 1.514
0.863 ± 0.009,86.358 ± 1.439
0.862 ± 0.009,86.761 ± 1.511
0.854 ± 0.008,85.392 ± 1.538
0.856 ± 0.009,85.533 ± 1.603
0.856 ± 0.007,85.795 ± 1.350
0.869 ± 0.008,86.942 ± 1.660
0.868 ± 0.008,86.398 ± 1.506
0.868 ± 0.009,86.761 ± 1.719
0.864 ± 0.008,85.996 ± 1.638
0.861 ± 0.008,86.278 ± 1.291
0.863 ± 0.006,86.237 ± 1.855
0.813 ± 0.029,81.408 ± 4.206
0.824 ± 0.023,82.233 ± 3.554
0.840 ± 0.020,84.085 ± 3.305
0.776 ± 0.051,77.304 ± 6.554
0.777 ± 0.051,77.887 ± 6.772
0.802 ± 0.042,80.141 ± 6.744
0.846 ± 0.015,84.588 ± 2.326
0.853 ± 0.012,85.755 ± 2.146
0.853 ± 0.008,85.292 ± 1.950
0.816 ± 0.023,81.429 ± 3.911
0.821 ± 0.020,82.133 ± 2.466
0.826 ± 0.021,82.233 ± 3.602
0.855 ± 0.007,85.755 ± 2.174
0.859 ± 0.010,85.734 ± 1.878
0.861 ± 0.011,86.097 ± 1.672
0.846 ± 0.007,84.487 ± 2.879
0.849 ± 0.007,84.728 ± 2.179
0.850 ± 0.010,84.829 ± 1.780
0.858 ± 0.008,85.775 ± 1.976
0.856 ± 0.006,85.815 ± 1.860
0.860 ± 0.011,86.197 ± 1.153
0.851 ± 0.008,85.131 ± 1.893
0.855 ± 0.009,85.433 ± 0.999
0.860 ± 0.009,86.036 ± 1.347
0.828 ± 0.026,82.877 ± 3.178
0.829 ± 0.017,82.676 ± 3.149
0.841 ± 0.009,84.044 ± 2.556
0.774 ± 0.050,77.042 ± 6.394
0.810 ± 0.035,80.362 ± 5.144
0.829 ± 0.030,82.998 ± 4.269
0.851 ± 0.012,84.386 ± 2.408
0.854 ± 0.011,85.151 ± 2.231
0.855 ± 0.010,85.211 ± 1.471
0.817 ± 0.022,82.052 ± 3.776
0.830 ± 0.018,82.193 ± 2.733
0.836 ± 0.014,82.978 ± 2.750
0.862 ± 0.007,85.996 ± 1.890
0.863 ± 0.008,86.378 ± 1.434
0.862 ± 0.007,86.197 ± 1.476
0.849 ± 0.008,84.809 ± 1.903
0.852 ± 0.006,85.211 ± 1.980
0.848 ± 0.008,84.990 ± 2.147
0.869 ± 0.012,87.062 ± 1.559
0.865 ± 0.009,86.378 ± 1.247
0.867 ± 0.008,86.922 ± 1.322
0.859 ± 0.006,85.714 ± 1.637
0.861 ± 0.009,86.016 ± 1.257
0.860 ± 0.006,85.855 ± 1.517
0.834 ± 0.013,82.475 ± 1.720
0.842 ± 0.012,83.441 ± 1.451
0.852 ± 0.010,84.125 ± 0.565
0.783 ± 0.037,77.706 ± 4.501
0.792 ± 0.040,78.089 ± 4.499
0.818 ± 0.017,81.087 ± 1.622
0.851 ± 0.008,84.507 ± 0.849
0.852 ± 0.008,84.950 ± 0.997
0.856 ± 0.009,84.909 ± 1.068
0.826 ± 0.016,81.469 ± 1.746
0.833 ± 0.010,82.093 ± 0.994
0.838 ± 0.015,83.260 ± 0.921
0.855 ± 0.007,84.789 ± 0.780
0.858 ± 0.007,84.970 ± 0.868
0.858 ± 0.010,85.272 ± 0.783
0.844 ± 0.007,83.964 ± 0.931
0.846 ± 0.007,84.125 ± 1.107
0.848 ± 0.007,84.366 ± 1.087
0.856 ± 0.008,84.889 ± 0.884
0.858 ± 0.007,85.191 ± 0.966
0.860 ± 0.009,85.372 ± 0.835
0.850 ± 0.007,84.366 ± 0.969
0.852 ± 0.007,84.406 ± 1.039
0.854 ± 0.006,84.487 ± 0.946
0.835 ± 0.014,82.455 ± 2.002
0.835 ± 0.016,82.857 ± 2.215
0.837 ± 0.013,83.219 ± 2.228
0.772 ± 0.040,76.640 ± 5.010
0.773 ± 0.034,76.942 ± 4.988
0.800 ± 0.035,79.235 ± 3.870
0.852 ± 0.009,84.648 ± 1.138
0.852 ± 0.011,84.809 ± 0.991
0.854 ± 0.010,85.091 ± 0.792
0.827 ± 0.008,81.569 ± 1.476
0.823 ± 0.012,81.871 ± 1.636
0.825 ± 0.010,81.710 ± 1.096
0.855 ± 0.006,85.050 ± 0.840
0.853 ± 0.012,84.809 ± 1.150
0.857 ± 0.008,85.211 ± 0.693
0.845 ± 0.011,84.205 ± 1.254
0.846 ± 0.010,84.004 ± 1.493
0.847 ± 0.009,84.245 ± 1.276
0.844 ± 0.009,84.185 ± 0.780
0.849 ± 0.006,84.366 ± 1.050
0.854 ± 0.005,84.829 ± 0.692
0.845 ± 0.009,83.823 ± 1.426
0.850 ± 0.008,84.346 ± 0.899
0.850 ± 0.008,84.708 ± 0.913
0.827 ± 0.016,81.771 ± 1.834
0.827 ± 0.012,81.469 ± 2.323
0.846 ± 0.010,83.903 ± 0.691
0.773 ± 0.036,76.640 ± 4.665
0.784 ± 0.041,77.344 ± 5.021
0.820 ± 0.016,81.308 ± 1.933
0.849 ± 0.007,84.306 ± 1.072
0.852 ± 0.006,84.608 ± 1.244
0.854 ± 0.007,84.728 ± 0.979
0.820 ± 0.011,81.207 ± 1.549
0.821 ± 0.015,81.147 ± 2.139
0.833 ± 0.014,82.817 ± 1.106
0.855 ± 0.006,84.748 ± 0.762
0.856 ± 0.007,84.789 ± 0.765
0.856 ± 0.009,85.050 ± 0.785
0.842 ± 0.008,83.843 ± 0.769
0.844 ± 0.008,83.944 ± 1.033
0.847 ± 0.009,84.245 ± 1.018
0.855 ± 0.008,85.111 ± 0.779
0.856 ± 0.009,84.970 ± 1.030
0.857 ± 0.008,85.151 ± 0.848
0.849 ± 0.007,84.306 ± 0.952
0.851 ± 0.006,84.406 ± 0.958
0.851 ± 0.007,84.447 ± 0.830
0.834 ± 0.014,83.199 ± 2.813
0.837 ± 0.016,83.199 ± 3.284
0.850 ± 0.012,84.588 ± 1.829
0.789 ± 0.038,78.571 ± 4.961
0.798 ± 0.040,79.457 ± 4.446
0.831 ± 0.015,82.575 ± 1.705
0.854 ± 0.006,85.654 ± 1.417
0.853 ± 0.010,85.533 ± 1.560
0.857 ± 0.008,85.895 ± 1.321
0.833 ± 0.015,83.260 ± 1.651
0.832 ± 0.018,82.877 ± 2.410
0.845 ± 0.014,84.105 ± 1.535
0.861 ± 0.007,85.875 ± 1.450
0.862 ± 0.009,86.016 ± 1.603
0.861 ± 0.007,86.358 ± 1.712
0.851 ± 0.010,85.030 ± 1.374
0.852 ± 0.009,85.292 ± 1.891
0.853 ± 0.008,85.272 ± 1.402
0.861 ± 0.010,85.936 ± 1.299
0.864 ± 0.008,86.197 ± 1.368
0.864 ± 0.007,86.278 ± 1.527
0.857 ± 0.008,85.372 ± 1.572
0.860 ± 0.008,85.654 ± 1.295
0.861 ± 0.010,85.956 ± 1.586
0.832 ± 0.020,82.777 ± 2.982
0.828 ± 0.020,82.877 ± 3.375
0.832 ± 0.023,82.978 ± 3.504
0.778 ± 0.048,77.143 ± 6.092
0.782 ± 0.041,77.827 ± 5.907
0.802 ± 0.042,79.598 ± 5.349
0.849 ± 0.007,85.493 ± 1.672
0.850 ± 0.009,85.252 ± 1.833
0.852 ± 0.008,85.372 ± 1.454
0.827 ± 0.011,82.294 ± 2.585
0.824 ± 0.016,82.254 ± 2.972
0.827 ± 0.017,82.354 ± 3.167
0.855 ± 0.007,85.815 ± 1.618
0.855 ± 0.008,85.855 ± 1.426
0.858 ± 0.008,85.835 ± 1.630
0.844 ± 0.007,84.688 ± 1.441
0.849 ± 0.008,84.930 ± 1.305
0.845 ± 0.009,84.849 ± 1.481
0.848 ± 0.007,85.050 ± 2.052
0.856 ± 0.009,85.795 ± 1.460
0.856 ± 0.009,85.412 ± 1.686
0.848 ± 0.009,85.252 ± 1.391
0.851 ± 0.007,85.131 ± 1.507
0.852 ± 0.011,85.453 ± 1.234
0.826 ± 0.017,82.575 ± 3.155
0.829 ± 0.015,82.495 ± 2.749
0.840 ± 0.017,83.843 ± 2.942
0.773 ± 0.038,77.223 ± 5.117
0.792 ± 0.045,79.054 ± 5.866
0.820 ± 0.029,81.268 ± 4.297
0.849 ± 0.005,85.091 ± 1.867
0.852 ± 0.005,85.473 ± 1.505
0.855 ± 0.009,85.473 ± 1.285
0.825 ± 0.014,82.374 ± 2.423
0.822 ± 0.015,82.193 ± 2.915
0.834 ± 0.013,82.857 ± 2.845
0.858 ± 0.007,85.795 ± 1.440
0.860 ± 0.005,86.177 ± 1.377
0.861 ± 0.009,86.097 ± 1.293
0.848 ± 0.008,84.990 ± 1.198
0.850 ± 0.006,84.789 ± 1.592
0.852 ± 0.007,85.091 ± 1.219
0.860 ± 0.008,86.016 ± 1.446
0.862 ± 0.008,86.177 ± 1.282
0.863 ± 0.009,86.217 ± 1.775
0.856 ± 0.007,85.433 ± 1.301
0.856 ± 0.007,85.594 ± 1.415
0.858 ± 0.008,85.875 ± 1.481
0.838 ± 0.017,83.763 ± 2.691
0.836 ± 0.018,83.481 ± 2.653
0.849 ± 0.010,84.869 ± 1.671
0.797 ± 0.045,79.296 ± 5.011
0.819 ± 0.035,81.529 ± 4.208
0.837 ± 0.014,83.320 ± 2.398
0.853 ± 0.011,85.433 ± 1.780
0.855 ± 0.009,85.453 ± 1.815
0.858 ± 0.008,86.398 ± 1.643
0.834 ± 0.011,83.622 ± 2.239
0.839 ± 0.014,83.602 ± 1.930
0.847 ± 0.012,84.366 ± 2.273
0.867 ± 0.012,86.258 ± 1.548
0.865 ± 0.010,86.217 ± 1.782
0.865 ± 0.009,86.761 ± 1.624
0.855 ± 0.007,85.594 ± 2.034
0.855 ± 0.007,85.594 ± 1.559
0.856 ± 0.010,85.755 ± 1.385
0.872 ± 0.008,87.384 ± 1.470
0.867 ± 0.007,86.519 ± 1.177
0.868 ± 0.010,86.901 ± 1.444
0.861 ± 0.006,86.237 ± 1.314
0.861 ± 0.007,86.398 ± 1.512
0.863 ± 0.008,86.278 ± 1.439
0.817 ± 0.029,81.227 ± 4.103
0.825 ± 0.023,82.012 ± 3.506
0.841 ± 0.024,84.165 ± 2.719
0.776 ± 0.053,77.465 ± 6.290
0.777 ± 0.050,77.746 ± 5.993
0.805 ± 0.048,80.121 ± 6.671
0.844 ± 0.016,84.406 ± 2.853
0.846 ± 0.011,85.111 ± 2.246
0.850 ± 0.011,85.030 ± 1.877
0.822 ± 0.026,81.610 ± 3.298
0.812 ± 0.022,81.227 ± 3.674
0.829 ± 0.018,82.495 ± 3.405
0.859 ± 0.008,85.694 ± 2.245
0.857 ± 0.012,85.855 ± 1.650
0.860 ± 0.013,85.734 ± 1.507
0.844 ± 0.011,84.869 ± 1.695
0.845 ± 0.010,84.628 ± 2.602
0.844 ± 0.012,84.245 ± 2.663
0.858 ± 0.008,86.117 ± 1.298
0.857 ± 0.009,85.795 ± 1.849
0.859 ± 0.008,85.895 ± 1.515
0.852 ± 0.010,85.372 ± 1.538
0.856 ± 0.009,85.654 ± 1.448
0.857 ± 0.009,85.775 ± 1.766
0.827 ± 0.025,82.052 ± 3.429
0.831 ± 0.024,82.757 ± 2.678
0.845 ± 0.013,84.245 ± 2.250
0.767 ± 0.057,76.740 ± 6.855
0.784 ± 0.051,78.209 ± 6.346
0.827 ± 0.029,82.052 ± 4.707
0.848 ± 0.014,84.427 ± 2.324
0.851 ± 0.012,84.588 ± 2.277
0.854 ± 0.010,85.211 ± 1.924
0.826 ± 0.018,82.475 ± 3.277
0.823 ± 0.022,82.113 ± 3.383
0.838 ± 0.017,83.642 ± 3.083
0.864 ± 0.008,86.459 ± 1.160
0.863 ± 0.007,86.338 ± 1.655
0.864 ± 0.007,86.680 ± 1.505
