0.833 ± 0.017,82.616 ± 1.720
0.838 ± 0.011,82.636 ± 1.667
0.849 ± 0.013,84.145 ± 0.724
0.789 ± 0.044,77.907 ± 5.013
0.794 ± 0.042,78.390 ± 4.504
0.810 ± 0.019,80.402 ± 1.314
0.851 ± 0.008,84.205 ± 0.887
0.852 ± 0.009,84.527 ± 0.933
0.855 ± 0.008,84.789 ± 1.062
0.826 ± 0.011,81.388 ± 1.338
0.832 ± 0.012,82.153 ± 1.620
0.838 ± 0.012,82.857 ± 1.148
0.855 ± 0.006,84.889 ± 0.771
0.857 ± 0.007,85.070 ± 1.009
0.860 ± 0.008,85.352 ± 0.912
0.845 ± 0.007,83.883 ± 1.063
0.844 ± 0.008,84.125 ± 1.059
0.848 ± 0.007,84.306 ± 1.163
0.855 ± 0.007,85.010 ± 0.970
0.856 ± 0.007,85.151 ± 0.934
0.860 ± 0.007,85.252 ± 1.042
0.849 ± 0.007,84.386 ± 0.835
0.852 ± 0.007,84.547 ± 1.094
0.854 ± 0.007,84.728 ± 0.933
0.828 ± 0.017,82.113 ± 2.164
0.834 ± 0.020,82.797 ± 2.277
0.839 ± 0.017,83.360 ± 2.418
0.774 ± 0.041,77.304 ± 5.160
0.778 ± 0.041,77.062 ± 5.286
0.810 ± 0.036,79.839 ± 4.467
0.847 ± 0.011,84.225 ± 1.559
0.852 ± 0.012,84.708 ± 1.049
0.853 ± 0.011,85.131 ± 0.802
0.827 ± 0.010,81.891 ± 1.170
0.830 ± 0.009,82.354 ± 1.285
0.828 ± 0.011,81.891 ± 1.676
0.855 ± 0.008,85.010 ± 0.836
0.853 ± 0.013,84.769 ± 1.253
0.855 ± 0.008,85.111 ± 0.872
0.839 ± 0.014,83.521 ± 1.591
0.846 ± 0.011,84.024 ± 1.567
0.848 ± 0.009,84.225 ± 1.231
0.844 ± 0.007,83.863 ± 1.213
0.851 ± 0.007,84.588 ± 0.978
0.854 ± 0.008,84.668 ± 0.930
0.845 ± 0.008,84.024 ± 0.999
0.849 ± 0.009,84.085 ± 0.792
0.852 ± 0.008,84.628 ± 0.743
0.826 ± 0.018,81.751 ± 2.369
0.831 ± 0.014,81.871 ± 2.407
0.846 ± 0.012,83.763 ± 0.555
0.773 ± 0.046,77.123 ± 5.591
0.780 ± 0.039,77.485 ± 4.563
0.816 ± 0.014,81.247 ± 1.808
0.849 ± 0.009,84.044 ± 1.253
0.850 ± 0.008,84.366 ± 1.221
0.853 ± 0.009,84.708 ± 0.868
0.821 ± 0.010,81.449 ± 2.207
0.826 ± 0.011,81.771 ± 1.559
0.833 ± 0.015,82.696 ± 1.428
0.854 ± 0.007,84.829 ± 0.775
0.858 ± 0.007,84.889 ± 0.870
0.857 ± 0.007,85.070 ± 0.762
0.843 ± 0.008,84.165 ± 0.905
0.846 ± 0.007,83.964 ± 1.087
0.846 ± 0.009,83.944 ± 1.303
0.851 ± 0.007,84.447 ± 0.927
0.857 ± 0.007,84.829 ± 1.019
0.857 ± 0.008,85.010 ± 0.892
0.849 ± 0.007,84.205 ± 0.901
0.849 ± 0.005,84.447 ± 0.905
0.852 ± 0.006,84.507 ± 0.895
0.833 ± 0.015,83.139 ± 2.118
0.836 ± 0.017,83.340 ± 3.336
0.848 ± 0.011,84.447 ± 1.860
0.798 ± 0.041,79.316 ± 5.254
0.799 ± 0.039,79.457 ± 4.851
0.835 ± 0.019,82.656 ± 2.206
0.854 ± 0.008,85.734 ± 1.418
0.854 ± 0.007,85.352 ± 1.913
0.855 ± 0.009,85.694 ± 1.480
0.829 ± 0.011,82.314 ± 2.486
0.830 ± 0.017,82.616 ± 2.266
0.838 ± 0.016,83.602 ± 1.320
0.860 ± 0.008,85.976 ± 1.559
0.860 ± 0.007,86.016 ± 1.490
0.863 ± 0.005,86.197 ± 1.520
0.848 ± 0.012,85.131 ± 1.375
0.851 ± 0.009,84.950 ± 1.799
0.854 ± 0.006,85.372 ± 1.231
0.862 ± 0.008,86.177 ± 1.525
0.865 ± 0.008,86.016 ± 1.429
0.865 ± 0.006,86.157 ± 1.325
0.858 ± 0.007,85.332 ± 1.512
0.858 ± 0.008,85.795 ± 1.276
0.860 ± 0.009,85.855 ± 1.640
0.828 ± 0.019,82.877 ± 2.842
0.835 ± 0.017,83.340 ± 2.927
0.831 ± 0.019,83.159 ± 2.768
0.769 ± 0.049,76.740 ± 6.012
0.780 ± 0.044,77.565 ± 6.031
0.791 ± 0.041,78.712 ± 5.577
0.850 ± 0.006,84.970 ± 1.930
0.851 ± 0.010,85.473 ± 1.874
0.849 ± 0.010,85.453 ± 1.844
0.825 ± 0.014,82.414 ± 2.336
0.821 ± 0.018,82.113 ± 2.908
0.827 ± 0.014,82.394 ± 2.653
0.851 ± 0.008,85.594 ± 1.546
0.856 ± 0.005,85.996 ± 1.443
0.855 ± 0.009,85.775 ± 1.470
0.842 ± 0.008,84.306 ± 1.587
0.847 ± 0.005,84.708 ± 1.872
0.846 ± 0.008,84.930 ± 1.407
0.845 ± 0.010,84.849 ± 0.978
0.853 ± 0.007,85.654 ± 1.459
0.855 ± 0.007,85.594 ± 1.669
0.849 ± 0.009,85.151 ± 1.467
0.851 ± 0.007,85.091 ± 1.549
0.853 ± 0.007,85.473 ± 1.343
0.823 ± 0.022,82.213 ± 3.674
0.829 ± 0.018,82.716 ± 2.884
0.843 ± 0.013,83.964 ± 2.975
0.775 ± 0.035,77.284 ± 5.158
0.788 ± 0.043,78.048 ± 5.381
0.817 ± 0.028,81.026 ± 4.058
0.852 ± 0.007,85.292 ± 1.823
0.851 ± 0.007,85.171 ± 1.768
0.854 ± 0.009,85.211 ± 1.886
0.823 ± 0.012,81.972 ± 3.032
0.821 ± 0.016,81.932 ± 2.677
0.835 ± 0.012,82.837 ± 2.208
0.857 ± 0.006,85.895 ± 1.520
0.859 ± 0.006,86.177 ± 1.750
0.861 ± 0.008,86.036 ± 1.392
0.845 ± 0.007,84.748 ± 1.737
0.848 ± 0.005,85.030 ± 1.598
0.850 ± 0.008,84.708 ± 1.851
0.862 ± 0.006,85.775 ± 1.707
0.863 ± 0.008,86.016 ± 1.522
0.865 ± 0.007,86.318 ± 1.717
0.855 ± 0.008,85.231 ± 1.463
0.857 ± 0.007,85.372 ± 1.540
0.858 ± 0.008,85.553 ± 1.553
0.829 ± 0.023,82.475 ± 3.015
0.836 ± 0.016,83.561 ± 2.637
0.848 ± 0.014,84.950 ± 2.341
0.782 ± 0.047,77.666 ± 5.966
0.823 ± 0.031,81.449 ± 4.205
0.833 ± 0.019,82.696 ± 2.941
0.854 ± 0.007,85.211 ± 1.633
0.856 ± 0.009,85.694 ± 1.578
0.859 ± 0.008,86.117 ± 1.584
0.836 ± 0.014,83.441 ± 1.898
0.837 ± 0.017,83.581 ± 2.246
0.846 ± 0.012,84.245 ± 1.990
0.864 ± 0.007,86.318 ± 1.524
0.861 ± 0.009,86.137 ± 1.757
0.867 ± 0.009,86.378 ± 1.353
0.855 ± 0.008,85.694 ± 1.351
0.856 ± 0.010,85.594 ± 1.640
0.857 ± 0.008,85.795 ± 1.582
0.872 ± 0.012,87.022 ± 0.995
0.868 ± 0.008,86.579 ± 1.530
0.870 ± 0.008,86.579 ± 1.530
0.859 ± 0.005,85.835 ± 1.618
0.862 ± 0.007,85.936 ± 1.886
0.860 ± 0.006,86.358 ± 1.550
0.815 ± 0.027,81.247 ± 4.436
0.829 ± 0.021,82.394 ± 3.187
0.835 ± 0.022,83.803 ± 3.418
0.776 ± 0.054,77.706 ± 6.575
0.791 ± 0.050,78.974 ± 6.178
0.803 ± 0.041,80.423 ± 6.028
0.843 ± 0.013,84.628 ± 2.935
0.850 ± 0.012,85.131 ± 2.258
0.849 ± 0.011,85.171 ± 2.212
0.817 ± 0.023,81.730 ± 4.113
0.816 ± 0.018,81.831 ± 2.999
0.822 ± 0.021,81.972 ± 3.363
0.856 ± 0.009,85.473 ± 1.967
0.856 ± 0.010,85.674 ± 2.012
0.860 ± 0.011,85.795 ± 2.089
0.845 ± 0.009,84.909 ± 2.389
0.845 ± 0.008,84.688 ± 1.927
0.848 ± 0.008,84.668 ± 2.102
0.857 ± 0.008,85.835 ± 1.972
0.857 ± 0.009,85.634 ± 1.901
0.862 ± 0.008,85.835 ± 1.423
0.853 ± 0.008,85.654 ± 1.786
0.854 ± 0.007,85.493 ± 1.732
0.856 ± 0.010,85.473 ± 1.524
0.820 ± 0.033,81.891 ± 3.796
0.823 ± 0.019,82.274 ± 3.069
0.844 ± 0.010,84.165 ± 2.443
0.773 ± 0.052,76.781 ± 6.696
0.787 ± 0.048,78.571 ± 6.368
0.827 ± 0.030,82.052 ± 4.657
0.845 ± 0.012,84.306 ± 2.529
0.853 ± 0.009,85.252 ± 2.165
0.856 ± 0.010,85.855 ± 1.982
0.824 ± 0.019,82.012 ± 3.010
0.831 ± 0.018,82.435 ± 2.703
0.836 ± 0.015,83.219 ± 2.631
0.861 ± 0.006,85.996 ± 1.652
0.864 ± 0.008,86.459 ± 1.018
0.865 ± 0.009,86.600 ± 1.487
0.851 ± 0.008,85.010 ± 2.009
0.853 ± 0.009,85.171 ± 1.994
0.850 ± 0.010,84.809 ± 2.342
0.867 ± 0.013,87.082 ± 1.388
0.868 ± 0.009,86.700 ± 1.573
0.867 ± 0.006,86.579 ± 1.124
0.858 ± 0.007,85.694 ± 1.692
0.861 ± 0.007,86.076 ± 1.364
0.863 ± 0.008,86.056 ± 1.451
0.830 ± 0.015,81.972 ± 1.838
0.840 ± 0.014,82.897 ± 1.459
0.847 ± 0.010,84.125 ± 0.841
0.787 ± 0.039,78.068 ± 4.674
0.791 ± 0.036,78.471 ± 4.233
0.819 ± 0.017,81.227 ± 1.652
0.851 ± 0.008,84.567 ± 1.072
0.853 ± 0.008,84.708 ± 0.784
0.855 ± 0.008,85.050 ± 0.965
0.827 ± 0.011,81.489 ± 1.837
0.828 ± 0.013,81.650 ± 2.135
0.835 ± 0.014,82.777 ± 1.194
0.856 ± 0.007,84.950 ± 0.903
0.858 ± 0.009,85.091 ± 0.827
0.858 ± 0.008,85.171 ± 0.662
0.845 ± 0.008,83.763 ± 0.927
0.844 ± 0.007,84.105 ± 1.022
