0.348 ± 0.007,33.645 ± 1.065
0.349 ± 0.007,34.145 ± 0.809
0.354 ± 0.008,34.316 ± 0.937
0.338 ± 0.004,33.579 ± 0.893
0.344 ± 0.006,34.020 ± 0.809
0.351 ± 0.008,34.309 ± 0.786
0.359 ± 0.009,34.914 ± 1.352
0.361 ± 0.009,35.428 ± 1.084
0.361 ± 0.008,35.408 ± 1.013
0.357 ± 0.009,34.763 ± 0.669
0.359 ± 0.010,35.033 ± 0.921
0.358 ± 0.012,34.888 ± 0.901
0.356 ± 0.007,34.849 ± 1.012
0.359 ± 0.008,34.849 ± 0.980
0.363 ± 0.008,35.309 ± 0.890
0.354 ± 0.009,34.816 ± 1.189
0.355 ± 0.008,34.888 ± 1.063
0.358 ± 0.007,35.046 ± 1.144
0.355 ± 0.006,34.888 ± 0.752
0.357 ± 0.009,35.158 ± 0.621
0.361 ± 0.008,35.079 ± 0.671
0.351 ± 0.008,34.461 ± 0.982
0.354 ± 0.008,34.849 ± 0.890
0.357 ± 0.007,35.072 ± 0.931
0.357 ± 0.008,34.605 ± 0.808
0.356 ± 0.008,34.395 ± 0.692
0.358 ± 0.008,34.954 ± 0.805
0.351 ± 0.006,34.158 ± 0.886
0.354 ± 0.008,34.414 ± 0.845
0.354 ± 0.006,34.658 ± 0.623
0.359 ± 0.010,35.125 ± 1.078
0.361 ± 0.008,35.191 ± 0.844
0.363 ± 0.010,35.421 ± 1.019
0.357 ± 0.011,34.941 ± 1.210
0.356 ± 0.009,35.151 ± 1.190
0.359 ± 0.010,35.007 ± 1.011
0.356 ± 0.009,34.875 ± 0.863
0.359 ± 0.007,35.138 ± 1.040
0.360 ± 0.008,35.230 ± 1.125
0.353 ± 0.007,34.553 ± 1.121
0.354 ± 0.009,34.678 ± 0.770
0.359 ± 0.010,35.230 ± 1.029
0.354 ± 0.008,34.533 ± 0.968
0.355 ± 0.008,34.493 ± 1.028
0.359 ± 0.011,34.928 ± 0.871
0.350 ± 0.007,34.217 ± 1.045
0.355 ± 0.009,34.539 ± 0.884
0.356 ± 0.007,34.763 ± 0.855
0.349 ± 0.006,33.724 ± 1.124
0.353 ± 0.008,34.428 ± 0.922
0.358 ± 0.006,34.862 ± 0.858
0.346 ± 0.008,33.928 ± 0.674
0.349 ± 0.007,34.434 ± 1.066
0.351 ± 0.007,34.112 ± 0.938
0.345 ± 0.005,33.730 ± 0.599
0.348 ± 0.005,34.217 ± 0.902
0.352 ± 0.006,34.658 ± 0.732
0.346 ± 0.008,34.099 ± 0.569
0.348 ± 0.007,34.487 ± 0.648
0.350 ± 0.006,34.954 ± 0.774
0.329 ± 0.009,32.020 ± 1.139
0.334 ± 0.008,32.375 ± 0.949
0.338 ± 0.008,33.178 ± 1.019
0.338 ± 0.008,33.296 ± 0.781
0.343 ± 0.006,33.184 ± 0.635
0.345 ± 0.007,33.632 ± 0.826
0.314 ± 0.006,31.164 ± 1.115
0.320 ± 0.006,31.395 ± 1.182
0.323 ± 0.007,31.855 ± 1.169
0.317 ± 0.007,31.355 ± 0.847
0.321 ± 0.008,31.632 ± 0.849
0.326 ± 0.007,31.961 ± 0.893
0.307 ± 0.006,30.224 ± 0.966
0.310 ± 0.005,30.296 ± 1.122
0.316 ± 0.005,30.901 ± 1.178
0.303 ± 0.005,30.013 ± 1.126
0.309 ± 0.007,30.441 ± 1.070
0.312 ± 0.006,31.026 ± 1.286
0.344 ± 0.005,33.671 ± 1.175
0.346 ± 0.005,34.355 ± 0.921
0.350 ± 0.008,34.645 ± 1.101
0.347 ± 0.008,34.243 ± 0.763
0.350 ± 0.007,34.533 ± 0.851
0.350 ± 0.008,34.428 ± 0.825
0.334 ± 0.008,32.783 ± 0.932
0.337 ± 0.007,33.079 ± 1.040
0.342 ± 0.005,33.796 ± 0.820
0.340 ± 0.005,33.125 ± 0.825
0.343 ± 0.006,33.539 ± 0.777
0.347 ± 0.005,33.836 ± 0.851
0.320 ± 0.005,31.487 ± 0.704
0.323 ± 0.008,31.836 ± 0.903
0.331 ± 0.007,32.559 ± 1.154
0.322 ± 0.004,31.836 ± 0.590
0.325 ± 0.005,31.928 ± 0.658
0.331 ± 0.007,32.454 ± 0.781
0.313 ± 0.007,30.507 ± 1.270
0.317 ± 0.005,31.197 ± 0.890
0.322 ± 0.005,31.711 ± 1.385
0.308 ± 0.006,30.454 ± 1.019
0.313 ± 0.005,30.941 ± 1.028
0.321 ± 0.006,31.559 ± 0.772
0.345 ± 0.005,33.882 ± 0.837
0.347 ± 0.006,34.079 ± 0.619
0.351 ± 0.007,34.342 ± 0.922
0.346 ± 0.006,34.007 ± 0.775
0.350 ± 0.006,34.461 ± 0.631
0.349 ± 0.007,34.711 ± 0.630
0.331 ± 0.009,32.184 ± 1.155
0.336 ± 0.007,32.921 ± 1.162
0.340 ± 0.004,33.421 ± 0.863
0.340 ± 0.006,32.928 ± 0.520
0.343 ± 0.005,33.349 ± 0.658
0.345 ± 0.006,33.678 ± 0.895
0.316 ± 0.006,31.303 ± 0.992
0.320 ± 0.007,31.480 ± 0.940
0.325 ± 0.005,31.928 ± 0.981
0.319 ± 0.007,31.638 ± 1.045
0.322 ± 0.006,31.961 ± 0.829
0.328 ± 0.007,32.046 ± 0.808
0.307 ± 0.006,30.125 ± 0.922
0.311 ± 0.004,30.658 ± 1.021
0.316 ± 0.003,31.211 ± 1.154
0.306 ± 0.006,30.007 ± 1.300
0.310 ± 0.005,30.579 ± 1.304
0.317 ± 0.005,31.151 ± 0.908
0.350 ± 0.006,34.217 ± 0.595
0.352 ± 0.007,34.625 ± 0.699
0.354 ± 0.008,34.730 ± 0.867
0.348 ± 0.007,34.303 ± 0.649
0.350 ± 0.008,34.487 ± 0.811
0.352 ± 0.010,34.618 ± 0.798
0.346 ± 0.006,33.730 ± 0.758
0.348 ± 0.008,34.053 ± 0.869
0.351 ± 0.006,34.309 ± 0.815
0.347 ± 0.007,33.901 ± 0.613
0.347 ± 0.007,33.947 ± 0.690
0.350 ± 0.005,34.414 ± 0.665
0.335 ± 0.009,32.770 ± 1.052
0.337 ± 0.007,33.178 ± 0.904
0.343 ± 0.008,33.849 ± 0.759
0.335 ± 0.009,32.829 ± 1.017
0.337 ± 0.007,33.007 ± 0.823
0.344 ± 0.008,33.461 ± 0.808
0.325 ± 0.009,32.428 ± 0.926
0.328 ± 0.008,32.388 ± 1.450
0.333 ± 0.007,32.908 ± 1.118
0.321 ± 0.007,31.678 ± 0.976
0.323 ± 0.006,31.822 ± 1.014
0.330 ± 0.006,32.513 ± 0.948
0.353 ± 0.007,34.316 ± 1.040
0.354 ± 0.009,34.487 ± 0.863
0.357 ± 0.009,35.138 ± 0.897
0.351 ± 0.008,34.434 ± 0.967
0.353 ± 0.008,34.382 ± 0.941
0.352 ± 0.007,34.566 ± 0.637
0.351 ± 0.009,34.092 ± 0.811
0.352 ± 0.007,34.138 ± 0.791
0.355 ± 0.008,34.388 ± 0.772
0.349 ± 0.006,34.204 ± 0.546
0.352 ± 0.008,34.178 ± 0.796
0.352 ± 0.007,34.414 ± 0.817
0.344 ± 0.006,33.572 ± 0.928
0.347 ± 0.007,33.678 ± 0.703
0.350 ± 0.007,34.105 ± 0.799
0.344 ± 0.010,33.539 ± 0.867
0.346 ± 0.007,33.961 ± 0.678
0.348 ± 0.007,34.039 ± 0.712
0.334 ± 0.005,32.809 ± 0.737
0.339 ± 0.006,33.270 ± 0.670
0.344 ± 0.006,34.059 ± 0.949
0.329 ± 0.007,32.671 ± 0.705
0.335 ± 0.007,32.941 ± 0.999
0.338 ± 0.007,33.408 ± 0.948
0.353 ± 0.008,34.217 ± 0.822
0.354 ± 0.008,34.572 ± 0.892
0.355 ± 0.009,34.658 ± 0.664
0.350 ± 0.007,34.434 ± 0.731
0.351 ± 0.008,34.434 ± 0.810
0.354 ± 0.008,34.868 ± 0.722
0.348 ± 0.005,33.921 ± 0.645
0.349 ± 0.006,34.000 ± 0.719
0.351 ± 0.008,34.349 ± 0.960
0.347 ± 0.007,34.099 ± 0.855
0.350 ± 0.007,34.112 ± 0.506
0.352 ± 0.008,34.401 ± 0.803
0.338 ± 0.006,33.007 ± 0.746
0.342 ± 0.004,33.493 ± 0.715
0.344 ± 0.007,33.645 ± 0.957
0.338 ± 0.008,33.382 ± 0.739
0.341 ± 0.009,33.632 ± 0.779
0.344 ± 0.007,33.750 ± 0.885
0.327 ± 0.007,32.204 ± 0.688
0.330 ± 0.007,32.612 ± 0.979
0.334 ± 0.008,32.961 ± 0.893
0.324 ± 0.007,32.086 ± 0.920
0.329 ± 0.006,32.230 ± 0.894
0.331 ± 0.007,32.691 ± 0.927
0.359 ± 0.009,35.164 ± 1.170
0.361 ± 0.008,34.974 ± 1.066
0.364 ± 0.011,35.553 ± 1.170
0.354 ± 0.008,34.868 ± 0.879
0.357 ± 0.009,34.914 ± 0.609
0.359 ± 0.010,35.079 ± 0.890
0.356 ± 0.007,34.730 ± 1.058
0.357 ± 0.006,34.941 ± 0.892
0.360 ± 0.009,34.882 ± 1.064
0.354 ± 0.007,34.441 ± 0.834
0.356 ± 0.008,34.743 ± 1.037
0.358 ± 0.009,35.013 ± 1.194
0.352 ± 0.006,34.441 ± 0.657
0.356 ± 0.007,34.362 ± 0.764
0.359 ± 0.009,34.993 ± 0.666
0.352 ± 0.008,34.408 ± 1.002
0.355 ± 0.008,34.434 ± 0.911
0.354 ± 0.008,34.671 ± 0.972
0.347 ± 0.008,33.493 ± 0.858
0.350 ± 0.008,34.178 ± 0.973
0.356 ± 0.007,34.349 ± 1.209
0.340 ± 0.007,33.592 ± 0.777
0.346 ± 0.007,33.941 ± 0.949
0.350 ± 0.008,34.164 ± 0.791
0.359 ± 0.007,34.980 ± 1.039
0.362 ± 0.010,35.408 ± 1.244
0.362 ± 0.009,35.355 ± 0.901
0.357 ± 0.010,34.947 ± 1.213
0.357 ± 0.010,35.125 ± 1.129
0.359 ± 0.011,35.138 ± 0.847
0.357 ± 0.008,34.658 ± 1.135
0.360 ± 0.010,35.000 ± 0.942
0.362 ± 0.010,35.257 ± 1.085
0.356 ± 0.009,34.855 ± 1.099
0.355 ± 0.008,34.849 ± 0.962
0.359 ± 0.010,35.092 ± 0.940
0.356 ± 0.007,34.882 ± 0.544
0.357 ± 0.007,34.908 ± 0.685
0.360 ± 0.010,35.257 ± 0.768
0.355 ± 0.008,34.579 ± 1.103
0.355 ± 0.008,34.632 ± 1.007
0.357 ± 0.008,34.875 ± 1.074
0.354 ± 0.006,34.770 ± 0.878
0.356 ± 0.008,34.875 ± 0.855
0.357 ± 0.009,34.862 ± 0.677
0.351 ± 0.006,34.322 ± 1.008
0.356 ± 0.008,34.296 ± 1.209
0.353 ± 0.006,34.684 ± 0.636
0.357 ± 0.010,35.276 ± 0.890
0.361 ± 0.008,35.217 ± 0.772
0.361 ± 0.010,35.474 ± 1.214
0.357 ± 0.010,34.914 ± 0.880
0.354 ± 0.009,34.967 ± 0.904
0.361 ± 0.009,35.132 ± 1.080
0.357 ± 0.011,34.914 ± 1.001
0.360 ± 0.007,34.822 ± 0.973
0.361 ± 0.009,35.408 ± 0.765
0.353 ± 0.007,34.382 ± 0.971
0.356 ± 0.008,34.789 ± 0.931
0.359 ± 0.009,35.105 ± 0.905
0.353 ± 0.005,34.461 ± 0.634
0.357 ± 0.007,34.770 ± 0.953
0.360 ± 0.008,35.171 ± 1.049
0.350 ± 0.007,34.270 ± 0.828
0.356 ± 0.008,34.638 ± 1.179
0.357 ± 0.007,34.783 ± 0.675
0.350 ± 0.007,34.342 ± 0.781
0.353 ± 0.008,34.257 ± 0.874
0.356 ± 0.007,34.743 ± 0.631
0.344 ± 0.007,33.770 ± 0.897
0.350 ± 0.007,34.303 ± 1.032
0.352 ± 0.008,34.158 ± 0.947
0.345 ± 0.005,33.921 ± 0.843
0.348 ± 0.008,34.283 ± 0.732
0.353 ± 0.007,34.645 ± 0.894
0.348 ± 0.007,34.480 ± 0.703
0.349 ± 0.006,34.336 ± 0.746
0.350 ± 0.008,35.026 ± 0.569
0.336 ± 0.007,32.763 ± 0.777
0.339 ± 0.004,33.112 ± 0.552
0.343 ± 0.004,33.651 ± 0.837
0.340 ± 0.008,33.395 ± 0.937
0.343 ± 0.008,33.566 ± 0.682
0.344 ± 0.007,33.901 ± 1.006
0.318 ± 0.006,31.388 ± 1.124
0.322 ± 0.006,31.592 ± 1.073
0.331 ± 0.005,31.941 ± 1.088
0.321 ± 0.006,32.099 ± 0.590
0.327 ± 0.005,32.342 ± 0.841
0.330 ± 0.008,32.375 ± 0.913
0.306 ± 0.007,30.322 ± 1.029
0.311 ± 0.005,30.770 ± 1.197
0.316 ± 0.005,30.842 ± 1.104
0.307 ± 0.006,30.579 ± 1.253
0.311 ± 0.006,30.612 ± 1.162
0.315 ± 0.005,31.171 ± 1.215
0.347 ± 0.008,33.921 ± 0.955
0.349 ± 0.007,34.375 ± 0.768
0.353 ± 0.006,34.513 ± 1.099
0.348 ± 0.007,34.342 ± 0.873
0.351 ± 0.009,34.480 ± 0.771
0.350 ± 0.008,34.539 ± 0.741
0.337 ± 0.004,33.118 ± 0.846
0.340 ± 0.005,33.572 ± 0.770
0.345 ± 0.007,33.842 ± 0.699
0.342 ± 0.007,33.546 ± 0.912
0.345 ± 0.007,33.684 ± 0.947
0.348 ± 0.006,34.072 ± 0.813
0.324 ± 0.004,31.789 ± 0.867
0.329 ± 0.007,32.270 ± 0.574
0.335 ± 0.007,32.704 ± 0.938
0.327 ± 0.005,32.329 ± 0.649
0.329 ± 0.004,32.224 ± 0.760
0.336 ± 0.005,32.987 ± 0.890
0.316 ± 0.005,30.987 ± 0.958
0.319 ± 0.006,31.349 ± 1.182
0.322 ± 0.004,31.474 ± 1.151
0.311 ± 0.007,30.658 ± 0.996
0.316 ± 0.007,31.289 ± 0.937
0.320 ± 0.006,31.776 ± 0.820
0.346 ± 0.007,33.868 ± 0.692
0.351 ± 0.007,34.276 ± 0.799
0.352 ± 0.008,34.474 ± 1.022
0.348 ± 0.007,34.296 ± 0.862
0.348 ± 0.007,34.546 ± 0.711
0.350 ± 0.006,34.954 ± 0.736
0.338 ± 0.006,32.750 ± 0.785
0.340 ± 0.005,33.349 ± 0.907
0.343 ± 0.005,33.638 ± 0.819
0.341 ± 0.007,33.118 ± 0.639
0.344 ± 0.007,33.612 ± 0.777
0.345 ± 0.005,33.908 ± 0.944
0.321 ± 0.006,31.500 ± 0.947
0.325 ± 0.006,32.171 ± 1.015
0.329 ± 0.003,32.625 ± 0.966
0.324 ± 0.005,31.967 ± 0.740
0.326 ± 0.007,32.118 ± 0.848
0.332 ± 0.006,32.539 ± 0.926
0.308 ± 0.006,30.395 ± 1.110
0.314 ± 0.005,30.809 ± 1.026
0.317 ± 0.006,31.211 ± 1.060
0.308 ± 0.006,30.316 ± 1.232
0.312 ± 0.006,30.789 ± 1.300
0.317 ± 0.005,31.138 ± 1.046
0.352 ± 0.008,34.197 ± 0.720
0.352 ± 0.007,34.579 ± 0.723
0.356 ± 0.009,34.842 ± 0.881
0.350 ± 0.008,34.289 ± 0.749
0.350 ± 0.007,34.342 ± 0.939
0.351 ± 0.006,34.605 ± 0.664
0.349 ± 0.005,34.132 ± 0.623
0.348 ± 0.007,34.046 ± 0.714
0.351 ± 0.008,34.414 ± 0.866
0.348 ± 0.008,33.941 ± 0.696
0.347 ± 0.007,34.151 ± 0.764
0.349 ± 0.006,34.329 ± 0.468
0.336 ± 0.006,33.145 ± 0.902
0.340 ± 0.006,33.401 ± 0.982
0.346 ± 0.008,33.704 ± 0.940
0.335 ± 0.006,33.105 ± 0.765
0.340 ± 0.006,33.355 ± 0.856
0.343 ± 0.007,33.447 ± 0.871
0.326 ± 0.007,32.349 ± 0.968
0.330 ± 0.008,32.645 ± 1.119
0.334 ± 0.006,33.072 ± 0.811
0.323 ± 0.007,31.783 ± 1.069
0.327 ± 0.007,32.322 ± 1.173
0.330 ± 0.007,32.651 ± 0.861
0.352 ± 0.009,34.414 ± 1.034
0.356 ± 0.009,34.717 ± 0.963
0.356 ± 0.010,34.796 ± 0.758
0.351 ± 0.008,34.434 ± 0.901
0.352 ± 0.008,34.401 ± 0.997
0.352 ± 0.007,34.592 ± 0.795
0.350 ± 0.007,34.224 ± 0.837
0.353 ± 0.006,34.296 ± 0.991
0.354 ± 0.008,34.737 ± 1.102
0.349 ± 0.007,34.033 ± 0.832
0.350 ± 0.007,34.276 ± 0.858
0.352 ± 0.009,34.678 ± 0.738
0.345 ± 0.005,33.638 ± 0.674
0.346 ± 0.007,33.842 ± 0.586
0.350 ± 0.007,34.237 ± 0.859
0.343 ± 0.007,33.737 ± 0.493
0.344 ± 0.008,34.105 ± 0.629
0.348 ± 0.008,34.184 ± 0.672
0.336 ± 0.006,33.066 ± 0.755
0.339 ± 0.006,33.572 ± 0.619
0.345 ± 0.007,34.046 ± 0.927
0.329 ± 0.007,32.724 ± 0.799
0.334 ± 0.007,33.099 ± 0.977
0.339 ± 0.006,33.645 ± 0.795
0.353 ± 0.008,34.368 ± 0.807
0.355 ± 0.009,34.493 ± 0.750
0.355 ± 0.010,34.836 ± 0.803
0.349 ± 0.008,34.257 ± 0.826
0.351 ± 0.006,34.467 ± 0.725
0.353 ± 0.009,34.612 ± 0.642
0.350 ± 0.006,33.941 ± 0.583
0.350 ± 0.006,33.849 ± 0.650
0.351 ± 0.007,34.632 ± 0.965
0.348 ± 0.006,34.276 ± 0.607
0.349 ± 0.006,34.474 ± 0.781
0.351 ± 0.008,34.388 ± 0.558
0.340 ± 0.006,33.158 ± 0.777
0.342 ± 0.006,33.467 ± 0.887
0.347 ± 0.007,33.711 ± 0.676
0.340 ± 0.008,33.539 ± 0.662
0.342 ± 0.007,33.467 ± 0.772
0.344 ± 0.006,33.921 ± 0.933
0.329 ± 0.008,32.401 ± 1.013
0.331 ± 0.006,32.599 ± 0.894
0.336 ± 0.006,33.243 ± 0.751
0.326 ± 0.005,32.270 ± 0.771
0.329 ± 0.007,32.579 ± 0.974
0.333 ± 0.008,32.737 ± 0.831
0.358 ± 0.009,35.296 ± 0.902
0.361 ± 0.008,35.217 ± 1.113
0.364 ± 0.009,35.480 ± 0.936
0.354 ± 0.009,34.816 ± 0.946
0.356 ± 0.009,35.000 ± 0.804
0.358 ± 0.010,35.007 ± 0.573
0.356 ± 0.010,34.868 ± 0.980
0.359 ± 0.009,34.888 ± 1.016
0.360 ± 0.008,35.086 ± 1.153
0.355 ± 0.006,34.520 ± 1.103
0.354 ± 0.008,34.803 ± 0.936
0.359 ± 0.008,35.059 ± 1.001
0.353 ± 0.008,34.270 ± 0.667
0.357 ± 0.008,34.461 ± 0.690
0.358 ± 0.008,34.651 ± 0.879
0.350 ± 0.009,34.151 ± 0.983
0.353 ± 0.008,34.684 ± 0.899
0.356 ± 0.009,34.487 ± 0.764
0.345 ± 0.006,33.895 ± 0.890
0.349 ± 0.007,34.211 ± 1.003
0.355 ± 0.007,34.658 ± 0.869
0.340 ± 0.004,33.868 ± 0.715
0.346 ± 0.006,33.895 ± 0.874
0.350 ± 0.007,34.204 ± 0.640
0.358 ± 0.008,35.046 ± 1.241
0.362 ± 0.010,35.263 ± 1.202
0.360 ± 0.008,35.461 ± 0.968
0.355 ± 0.009,34.993 ± 1.071
0.358 ± 0.008,35.336 ± 1.047
0.359 ± 0.009,35.151 ± 1.121
0.357 ± 0.008,34.888 ± 0.890
0.359 ± 0.008,34.888 ± 0.856
0.363 ± 0.007,35.079 ± 0.917
0.356 ± 0.007,34.934 ± 1.060
0.353 ± 0.009,34.882 ± 1.060
0.359 ± 0.009,34.928 ± 1.246
0.358 ± 0.007,34.954 ± 1.038
0.357 ± 0.008,34.928 ± 0.761
0.361 ± 0.008,35.270 ± 0.892
0.356 ± 0.007,34.566 ± 1.058
0.356 ± 0.008,34.671 ± 1.320
0.356 ± 0.009,35.079 ± 1.066
0.354 ± 0.008,34.368 ± 0.842
0.355 ± 0.009,34.743 ± 0.835
0.356 ± 0.008,34.757 ± 0.776
0.353 ± 0.007,34.474 ± 0.782
0.354 ± 0.008,34.579 ± 0.932
0.354 ± 0.008,34.559 ± 0.763
0.360 ± 0.010,35.066 ± 0.964
0.362 ± 0.010,35.355 ± 1.149
0.362 ± 0.008,35.586 ± 1.212
0.354 ± 0.008,34.757 ± 0.975
0.355 ± 0.008,34.868 ± 0.915
0.359 ± 0.010,35.033 ± 1.044
0.356 ± 0.007,34.717 ± 1.099
0.359 ± 0.008,34.868 ± 1.130
0.361 ± 0.010,35.250 ± 1.177
0.353 ± 0.007,34.592 ± 1.096
0.356 ± 0.009,34.836 ± 0.986
0.357 ± 0.008,34.934 ± 1.123
