0.494 ± 0.009,49.981 ± 2.148
0.504 ± 0.012,51.009 ± 3.138
0.492 ± 0.014,49.558 ± 2.627
0.462 ± 0.013,46.378 ± 2.129
0.472 ± 0.010,47.560 ± 3.008
0.464 ± 0.022,46.792 ± 2.820
0.557 ± 0.019,55.802 ± 1.432
0.548 ± 0.012,55.120 ± 1.973
0.531 ± 0.011,53.285 ± 2.392
0.515 ± 0.010,51.825 ± 2.237
0.513 ± 0.015,51.748 ± 2.199
0.506 ± 0.006,51.095 ± 2.633
0.626 ± 0.019,62.872 ± 1.461
0.617 ± 0.018,61.335 ± 1.572
0.602 ± 0.019,59.625 ± 1.607
0.582 ± 0.017,58.223 ± 1.934
0.568 ± 0.015,57.262 ± 1.563
0.559 ± 0.017,55.869 ± 1.689
0.669 ± 0.009,66.340 ± 2.116
0.661 ± 0.011,65.735 ± 1.837
0.654 ± 0.014,64.841 ± 1.269
0.642 ± 0.012,63.727 ± 1.583
0.638 ± 0.012,63.093 ± 1.805
0.629 ± 0.011,61.912 ± 1.763
0.496 ± 0.019,49.750 ± 2.138
0.492 ± 0.013,49.625 ± 2.444
0.478 ± 0.020,48.031 ± 2.426
0.458 ± 0.011,46.897 ± 2.041
0.463 ± 0.016,46.225 ± 3.042
0.455 ± 0.021,46.158 ± 2.779
0.531 ± 0.015,53.746 ± 1.955
0.530 ± 0.012,53.305 ± 2.303
0.514 ± 0.014,51.623 ± 1.981
0.506 ± 0.012,50.845 ± 2.049
0.496 ± 0.013,49.760 ± 2.495
0.501 ± 0.010,50.355 ± 2.336
0.583 ± 0.020,58.540 ± 1.312
0.582 ± 0.017,58.184 ± 2.416
0.556 ± 0.017,55.687 ± 2.257
0.555 ± 0.015,55.773 ± 1.516
0.548 ± 0.014,54.899 ± 2.041
0.532 ± 0.009,53.631 ± 2.031
0.625 ± 0.013,62.238 ± 2.036
0.612 ± 0.015,61.095 ± 2.227
0.604 ± 0.005,60.163 ± 1.696
0.609 ± 0.013,61.153 ± 2.612
0.599 ± 0.013,60.038 ± 2.530
0.593 ± 0.013,59.260 ± 2.090
0.498 ± 0.022,50.442 ± 2.832
0.494 ± 0.014,49.914 ± 1.734
0.489 ± 0.021,49.491 ± 2.479
0.457 ± 0.019,46.186 ± 2.226
0.465 ± 0.019,47.291 ± 2.571
0.459 ± 0.011,46.705 ± 3.021
0.547 ± 0.013,55.110 ± 1.566
0.534 ± 0.017,53.689 ± 1.370
0.532 ± 0.020,53.804 ± 2.262
0.510 ± 0.016,51.441 ± 1.816
0.505 ± 0.021,50.845 ± 2.095
0.499 ± 0.014,50.519 ± 2.420
0.618 ± 0.014,61.604 ± 1.934
