0.861 ± 0.049,84.595 ± 6.049
0.844 ± 0.058,84.595 ± 5.927
0.858 ± 0.057,84.054 ± 4.751
0.846 ± 0.048,85.405 ± 5.432
0.849 ± 0.054,84.865 ± 6.068
0.844 ± 0.054,83.784 ± 5.797
0.858 ± 0.057,85.135 ± 6.648
0.856 ± 0.054,85.135 ± 5.164
0.847 ± 0.054,84.054 ± 5.727
0.847 ± 0.062,85.405 ± 5.822
0.847 ± 0.056,84.324 ± 4.152
0.839 ± 0.057,83.243 ± 6.708
0.773 ± 0.074,75.135 ± 4.650
0.781 ± 0.080,74.595 ± 5.296
0.776 ± 0.082,75.405 ± 4.751
0.769 ± 0.081,74.865 ± 5.676
0.771 ± 0.082,74.865 ± 4.689
0.771 ± 0.082,75.405 ± 4.902
0.773 ± 0.083,74.595 ± 5.156
0.776 ± 0.069,74.054 ± 5.695
0.776 ± 0.087,74.595 ± 5.156
0.771 ± 0.084,74.324 ± 5.701
0.766 ± 0.082,74.595 ± 5.432
0.773 ± 0.076,75.405 ± 4.902
0.771 ± 0.077,73.784 ± 5.412
0.771 ± 0.069,74.054 ± 5.695
0.775 ± 0.083,73.784 ± 4.842
0.771 ± 0.081,73.514 ± 5.643
0.773 ± 0.077,73.784 ± 5.927
0.773 ± 0.080,74.595 ± 4.865
0.771 ± 0.072,74.054 ± 4.391
0.766 ± 0.073,73.784 ± 4.689
0.771 ± 0.076,74.324 ± 5.164
0.769 ± 0.080,73.243 ± 5.466
0.771 ± 0.076,73.243 ± 5.466
0.781 ± 0.073,74.054 ± 5.695
0.798 ± 0.060,76.486 ± 5.275
0.788 ± 0.072,75.946 ± 4.902
0.788 ± 0.071,76.757 ± 5.296
0.792 ± 0.062,76.216 ± 4.954
0.786 ± 0.077,75.676 ± 5.128
0.790 ± 0.077,75.676 ± 4.984
0.792 ± 0.063,76.757 ± 5.156
0.795 ± 0.063,76.486 ± 4.991
0.802 ± 0.060,75.676 ± 4.681
0.788 ± 0.068,76.216 ± 5.378
0.786 ± 0.063,75.405 ± 4.902
0.778 ± 0.085,75.676 ± 4.984
0.797 ± 0.062,77.568 ± 5.545
0.793 ± 0.064,76.486 ± 4.842
0.798 ± 0.061,76.216 ± 4.954
0.788 ± 0.067,76.216 ± 5.897
0.778 ± 0.077,75.946 ± 5.192
0.776 ± 0.077,75.946 ± 4.595
0.788 ± 0.062,77.297 ± 5.432
0.792 ± 0.066,76.216 ± 4.650
0.800 ± 0.061,75.676 ± 4.522
0.795 ± 0.065,76.486 ± 4.842
0.797 ± 0.063,75.676 ± 4.522
0.786 ± 0.072,75.946 ± 4.902
0.773 ± 0.076,74.865 ± 4.689
0.775 ± 0.073,74.324 ± 5.572
0.778 ± 0.073,74.865 ± 4.196
0.776 ± 0.078,74.595 ± 5.565
0.778 ± 0.076,75.135 ± 4.954
0.775 ± 0.085,74.324 ± 4.720
0.773 ± 0.072,75.405 ± 4.751
0.773 ± 0.081,74.595 ± 5.156
0.773 ± 0.080,74.324 ± 5.164
0.775 ± 0.080,74.595 ± 5.695
0.771 ± 0.086,74.324 ± 4.720
0.778 ± 0.076,74.865 ± 5.135
0.769 ± 0.082,74.865 ± 4.689
0.773 ± 0.068,74.865 ± 4.531
0.771 ± 0.080,74.324 ± 4.720
0.776 ± 0.083,74.595 ± 5.822
0.775 ± 0.081,74.054 ± 5.822
0.773 ± 0.074,74.595 ± 4.865
0.768 ± 0.074,74.595 ± 3.860
0.781 ± 0.072,74.054 ± 4.865
0.781 ± 0.078,74.054 ± 5.013
0.775 ± 0.075,73.243 ± 5.466
0.769 ± 0.078,73.243 ± 5.466
0.775 ± 0.078,73.514 ± 5.378
0.841 ± 0.055,82.162 ± 6.187
0.841 ± 0.058,81.892 ± 5.676
0.836 ± 0.063,80.811 ± 6.216
0.834 ± 0.066,81.892 ± 6.049
0.822 ± 0.059,80.541 ± 5.512
0.817 ± 0.071,77.027 ± 5.303
0.846 ± 0.057,83.514 ± 7.094
0.847 ± 0.058,84.595 ± 5.275
0.832 ± 0.079,81.892 ± 6.049
0.832 ± 0.066,82.703 ± 5.296
0.829 ± 0.058,80.811 ± 6.778
0.824 ± 0.062,80.000 ± 6.187
0.844 ± 0.063,84.324 ± 5.378
0.851 ± 0.051,83.784 ± 5.669
0.829 ± 0.076,82.162 ± 5.565
0.837 ± 0.059,81.892 ± 6.169
0.831 ± 0.061,81.892 ± 5.545
0.819 ± 0.072,80.541 ± 6.257
0.844 ± 0.058,84.054 ± 5.853
0.839 ± 0.061,82.973 ± 7.257
0.832 ± 0.060,82.973 ± 5.927
0.834 ± 0.059,82.703 ± 6.419
0.837 ± 0.070,81.081 ± 7.048
0.836 ± 0.062,80.811 ± 6.885
0.844 ± 0.060,84.324 ± 6.139
0.847 ± 0.052,83.243 ± 6.257
0.834 ± 0.067,83.784 ± 6.163
0.839 ± 0.057,82.703 ± 6.751
0.834 ± 0.058,81.622 ± 7.130
0.834 ± 0.056,81.351 ± 5.598
0.849 ± 0.053,84.324 ± 5.643
0.839 ± 0.055,83.784 ± 6.730
0.842 ± 0.051,83.784 ± 6.043
0.841 ± 0.052,82.973 ± 4.842
0.834 ± 0.059,82.432 ± 6.424
0.827 ± 0.059,80.270 ± 5.135
0.846 ± 0.054,85.676 ± 6.626
0.851 ± 0.051,84.865 ± 6.068
0.849 ± 0.063,83.514 ± 5.049
0.842 ± 0.048,84.324 ± 5.378
0.846 ± 0.057,83.243 ± 6.373
0.824 ± 0.063,81.081 ± 6.163
0.847 ± 0.049,85.135 ± 5.952
0.844 ± 0.051,85.135 ± 5.439
0.844 ± 0.052,84.595 ± 6.169
0.846 ± 0.055,84.595 ± 5.545
0.846 ± 0.048,84.054 ± 5.192
0.837 ± 0.058,82.703 ± 5.565
0.849 ± 0.051,84.054 ± 5.466
0.847 ± 0.059,83.243 ± 7.529
0.836 ± 0.061,82.162 ± 7.272
0.832 ± 0.062,81.892 ± 6.515
0.827 ± 0.058,81.622 ± 6.708
0.820 ± 0.068,80.270 ± 7.257
0.853 ± 0.061,84.054 ± 5.598
0.836 ± 0.057,82.703 ± 5.565
0.834 ± 0.057,82.162 ± 6.187
0.837 ± 0.064,82.703 ± 6.751
0.832 ± 0.058,81.622 ± 6.139
0.827 ± 0.079,79.730 ± 5.701
0.849 ± 0.054,84.324 ± 5.241
0.839 ± 0.052,82.973 ± 6.169
0.831 ± 0.061,81.892 ± 6.515
0.836 ± 0.061,84.054 ± 4.902
0.841 ± 0.057,82.162 ± 6.531
0.819 ± 0.079,79.730 ± 6.757
0.844 ± 0.070,84.324 ± 5.643
0.841 ± 0.049,83.784 ± 6.620
0.827 ± 0.066,82.973 ± 4.842
0.837 ± 0.061,83.514 ± 5.466
0.837 ± 0.067,82.973 ± 6.169
0.832 ± 0.068,80.541 ± 6.019
0.858 ± 0.057,86.216 ± 6.098
0.863 ± 0.055,84.324 ± 7.130
0.849 ± 0.053,84.865 ± 6.304
0.844 ± 0.059,84.595 ± 5.927
0.842 ± 0.056,84.054 ± 6.216
0.837 ± 0.053,83.784 ± 6.509
0.859 ± 0.054,84.595 ± 6.169
0.846 ± 0.058,85.135 ± 7.074
0.851 ± 0.059,84.054 ± 5.853
0.839 ± 0.062,84.054 ± 5.331
0.839 ± 0.060,85.405 ± 6.068
0.839 ± 0.052,84.595 ± 4.991
0.863 ± 0.057,84.054 ± 4.090
0.856 ± 0.049,83.784 ± 5.797
0.858 ± 0.067,84.595 ± 6.169
0.839 ± 0.058,84.865 ± 6.751
0.844 ± 0.056,83.514 ± 5.853
0.832 ± 0.061,82.973 ± 4.531
0.853 ± 0.054,85.135 ± 5.303
0.861 ± 0.064,85.135 ± 5.439
0.847 ± 0.058,83.243 ± 4.324
0.841 ± 0.050,85.135 ± 5.439
0.839 ± 0.053,85.405 ± 5.156
0.842 ± 0.053,84.595 ± 4.689
0.864 ± 0.044,85.135 ± 6.757
0.859 ± 0.054,85.676 ± 5.412
0.854 ± 0.059,85.405 ± 6.642
0.842 ± 0.053,85.676 ± 5.927
0.834 ± 0.049,84.054 ± 6.098
0.841 ± 0.059,84.324 ± 7.431
0.864 ± 0.046,85.676 ± 5.676
0.856 ± 0.056,84.595 ± 5.803
0.854 ± 0.051,83.784 ± 6.620
0.834 ± 0.057,84.865 ± 6.304
0.841 ± 0.050,84.324 ± 5.512
0.849 ± 0.059,84.054 ± 5.331
0.863 ± 0.049,85.676 ± 4.689
0.854 ± 0.051,85.676 ± 7.053
0.859 ± 0.050,85.676 ± 6.169
0.846 ± 0.052,85.946 ± 6.373
0.842 ± 0.049,84.324 ± 4.954
0.836 ± 0.055,84.054 ± 5.049
0.856 ± 0.050,85.676 ± 6.286
0.854 ± 0.052,84.865 ± 5.296
0.849 ± 0.058,85.405 ± 5.432
0.854 ± 0.053,85.676 ± 6.626
0.841 ± 0.054,84.595 ± 4.842
0.841 ± 0.054,84.865 ± 5.296
0.856 ± 0.050,86.216 ± 6.333
0.871 ± 0.052,84.595 ± 6.169
0.861 ± 0.049,84.595 ± 6.049
0.854 ± 0.052,84.595 ± 6.049
0.844 ± 0.047,85.135 ± 5.572
0.842 ± 0.055,82.973 ± 6.626
0.854 ± 0.047,85.946 ± 5.378
0.859 ± 0.048,86.216 ± 5.727
0.851 ± 0.062,85.405 ± 6.187
0.839 ± 0.053,85.135 ± 5.572
0.836 ± 0.056,83.784 ± 5.128
0.837 ± 0.053,84.595 ± 6.049
0.864 ± 0.051,84.865 ± 5.565
0.858 ± 0.051,85.135 ± 6.074
0.853 ± 0.065,84.865 ± 6.068
0.849 ± 0.052,84.324 ± 4.324
0.839 ± 0.054,85.135 ± 4.400
0.837 ± 0.056,84.595 ± 5.545
0.869 ± 0.055,83.243 ± 4.152
0.864 ± 0.045,85.946 ± 4.650
0.854 ± 0.050,85.135 ± 6.864
0.847 ± 0.056,85.135 ± 6.310
0.844 ± 0.048,83.784 ± 5.669
0.839 ± 0.056,84.324 ± 5.643
0.771 ± 0.063,72.973 ± 5.797
0.769 ± 0.066,74.054 ± 5.296
0.771 ± 0.073,73.784 ± 4.842
0.761 ± 0.070,73.514 ± 5.378
0.764 ± 0.070,73.243 ± 5.466
0.771 ± 0.067,73.514 ± 5.378
0.763 ± 0.067,73.243 ± 5.049
0.768 ± 0.073,74.324 ± 5.572
0.771 ± 0.076,73.514 ± 5.241
0.771 ± 0.067,73.784 ± 5.135
0.776 ± 0.069,73.784 ± 4.842
0.775 ± 0.075,74.054 ± 5.013
0.766 ± 0.073,72.973 ± 6.163
0.769 ± 0.071,74.324 ± 4.720
0.776 ± 0.064,74.054 ± 4.555
0.771 ± 0.065,73.514 ± 4.954
0.771 ± 0.064,74.054 ± 5.013
0.773 ± 0.071,74.054 ± 5.565
0.759 ± 0.070,73.243 ± 5.598
0.769 ± 0.071,74.324 ± 5.164
0.768 ± 0.070,74.054 ± 4.555
0.773 ± 0.074,73.784 ± 5.135
0.773 ± 0.072,73.514 ± 4.954
0.776 ± 0.069,74.054 ± 4.712
0.788 ± 0.066,75.946 ± 4.902
0.785 ± 0.072,75.676 ± 4.522
0.786 ± 0.069,74.865 ± 4.689
0.785 ± 0.066,75.676 ± 4.681
0.785 ± 0.066,75.676 ± 4.681
0.783 ± 0.070,75.135 ± 5.099
0.781 ± 0.070,75.946 ± 4.902
0.783 ± 0.065,75.135 ± 4.954
0.783 ± 0.072,74.865 ± 4.689
0.786 ± 0.072,75.405 ± 4.751
0.781 ± 0.065,75.676 ± 4.681
0.780 ± 0.063,74.865 ± 4.991
0.788 ± 0.069,75.946 ± 4.751
0.786 ± 0.069,75.676 ± 4.984
0.790 ± 0.067,75.676 ± 4.358
0.790 ± 0.072,75.946 ± 4.902
0.786 ± 0.064,75.676 ± 4.681
0.783 ± 0.069,74.595 ± 5.695
0.795 ± 0.069,76.757 ± 4.865
0.792 ± 0.069,75.676 ± 4.522
0.788 ± 0.067,74.595 ± 5.156
0.786 ± 0.057,75.676 ± 5.669
0.785 ± 0.068,75.405 ± 4.751
0.783 ± 0.070,74.865 ± 4.991
0.771 ± 0.065,74.865 ± 4.531
0.773 ± 0.063,74.054 ± 4.865
0.773 ± 0.072,73.784 ± 5.135
0.768 ± 0.070,74.865 ± 5.412
0.764 ± 0.064,73.514 ± 5.378
0.768 ± 0.077,73.784 ± 5.412
0.773 ± 0.060,74.595 ± 4.222
0.773 ± 0.066,74.595 ± 4.865
0.766 ± 0.067,74.054 ± 4.865
0.773 ± 0.073,73.784 ± 5.676
0.773 ± 0.063,73.243 ± 5.466
0.763 ± 0.071,73.784 ± 5.275
0.786 ± 0.062,75.405 ± 5.049
0.775 ± 0.069,74.865 ± 4.531
0.771 ± 0.059,74.054 ± 4.712
0.775 ± 0.063,74.865 ± 4.531
0.776 ± 0.063,74.054 ± 5.695
0.768 ± 0.067,73.784 ± 5.545
0.783 ± 0.057,75.405 ± 5.192
0.783 ± 0.061,75.405 ± 4.751
0.781 ± 0.065,74.865 ± 3.832
0.780 ± 0.059,74.595 ± 5.013
0.780 ± 0.063,74.324 ± 4.872
0.776 ± 0.060,74.054 ± 5.013
0.824 ± 0.062,81.892 ± 5.135
0.825 ± 0.055,80.000 ± 6.419
0.825 ± 0.063,80.000 ± 5.565
0.808 ± 0.062,79.459 ± 5.296
0.803 ± 0.067,78.649 ± 5.853
0.810 ± 0.062,79.459 ± 4.712
0.827 ± 0.057,80.811 ± 4.265
0.829 ± 0.064,81.081 ± 6.730
0.827 ± 0.061,80.000 ± 5.565
0.817 ± 0.058,79.189 ± 5.412
0.814 ± 0.059,79.189 ± 4.196
0.815 ± 0.068,78.919 ± 5.512
0.829 ± 0.067,80.811 ± 5.598
0.824 ± 0.059,81.351 ± 6.559
0.834 ± 0.061,80.541 ± 4.490
0.817 ± 0.065,80.811 ± 5.049
0.820 ± 0.055,80.270 ± 5.927
0.814 ± 0.063,78.919 ± 5.897
0.831 ± 0.063,81.892 ± 4.842
0.836 ± 0.062,81.081 ± 5.405
0.832 ± 0.053,81.081 ± 5.797
0.819 ± 0.062,79.189 ± 6.401
0.817 ± 0.063,79.730 ± 5.439
0.819 ± 0.068,80.000 ± 5.565
0.846 ± 0.059,82.703 ± 5.432
0.842 ± 0.057,83.514 ± 6.991
0.841 ± 0.055,82.162 ± 7.758
0.831 ± 0.059,81.892 ± 5.927
0.831 ± 0.063,81.622 ± 5.897
0.829 ± 0.056,80.541 ± 5.512
0.834 ± 0.059,83.243 ± 5.643
0.842 ± 0.056,83.243 ± 4.954
0.836 ± 0.062,81.892 ± 6.843
0.836 ± 0.051,82.703 ± 5.946
0.827 ± 0.063,80.541 ± 5.378
0.827 ± 0.063,80.811 ± 5.466
0.834 ± 0.059,82.703 ± 5.695
0.834 ± 0.052,81.351 ± 5.331
0.837 ± 0.055,81.622 ± 6.257
0.834 ± 0.062,82.432 ± 6.074
0.831 ± 0.068,80.811 ± 4.902
0.825 ± 0.061,81.081 ± 5.921
0.849 ± 0.057,82.703 ± 6.068
0.837 ± 0.056,82.432 ± 5.952
0.837 ± 0.052,82.432 ± 6.970
0.837 ± 0.063,81.351 ± 6.098
0.836 ± 0.067,81.081 ± 6.043
0.831 ± 0.062,79.730 ± 5.701
0.832 ± 0.058,81.351 ± 6.098
0.836 ± 0.058,80.270 ± 6.286
0.836 ± 0.059,81.081 ± 5.539
0.822 ± 0.059,80.000 ± 6.187
0.820 ± 0.063,79.730 ± 5.701
0.815 ± 0.066,78.919 ± 5.512
0.831 ± 0.054,82.162 ± 4.555
0.832 ± 0.062,82.162 ± 5.565
0.834 ± 0.066,81.351 ± 5.727
0.820 ± 0.065,79.730 ± 5.164
0.819 ± 0.066,79.459 ± 5.296
0.817 ± 0.063,79.730 ± 4.872
0.831 ± 0.064,81.622 ± 5.378
0.836 ± 0.050,81.081 ± 5.797
0.824 ± 0.067,80.811 ± 4.751
0.820 ± 0.066,80.000 ± 5.946
0.825 ± 0.060,79.459 ± 5.822
0.812 ± 0.067,78.919 ± 4.804
0.837 ± 0.064,82.162 ± 4.865
0.832 ± 0.059,81.081 ± 4.984
0.842 ± 0.055,82.432 ± 5.439
0.822 ± 0.070,80.270 ± 6.049
0.820 ± 0.067,79.189 ± 6.049
0.824 ± 0.061,78.919 ± 4.954
0.834 ± 0.071,83.784 ± 6.396
0.846 ± 0.059,84.865 ± 6.068
0.834 ± 0.071,81.892 ± 6.401
0.836 ± 0.062,82.162 ± 5.695
0.831 ± 0.063,81.351 ± 6.333
0.831 ± 0.071,82.703 ± 7.272
0.842 ± 0.056,83.784 ± 6.163
0.836 ± 0.064,85.135 ± 6.970
0.847 ± 0.058,84.865 ± 6.068
0.834 ± 0.056,82.973 ± 5.275
0.831 ± 0.063,81.622 ± 6.257
0.829 ± 0.063,81.892 ± 6.626
0.846 ± 0.056,83.784 ± 5.405
0.844 ± 0.061,84.054 ± 6.216
0.849 ± 0.059,84.054 ± 5.192
0.836 ± 0.064,81.892 ± 6.949
0.832 ± 0.055,81.351 ± 5.727
0.832 ± 0.058,81.892 ± 6.401
0.844 ± 0.071,84.324 ± 6.019
0.844 ± 0.060,84.324 ± 5.771
0.856 ± 0.052,85.405 ± 7.068
0.844 ± 0.055,82.432 ± 5.439
0.834 ± 0.054,81.622 ± 4.804
0.836 ± 0.057,82.432 ± 6.074
0.841 ± 0.054,84.324 ± 6.373
0.837 ± 0.056,84.054 ± 5.727
0.839 ± 0.055,83.784 ± 6.043
0.839 ± 0.058,83.784 ± 6.043
0.842 ± 0.055,82.703 ± 6.068
0.832 ± 0.055,82.973 ± 5.545
0.844 ± 0.060,85.135 ± 6.310
0.839 ± 0.054,85.135 ± 6.648
0.846 ± 0.057,85.135 ± 6.193
0.841 ± 0.053,82.973 ± 6.401
0.841 ± 0.056,81.892 ± 6.286
0.836 ± 0.053,83.243 ± 6.816
0.844 ± 0.060,84.595 ± 6.626
0.847 ± 0.055,84.595 ± 6.626
0.842 ± 0.064,84.324 ± 6.816
0.836 ± 0.058,82.973 ± 6.049
0.836 ± 0.063,82.432 ± 4.400
0.829 ± 0.065,82.703 ± 5.432
0.846 ± 0.053,84.595 ± 6.843
0.846 ± 0.062,83.514 ± 5.049
0.841 ± 0.061,84.324 ± 5.643
0.834 ± 0.050,82.973 ± 6.735
0.832 ± 0.061,83.514 ± 6.216
0.834 ± 0.052,82.162 ± 6.419
0.846 ± 0.058,83.243 ± 6.257
0.839 ± 0.058,83.514 ± 6.447
0.844 ± 0.065,83.784 ± 5.797
0.836 ± 0.059,81.892 ± 4.991
0.834 ± 0.059,82.703 ± 5.565
0.837 ± 0.058,82.162 ± 5.695
0.836 ± 0.059,84.595 ± 5.927
0.839 ± 0.063,84.595 ± 5.275
0.839 ± 0.054,84.595 ± 6.401
0.841 ± 0.053,82.703 ± 4.555
0.831 ± 0.069,82.973 ± 5.135
0.831 ± 0.063,82.162 ± 6.068
0.847 ± 0.061,84.865 ± 6.964
0.849 ± 0.058,83.514 ± 4.595
0.841 ± 0.062,83.784 ± 7.252
0.837 ± 0.055,83.243 ± 4.324
0.831 ± 0.060,81.622 ± 5.378
0.834 ± 0.056,83.514 ± 5.466
0.849 ± 0.057,84.595 ± 7.053
0.844 ± 0.063,83.514 ± 4.902
0.846 ± 0.052,84.865 ± 5.013
0.839 ± 0.058,82.973 ± 5.275
0.842 ± 0.056,83.243 ± 5.378
0.832 ± 0.063,82.432 ± 5.572
