0.349 ± 0.009,33.875 ± 0.867
0.352 ± 0.011,34.362 ± 0.694
0.354 ± 0.008,34.329 ± 0.848
0.349 ± 0.009,33.967 ± 0.601
0.352 ± 0.009,34.079 ± 0.675
0.350 ± 0.008,34.243 ± 0.584
0.348 ± 0.008,33.829 ± 0.902
0.351 ± 0.008,34.020 ± 0.937
0.350 ± 0.010,34.105 ± 0.826
0.347 ± 0.008,33.888 ± 0.760
0.348 ± 0.009,33.796 ± 0.628
0.351 ± 0.008,34.171 ± 0.665
0.343 ± 0.008,33.329 ± 0.718
0.346 ± 0.008,33.783 ± 0.948
0.349 ± 0.007,33.836 ± 0.881
0.342 ± 0.007,33.579 ± 0.802
0.344 ± 0.007,33.724 ± 0.747
0.349 ± 0.007,33.789 ± 0.605
0.339 ± 0.007,32.737 ± 0.818
0.342 ± 0.006,33.204 ± 0.785
0.346 ± 0.006,33.507 ± 0.906
0.336 ± 0.007,32.980 ± 0.756
0.336 ± 0.007,32.901 ± 0.802
0.339 ± 0.007,33.211 ± 0.659
0.351 ± 0.009,34.046 ± 0.850
0.353 ± 0.009,34.211 ± 0.923
0.356 ± 0.008,34.441 ± 0.701
0.349 ± 0.009,34.125 ± 0.733
0.351 ± 0.011,34.362 ± 0.689
0.351 ± 0.009,34.349 ± 0.669
0.351 ± 0.010,33.559 ± 1.139
0.353 ± 0.007,33.967 ± 0.886
0.353 ± 0.009,34.178 ± 0.919
0.347 ± 0.008,33.882 ± 0.681
0.349 ± 0.009,34.059 ± 0.890
0.351 ± 0.008,34.204 ± 0.740
0.344 ± 0.008,33.467 ± 0.800
0.348 ± 0.007,33.750 ± 0.748
0.352 ± 0.008,33.776 ± 0.672
0.345 ± 0.008,33.730 ± 0.602
0.348 ± 0.008,33.592 ± 0.807
0.348 ± 0.010,33.750 ± 0.916
0.341 ± 0.006,32.914 ± 0.574
0.344 ± 0.008,33.401 ± 0.653
0.347 ± 0.008,33.770 ± 0.713
0.337 ± 0.007,32.855 ± 0.610
0.340 ± 0.007,33.118 ± 0.506
0.344 ± 0.008,33.276 ± 0.539
0.351 ± 0.008,34.099 ± 0.953
0.352 ± 0.010,34.434 ± 0.887
0.354 ± 0.008,34.533 ± 0.668
0.348 ± 0.009,33.954 ± 0.658
0.350 ± 0.010,34.053 ± 0.702
0.352 ± 0.010,34.428 ± 0.691
0.349 ± 0.009,33.888 ± 0.932
0.351 ± 0.008,33.895 ± 0.954
0.351 ± 0.007,34.171 ± 0.755
0.346 ± 0.008,33.803 ± 0.680
