0.783 ± 0.062,75.676 ± 5.539
0.785 ± 0.052,75.405 ± 5.331
0.795 ± 0.053,76.486 ± 5.412
0.775 ± 0.067,74.865 ± 5.275
0.778 ± 0.066,74.865 ± 5.412
0.781 ± 0.069,75.135 ± 5.643
0.788 ± 0.064,75.405 ± 6.333
0.797 ± 0.053,75.405 ± 5.331
0.802 ± 0.057,75.676 ± 6.730
0.790 ± 0.052,74.595 ± 6.068
0.776 ± 0.063,74.595 ± 6.304
0.788 ± 0.064,75.946 ± 5.727
0.795 ± 0.051,76.486 ± 8.202
0.792 ± 0.056,77.568 ± 8.113
0.788 ± 0.053,77.027 ± 8.653
0.792 ± 0.050,74.865 ± 6.735
0.788 ± 0.050,75.676 ± 7.548
0.793 ± 0.052,74.865 ± 6.626
0.792 ± 0.057,76.486 ± 6.169
0.792 ± 0.049,77.568 ± 6.169
0.792 ± 0.049,75.676 ± 8.286
0.800 ± 0.050,77.297 ± 6.859
0.792 ± 0.058,77.297 ± 9.221
0.800 ± 0.057,77.297 ± 7.568
0.803 ± 0.042,77.568 ± 4.196
0.808 ± 0.039,77.568 ± 3.636
0.805 ± 0.047,77.838 ± 4.804
0.802 ± 0.049,76.757 ± 3.666
0.797 ± 0.055,77.568 ± 3.429
0.793 ± 0.052,77.297 ± 4.391
0.805 ± 0.042,76.757 ± 3.860
0.795 ± 0.056,76.757 ± 4.712
0.808 ± 0.050,76.757 ± 4.712
0.793 ± 0.050,77.568 ± 3.832
0.802 ± 0.060,77.838 ± 4.490
0.795 ± 0.052,76.216 ± 4.954
0.800 ± 0.046,77.297 ± 5.156
0.808 ± 0.055,77.027 ± 4.872
0.805 ± 0.049,77.568 ± 5.927
0.800 ± 0.053,76.486 ± 4.196
0.798 ± 0.054,76.757 ± 4.555
0.797 ± 0.051,77.297 ± 5.156
0.808 ± 0.047,76.486 ± 5.275
0.805 ± 0.053,77.568 ± 6.515
0.808 ± 0.048,77.027 ± 6.074
0.803 ± 0.051,77.027 ± 4.720
0.807 ± 0.046,77.568 ± 6.735
0.802 ± 0.051,76.757 ± 6.751
0.783 ± 0.062,75.676 ± 5.405
0.790 ± 0.056,77.027 ± 6.424
0.788 ± 0.064,75.676 ± 5.921
0.793 ± 0.051,76.486 ± 4.689
0.781 ± 0.051,74.595 ± 6.642
