0.892 ± 0.004,88.998 ± 0.376
0.893 ± 0.005,89.080 ± 0.410
0.894 ± 0.004,89.277 ± 0.397
0.891 ± 0.005,88.778 ± 0.442
0.892 ± 0.005,88.948 ± 0.449
0.893 ± 0.004,89.097 ± 0.373
0.893 ± 0.004,89.080 ± 0.412
0.893 ± 0.004,89.171 ± 0.388
0.894 ± 0.003,89.211 ± 0.422
0.894 ± 0.004,88.978 ± 0.449
0.894 ± 0.004,89.110 ± 0.385
0.894 ± 0.004,89.171 ± 0.360
0.892 ± 0.003,89.118 ± 0.390
0.893 ± 0.003,89.085 ± 0.451
0.893 ± 0.003,89.161 ± 0.393
0.894 ± 0.004,89.123 ± 0.472
0.894 ± 0.004,89.102 ± 0.514
0.895 ± 0.004,89.206 ± 0.432
0.891 ± 0.003,88.933 ± 0.359
0.891 ± 0.004,88.973 ± 0.390
0.892 ± 0.003,89.042 ± 0.445
0.893 ± 0.003,89.087 ± 0.504
0.894 ± 0.004,89.176 ± 0.411
0.894 ± 0.003,89.138 ± 0.430
0.892 ± 0.004,88.963 ± 0.389
0.893 ± 0.004,88.953 ± 0.419
0.894 ± 0.004,89.163 ± 0.388
0.892 ± 0.007,88.839 ± 0.392
0.892 ± 0.006,88.900 ± 0.392
0.893 ± 0.006,89.069 ± 0.440
0.893 ± 0.005,88.960 ± 0.457
0.894 ± 0.004,89.090 ± 0.480
0.894 ± 0.004,88.988 ± 0.433
0.893 ± 0.005,89.026 ± 0.320
0.894 ± 0.004,89.158 ± 0.324
0.895 ± 0.004,89.178 ± 0.424
0.894 ± 0.004,89.029 ± 0.495
0.894 ± 0.003,89.082 ± 0.495
0.894 ± 0.004,89.087 ± 0.517
0.894 ± 0.004,89.227 ± 0.414
0.895 ± 0.004,89.146 ± 0.391
0.894 ± 0.004,89.239 ± 0.466
0.894 ± 0.003,89.181 ± 0.460
0.894 ± 0.004,89.196 ± 0.419
0.895 ± 0.003,89.133 ± 0.444
