0.869 ± 0.046,84.865 ± 4.712
0.864 ± 0.053,83.784 ± 4.522
0.859 ± 0.035,85.135 ± 4.720
0.864 ± 0.054,84.595 ± 4.018
0.847 ± 0.044,85.676 ± 3.636
0.851 ± 0.045,84.865 ± 4.865
0.869 ± 0.035,85.946 ± 5.771
0.858 ± 0.040,84.595 ± 4.018
0.868 ± 0.039,85.135 ± 4.563
0.863 ± 0.036,85.405 ± 4.712
0.851 ± 0.047,84.054 ± 3.907
0.851 ± 0.045,83.784 ± 4.984
0.798 ± 0.057,77.838 ± 4.490
0.805 ± 0.052,77.297 ± 5.013
0.798 ± 0.064,77.568 ± 5.135
0.800 ± 0.051,77.027 ± 5.020
0.805 ± 0.052,77.027 ± 5.020
0.797 ± 0.065,77.568 ± 4.531
0.793 ± 0.055,76.216 ± 4.804
0.795 ± 0.053,76.486 ± 5.275
0.793 ± 0.058,77.027 ± 4.872
0.798 ± 0.058,76.757 ± 4.222
0.803 ± 0.053,77.568 ± 5.135
0.798 ± 0.057,76.757 ± 5.156
0.775 ± 0.065,75.676 ± 5.669
0.792 ± 0.056,77.568 ± 5.803
0.790 ± 0.056,76.486 ± 5.412
0.800 ± 0.052,76.757 ± 5.695
0.800 ± 0.052,76.757 ± 5.156
0.802 ± 0.053,77.297 ± 5.013
0.773 ± 0.075,75.405 ± 3.907
0.781 ± 0.067,75.135 ± 4.954
0.773 ± 0.065,75.135 ± 4.954
0.793 ± 0.063,77.027 ± 5.303
0.800 ± 0.054,77.027 ± 5.572
0.798 ± 0.058,77.297 ± 4.391
0.798 ± 0.051,77.568 ± 5.135
0.805 ± 0.047,78.108 ± 4.595
0.803 ± 0.054,76.216 ± 4.324
0.797 ± 0.049,77.297 ± 4.865
0.803 ± 0.050,77.568 ± 4.018
0.805 ± 0.054,77.027 ± 5.164
0.802 ± 0.051,76.757 ± 4.222
0.797 ± 0.051,77.297 ± 5.013
0.798 ± 0.058,76.757 ± 4.391
0.803 ± 0.052,77.297 ± 3.666
0.805 ± 0.045,77.297 ± 4.045
0.800 ± 0.053,77.297 ± 4.712
0.802 ± 0.051,78.649 ± 3.907
0.807 ± 0.052,77.027 ± 4.563
0.798 ± 0.057,77.838 ± 3.376
0.797 ± 0.049,76.757 ± 4.222
0.803 ± 0.054,77.297 ± 4.712
0.802 ± 0.054,77.027 ± 4.054
0.797 ± 0.053,77.297 ± 4.555
0.805 ± 0.049,78.108 ± 3.514
0.807 ± 0.050,78.108 ± 5.466
0.800 ± 0.051,76.757 ± 4.045
0.805 ± 0.057,77.027 ± 4.400
0.805 ± 0.060,77.027 ± 5.303
0.798 ± 0.049,76.216 ± 4.804
0.800 ± 0.064,76.486 ± 5.135
0.795 ± 0.056,75.946 ± 5.192
0.790 ± 0.053,75.946 ± 6.216
0.797 ± 0.047,77.027 ± 4.563
0.795 ± 0.056,76.757 ± 4.865
0.797 ± 0.048,76.486 ± 5.545
0.795 ± 0.065,76.486 ± 5.275
0.788 ± 0.070,74.865 ± 5.545
0.802 ± 0.057,77.027 ± 5.020
0.800 ± 0.058,77.027 ± 5.164
0.797 ± 0.052,77.027 ± 4.720
0.790 ± 0.070,75.946 ± 4.751
0.803 ± 0.047,76.486 ± 6.169
0.786 ± 0.072,75.405 ± 4.902
0.798 ± 0.059,76.486 ± 5.135
0.798 ± 0.061,77.027 ± 5.164
0.798 ± 0.068,76.757 ± 4.222
0.790 ± 0.076,75.676 ± 5.128
0.795 ± 0.056,75.676 ± 5.797
0.775 ± 0.064,75.405 ± 7.197
0.795 ± 0.056,76.216 ± 4.804
0.795 ± 0.061,76.486 ± 5.412
0.793 ± 0.059,76.216 ± 5.099
0.842 ± 0.048,85.135 ± 3.472
0.841 ± 0.037,84.865 ± 4.555
0.839 ± 0.040,83.514 ± 4.751
0.832 ± 0.038,82.703 ± 4.391
0.831 ± 0.038,81.892 ± 4.018
0.822 ± 0.051,80.811 ± 3.514
0.839 ± 0.041,83.784 ± 4.984
0.844 ± 0.041,84.324 ± 4.490
0.837 ± 0.038,82.973 ± 4.689
0.831 ± 0.041,83.243 ± 3.972
0.832 ± 0.038,83.243 ± 4.490
0.827 ± 0.040,82.162 ± 5.296
0.837 ± 0.040,84.324 ± 3.972
0.844 ± 0.039,84.595 ± 3.832
0.832 ± 0.040,83.243 ± 3.972
0.832 ± 0.036,83.514 ± 4.595
0.827 ± 0.051,82.973 ± 5.545
0.831 ± 0.042,82.703 ± 4.222
0.849 ± 0.033,85.946 ± 4.324
0.847 ± 0.040,84.324 ± 4.152
0.837 ± 0.049,84.595 ± 5.275
0.842 ± 0.047,84.595 ± 4.991
0.831 ± 0.045,85.135 ± 4.230
0.827 ± 0.051,82.432 ± 4.054
0.844 ± 0.033,84.324 ± 4.324
0.841 ± 0.034,84.324 ± 4.954
0.837 ± 0.037,83.243 ± 3.784
0.839 ± 0.034,83.784 ± 4.187
0.832 ± 0.041,81.622 ± 4.324
0.825 ± 0.045,80.541 ± 4.152
0.851 ± 0.038,84.054 ± 4.265
0.846 ± 0.038,84.324 ± 3.784
0.836 ± 0.036,83.514 ± 4.433
0.836 ± 0.036,84.054 ± 4.090
0.834 ± 0.034,82.432 ± 4.230
0.825 ± 0.051,82.432 ± 3.676
0.849 ± 0.036,84.324 ± 3.972
0.846 ± 0.033,84.324 ± 4.490
0.844 ± 0.035,84.595 ± 4.196
0.837 ± 0.036,84.324 ± 4.324
0.837 ± 0.036,82.973 ± 4.842
0.825 ± 0.050,82.703 ± 3.860
0.851 ± 0.041,85.135 ± 3.254
0.844 ± 0.046,84.054 ± 4.090
0.841 ± 0.046,84.324 ± 4.152
0.842 ± 0.030,84.324 ± 4.324
0.837 ± 0.035,82.973 ± 4.018
0.837 ± 0.039,83.243 ± 4.650
0.841 ± 0.037,84.054 ± 3.907
0.839 ± 0.042,82.973 ± 3.832
0.842 ± 0.031,84.324 ± 4.152
0.831 ± 0.042,82.703 ± 3.666
0.832 ± 0.041,82.432 ± 3.870
0.829 ± 0.049,82.162 ± 4.865
0.842 ± 0.042,84.324 ± 4.490
0.847 ± 0.047,83.514 ± 4.433
0.836 ± 0.054,82.162 ± 3.461
0.834 ± 0.036,83.514 ± 4.595
0.827 ± 0.047,83.243 ± 4.650
0.827 ± 0.047,81.892 ± 4.366
0.853 ± 0.044,84.865 ± 3.666
0.859 ± 0.027,84.324 ± 3.152
0.836 ± 0.043,84.054 ± 4.433
0.844 ± 0.036,84.054 ± 4.595
0.842 ± 0.037,84.054 ± 4.595
0.829 ± 0.043,81.892 ± 3.832
0.851 ± 0.050,83.243 ± 4.954
0.853 ± 0.044,85.405 ± 3.243
0.832 ± 0.042,82.973 ± 4.531
0.839 ± 0.043,82.973 ± 4.531
0.844 ± 0.045,84.054 ± 4.265
0.837 ± 0.044,82.703 ± 4.045
0.866 ± 0.036,84.054 ± 3.299
0.868 ± 0.046,85.405 ± 5.013
0.853 ± 0.040,84.595 ± 4.991
0.842 ± 0.036,84.865 ± 3.860
0.846 ± 0.043,84.595 ± 2.973
0.841 ± 0.042,84.324 ± 4.954
0.866 ± 0.036,85.135 ± 4.054
0.858 ± 0.047,84.324 ± 4.490
0.866 ± 0.041,84.324 ± 4.490
0.853 ± 0.040,85.135 ± 3.870
0.849 ± 0.046,84.054 ± 4.090
0.841 ± 0.037,83.784 ± 4.522
0.869 ± 0.049,84.595 ± 4.018
0.859 ± 0.034,85.405 ± 4.555
0.859 ± 0.050,84.054 ± 4.265
0.847 ± 0.042,85.405 ± 3.010
0.853 ± 0.039,84.054 ± 4.265
0.846 ± 0.044,84.054 ± 4.433
0.863 ± 0.037,86.486 ± 4.187
0.866 ± 0.044,85.676 ± 4.842
0.854 ± 0.041,85.135 ± 4.563
0.849 ± 0.041,85.405 ± 4.045
0.846 ± 0.049,85.135 ± 4.400
0.842 ± 0.042,84.324 ± 3.376
0.871 ± 0.043,84.054 ± 4.090
0.859 ± 0.041,84.865 ± 4.222
0.851 ± 0.038,85.135 ± 4.720
0.851 ± 0.035,84.865 ± 4.712
0.841 ± 0.038,84.865 ± 4.865
0.837 ± 0.040,83.514 ± 4.265
0.854 ± 0.039,84.595 ± 4.689
0.859 ± 0.036,85.676 ± 4.366
0.847 ± 0.041,84.865 ± 4.712
0.847 ± 0.037,84.054 ± 4.902
0.849 ± 0.038,83.784 ± 4.681
0.846 ± 0.040,84.865 ± 5.013
0.868 ± 0.039,84.054 ± 4.751
0.863 ± 0.044,85.676 ± 4.842
0.853 ± 0.046,84.595 ± 4.991
0.854 ± 0.037,83.514 ± 4.595
0.849 ± 0.044,84.324 ± 4.152
0.849 ± 0.047,84.054 ± 4.751
0.868 ± 0.041,85.405 ± 4.222
0.866 ± 0.030,85.135 ± 3.254
0.868 ± 0.039,84.324 ± 5.099
0.858 ± 0.039,83.784 ± 4.358
0.854 ± 0.044,84.324 ± 5.378
0.844 ± 0.036,83.784 ± 4.681
0.866 ± 0.043,85.676 ± 4.366
0.864 ± 0.044,85.135 ± 4.400
0.856 ± 0.045,84.595 ± 5.135
0.847 ± 0.041,85.676 ± 4.991
0.842 ± 0.042,83.784 ± 4.522
0.849 ± 0.047,84.054 ± 4.595
0.866 ± 0.040,84.324 ± 4.804
0.863 ± 0.043,84.865 ± 4.222
0.861 ± 0.050,84.324 ± 3.972
0.853 ± 0.040,84.865 ± 4.222
0.856 ± 0.042,84.054 ± 5.049
0.842 ± 0.039,84.054 ± 4.751
0.876 ± 0.040,85.676 ± 4.842
0.864 ± 0.053,84.595 ± 3.832
0.859 ± 0.043,83.514 ± 3.907
0.863 ± 0.048,84.865 ± 3.860
0.853 ± 0.043,84.054 ± 4.751
0.844 ± 0.041,85.405 ± 5.013
0.868 ± 0.041,85.676 ± 4.531
0.859 ± 0.042,84.324 ± 3.586
0.841 ± 0.040,84.595 ± 3.429
0.851 ± 0.041,84.324 ± 3.972
0.858 ± 0.047,84.595 ± 4.366
0.853 ± 0.039,84.595 ± 4.842
0.769 ± 0.074,74.324 ± 5.439
0.771 ± 0.072,74.865 ± 5.412
0.771 ± 0.080,74.324 ± 5.020
0.768 ± 0.070,75.135 ± 6.257
0.771 ± 0.069,75.405 ± 5.853
0.766 ± 0.077,74.865 ± 5.545
0.764 ± 0.066,74.865 ± 5.135
0.758 ± 0.074,74.595 ± 4.712
0.781 ± 0.075,76.216 ± 5.897
0.766 ± 0.067,74.865 ± 5.412
0.771 ± 0.064,74.865 ± 6.169
0.780 ± 0.070,74.054 ± 5.822
0.763 ± 0.080,75.405 ± 5.331
0.761 ± 0.078,74.865 ± 4.366
0.768 ± 0.075,75.135 ± 6.019
0.768 ± 0.069,75.405 ± 5.331
0.769 ± 0.076,74.595 ± 4.865
0.771 ± 0.078,74.054 ± 5.156
0.754 ± 0.074,73.784 ± 4.531
0.747 ± 0.079,74.865 ± 4.366
0.754 ± 0.080,74.054 ± 4.391
0.753 ± 0.069,74.865 ± 5.545
0.766 ± 0.078,74.865 ± 5.676
0.769 ± 0.077,74.865 ± 5.545
0.797 ± 0.055,76.486 ± 5.275
0.798 ± 0.058,76.757 ± 5.432
0.797 ± 0.058,76.486 ± 5.135
0.798 ± 0.056,76.216 ± 5.771
0.792 ± 0.056,76.216 ± 5.771
0.792 ± 0.059,76.216 ± 6.257
0.802 ± 0.057,77.027 ± 4.872
0.795 ± 0.055,76.757 ± 5.946
0.798 ± 0.060,76.216 ± 5.099
0.800 ± 0.052,76.486 ± 5.803
0.795 ± 0.057,76.486 ± 5.412
0.780 ± 0.062,77.027 ± 5.439
0.798 ± 0.054,77.027 ± 5.439
0.797 ± 0.059,75.946 ± 6.216
0.793 ± 0.058,76.486 ± 5.803
0.793 ± 0.058,76.216 ± 5.771
0.795 ± 0.056,76.216 ± 6.257
0.792 ± 0.058,76.757 ± 5.432
0.800 ± 0.056,77.027 ± 5.439
0.798 ± 0.063,77.027 ± 4.872
0.797 ± 0.057,76.486 ± 5.803
0.798 ± 0.056,76.757 ± 5.296
0.795 ± 0.061,76.486 ± 5.803
0.792 ± 0.062,76.486 ± 6.401
0.763 ± 0.072,74.054 ± 4.865
0.769 ± 0.073,73.784 ± 5.412
0.763 ± 0.078,74.054 ± 4.222
0.768 ± 0.072,74.595 ± 5.432
0.761 ± 0.069,73.784 ± 5.803
0.771 ± 0.070,74.324 ± 5.303
0.763 ± 0.070,73.514 ± 5.771
0.771 ± 0.074,74.324 ± 5.701
0.768 ± 0.071,72.973 ± 6.043
0.778 ± 0.068,74.324 ± 6.537
0.780 ± 0.081,74.595 ± 4.865
0.775 ± 0.076,74.324 ± 5.303
0.753 ± 0.083,73.514 ± 5.099
0.766 ± 0.082,75.405 ± 4.902
0.769 ± 0.070,76.216 ± 6.257
0.769 ± 0.072,75.135 ± 5.512
0.769 ± 0.067,75.135 ± 6.139
0.775 ± 0.069,74.865 ± 6.049
0.768 ± 0.077,74.865 ± 6.169
0.769 ± 0.076,74.595 ± 5.432
0.756 ± 0.081,73.514 ± 5.771
0.764 ± 0.069,74.595 ± 5.565
0.769 ± 0.070,74.595 ± 5.565
0.771 ± 0.080,74.324 ± 4.872
0.819 ± 0.057,81.892 ± 4.018
0.824 ± 0.055,82.703 ± 5.296
0.824 ± 0.045,82.703 ± 4.555
0.807 ± 0.057,81.622 ± 4.152
0.808 ± 0.060,82.432 ± 4.400
0.815 ± 0.063,82.432 ± 4.720
0.815 ± 0.050,82.973 ± 3.636
0.822 ± 0.058,81.892 ± 3.209
0.819 ± 0.054,83.514 ± 5.466
0.820 ± 0.053,82.162 ± 3.666
0.817 ± 0.056,82.973 ± 4.366
0.812 ± 0.057,81.081 ± 4.187
0.824 ± 0.042,83.243 ± 4.650
0.822 ± 0.062,83.514 ± 3.716
0.815 ± 0.063,83.243 ± 4.650
0.815 ± 0.061,82.432 ± 4.720
0.812 ± 0.063,82.162 ± 4.555
0.812 ± 0.056,82.162 ± 4.865
0.829 ± 0.046,83.784 ± 3.198
0.832 ± 0.044,84.324 ± 4.152
0.815 ± 0.058,82.973 ± 4.842
0.812 ± 0.054,82.703 ± 4.865
0.815 ± 0.057,82.973 ± 4.689
0.812 ± 0.063,81.351 ± 4.090
0.831 ± 0.038,83.784 ± 4.522
0.832 ± 0.043,84.054 ± 4.751
0.829 ± 0.040,84.054 ± 4.265
0.829 ± 0.043,83.784 ± 4.681
0.827 ± 0.045,82.973 ± 4.842
0.822 ± 0.044,82.703 ± 5.013
0.836 ± 0.042,84.865 ± 4.712
0.834 ± 0.039,83.514 ± 4.265
0.824 ± 0.055,82.973 ± 3.832
0.827 ± 0.041,83.514 ± 4.090
0.831 ± 0.041,82.973 ± 4.689
0.819 ± 0.049,82.162 ± 4.865
0.831 ± 0.042,84.054 ± 4.433
0.834 ± 0.040,84.595 ± 4.366
0.834 ± 0.041,83.514 ± 4.433
0.832 ± 0.036,83.784 ± 4.835
0.827 ± 0.046,83.514 ± 4.265
0.820 ± 0.047,82.973 ± 3.636
0.841 ± 0.046,84.595 ± 5.135
0.837 ± 0.040,84.324 ± 4.490
0.834 ± 0.043,84.324 ± 4.324
0.832 ± 0.036,82.973 ± 4.689
0.832 ± 0.040,82.703 ± 5.013
0.825 ± 0.042,82.973 ± 4.018
0.820 ± 0.055,83.514 ± 4.433
0.819 ± 0.050,82.973 ± 4.531
0.822 ± 0.049,83.784 ± 4.522
0.808 ± 0.061,82.703 ± 4.712
0.815 ± 0.058,82.432 ± 4.400
0.817 ± 0.054,81.622 ± 4.804
0.820 ± 0.057,84.054 ± 4.265
0.822 ± 0.054,83.243 ± 3.784
0.817 ± 0.049,82.162 ± 3.860
0.817 ± 0.053,82.432 ± 4.720
0.820 ± 0.049,82.162 ± 4.555
0.808 ± 0.055,81.622 ± 5.099
0.832 ± 0.047,83.784 ± 5.269
0.822 ± 0.052,83.514 ± 3.716
0.819 ± 0.053,84.324 ± 3.972
0.817 ± 0.042,82.973 ± 5.135
0.817 ± 0.052,81.622 ± 3.972
0.815 ± 0.055,81.892 ± 3.832
0.831 ± 0.039,83.243 ± 4.152
0.836 ± 0.042,83.784 ± 4.835
0.814 ± 0.050,83.514 ± 4.595
0.812 ± 0.046,82.703 ± 4.865
0.817 ± 0.048,82.703 ± 5.156
0.812 ± 0.053,82.432 ± 5.303
0.846 ± 0.051,84.865 ± 3.666
0.842 ± 0.044,84.324 ± 3.784
0.841 ± 0.045,84.054 ± 3.716
0.827 ± 0.050,83.784 ± 4.187
0.825 ± 0.056,83.514 ± 4.433
0.824 ± 0.047,83.243 ± 4.650
0.846 ± 0.045,84.865 ± 3.860
0.849 ± 0.056,84.865 ± 3.666
0.849 ± 0.051,84.324 ± 3.152
0.819 ± 0.049,83.514 ± 5.192
0.820 ± 0.052,82.973 ± 4.991
0.824 ± 0.044,82.973 ± 3.832
0.847 ± 0.042,85.946 ± 3.784
0.851 ± 0.043,84.865 ± 4.045
0.839 ± 0.046,85.135 ± 3.870
0.827 ± 0.060,82.432 ± 3.870
0.825 ± 0.049,83.514 ± 5.049
0.832 ± 0.056,84.054 ± 4.090
0.851 ± 0.037,86.216 ± 4.433
0.844 ± 0.053,85.135 ± 4.230
0.847 ± 0.047,84.865 ± 4.222
0.829 ± 0.046,84.865 ± 4.222
0.832 ± 0.054,84.324 ± 4.324
0.832 ± 0.036,84.324 ± 4.954
0.847 ± 0.037,85.135 ± 3.676
0.856 ± 0.042,85.405 ± 4.712
0.841 ± 0.041,83.514 ± 4.902
0.836 ± 0.034,84.324 ± 4.954
0.836 ± 0.044,83.514 ± 4.090
0.824 ± 0.046,83.243 ± 4.152
0.849 ± 0.045,85.405 ± 5.432
0.854 ± 0.042,85.405 ± 3.860
0.844 ± 0.044,84.865 ± 5.156
0.837 ± 0.042,84.324 ± 4.490
0.831 ± 0.041,84.054 ± 4.265
0.829 ± 0.047,83.514 ± 3.907
0.847 ± 0.038,84.865 ± 5.432
0.849 ± 0.044,84.595 ± 4.366
0.851 ± 0.045,84.865 ± 4.391
0.837 ± 0.038,84.324 ± 3.376
0.842 ± 0.036,84.595 ± 4.689
0.829 ± 0.040,84.054 ± 4.751
0.853 ± 0.039,85.135 ± 4.400
0.851 ± 0.040,85.405 ± 5.296
0.851 ± 0.041,85.676 ± 3.636
0.842 ± 0.040,85.405 ± 4.222
0.834 ± 0.041,84.595 ± 4.366
0.831 ± 0.046,84.324 ± 4.650
0.847 ± 0.047,85.405 ± 3.666
0.846 ± 0.043,84.595 ± 3.832
0.851 ± 0.040,83.243 ± 3.784
0.817 ± 0.052,83.514 ± 4.902
0.822 ± 0.044,83.243 ± 5.099
0.822 ± 0.051,83.243 ± 5.897
0.844 ± 0.055,84.865 ± 4.391
0.839 ± 0.051,85.946 ± 3.784
0.847 ± 0.045,85.405 ± 3.243
0.824 ± 0.042,83.243 ± 5.378
0.825 ± 0.046,84.054 ± 4.902
0.831 ± 0.046,83.514 ± 4.902
0.849 ± 0.043,85.405 ± 3.461
0.844 ± 0.044,85.135 ± 3.870
0.841 ± 0.052,84.324 ± 4.152
0.825 ± 0.054,84.054 ± 4.090
0.834 ± 0.044,83.784 ± 4.681
0.831 ± 0.045,84.324 ± 5.099
0.849 ± 0.049,84.865 ± 4.222
0.846 ± 0.033,85.135 ± 4.563
0.853 ± 0.046,84.324 ± 4.324
0.834 ± 0.049,84.054 ± 4.433
0.829 ± 0.049,84.595 ± 4.689
0.825 ± 0.053,83.514 ± 4.902
