0.629 ± 0.025,62.978 ± 3.631
0.624 ± 0.027,61.748 ± 4.397
0.633 ± 0.030,63.497 ± 3.647
0.656 ± 0.042,65.159 ± 4.583
0.651 ± 0.030,64.640 ± 4.444
0.647 ± 0.020,64.323 ± 3.241
0.678 ± 0.012,67.233 ± 2.417
0.675 ± 0.014,67.329 ± 2.419
0.665 ± 0.017,66.206 ± 2.783
0.660 ± 0.021,65.149 ± 3.897
0.641 ± 0.024,63.429 ± 3.758
0.657 ± 0.027,65.053 ± 3.567
0.726 ± 0.013,72.142 ± 2.397
0.723 ± 0.013,71.729 ± 2.191
0.712 ± 0.015,70.451 ± 2.465
0.689 ± 0.014,68.549 ± 2.769
0.693 ± 0.013,68.924 ± 2.593
0.687 ± 0.015,68.184 ± 2.726
0.751 ± 0.011,74.054 ± 1.560
0.747 ± 0.011,73.929 ± 1.835
0.742 ± 0.012,73.641 ± 1.767
0.736 ± 0.011,73.026 ± 2.408
0.733 ± 0.010,72.843 ± 2.257
0.731 ± 0.010,72.440 ± 2.223
0.623 ± 0.057,62.200 ± 6.604
0.640 ± 0.062,63.756 ± 5.589
0.678 ± 0.075,67.349 ± 8.165
0.628 ± 0.087,63.016 ± 8.927
0.662 ± 0.086,65.985 ± 9.221
0.683 ± 0.078,68.348 ± 8.029
0.661 ± 0.029,65.754 ± 3.868
0.654 ± 0.033,65.562 ± 4.169
0.657 ± 0.038,65.351 ± 3.781
0.655 ± 0.055,64.678 ± 5.461
0.649 ± 0.054,64.803 ± 6.176
0.672 ± 0.067,67.080 ± 7.346
0.686 ± 0.022,68.223 ± 3.178
0.684 ± 0.023,68.012 ± 3.120
0.684 ± 0.026,68.117 ± 3.519
0.670 ± 0.029,66.734 ± 3.792
0.671 ± 0.029,66.744 ± 3.794
0.666 ± 0.031,66.407 ± 4.012
0.733 ± 0.011,72.795 ± 2.158
0.731 ± 0.009,72.719 ± 2.169
0.720 ± 0.014,71.383 ± 2.667
0.705 ± 0.021,70.144 ± 3.042
0.698 ± 0.021,69.769 ± 2.703
0.693 ± 0.022,69.049 ± 3.142
0.614 ± 0.020,62.017 ± 3.635
0.608 ± 0.024,60.826 ± 3.942
0.620 ± 0.036,61.460 ± 4.942
0.658 ± 0.052,65.024 ± 6.217
0.645 ± 0.051,64.063 ± 5.683
0.632 ± 0.043,62.949 ± 4.893
0.662 ± 0.014,66.263 ± 2.688
0.662 ± 0.014,65.764 ± 2.931
0.653 ± 0.016,65.187 ± 2.853
0.654 ± 0.031,64.448 ± 3.989
0.645 ± 0.039,63.862 ± 4.605
0.640 ± 0.036,63.228 ± 4.914
0.713 ± 0.017,70.826 ± 2.873
0.712 ± 0.016,70.480 ± 2.108
0.704 ± 0.018,70.192 ± 2.350
0.682 ± 0.020,68.069 ± 3.023
0.681 ± 0.020,67.685 ± 2.812
0.671 ± 0.022,67.041 ± 3.537
0.742 ± 0.012,73.679 ± 1.917
0.739 ± 0.011,73.324 ± 1.841
0.734 ± 0.009,72.757 ± 2.136
0.727 ± 0.012,71.969 ± 2.109
0.722 ± 0.012,71.902 ± 2.176
0.716 ± 0.016,71.249 ± 2.488
0.616 ± 0.016,61.854 ± 2.643
0.612 ± 0.019,61.009 ± 2.719
0.630 ± 0.023,63.045 ± 3.293
0.652 ± 0.037,65.207 ± 4.327
0.664 ± 0.019,66.561 ± 2.646
0.655 ± 0.020,65.744 ± 2.317
0.664 ± 0.015,66.494 ± 2.201
0.668 ± 0.014,66.609 ± 2.295
0.661 ± 0.014,66.263 ± 2.928
0.656 ± 0.018,65.341 ± 2.903
0.648 ± 0.023,65.139 ± 3.373
0.658 ± 0.017,65.648 ± 3.016
0.703 ± 0.012,69.702 ± 2.207
0.700 ± 0.010,69.702 ± 1.959
0.697 ± 0.010,69.280 ± 2.063
0.692 ± 0.015,69.212 ± 1.984
0.688 ± 0.014,68.482 ± 2.602
0.686 ± 0.012,68.463 ± 1.928
0.728 ± 0.013,72.671 ± 2.056
0.725 ± 0.012,72.238 ± 1.878
0.722 ± 0.012,71.950 ± 1.960
0.723 ± 0.011,71.739 ± 1.761
0.721 ± 0.013,71.671 ± 2.328
0.715 ± 0.012,71.306 ± 2.021
0.602 ± 0.046,60.279 ± 4.828
0.637 ± 0.066,63.477 ± 6.680
0.681 ± 0.053,67.579 ± 6.013
0.593 ± 0.069,60.067 ± 7.641
0.675 ± 0.078,67.368 ± 7.807
0.698 ± 0.051,69.404 ± 6.491
0.638 ± 0.011,63.833 ± 2.751
0.647 ± 0.020,64.207 ± 3.262
0.680 ± 0.037,67.137 ± 4.147
0.649 ± 0.056,65.149 ± 6.744
0.656 ± 0.059,65.303 ± 6.184
0.674 ± 0.054,66.551 ± 5.965
0.677 ± 0.024,67.397 ± 3.015
0.692 ± 0.026,69.395 ± 3.732
