0.786 ± 0.080,76.486 ± 4.366
0.781 ± 0.080,76.216 ± 4.490
0.786 ± 0.074,77.027 ± 4.872
0.792 ± 0.077,77.297 ± 5.013
0.793 ± 0.085,76.216 ± 4.650
0.785 ± 0.083,76.486 ± 4.991
0.776 ± 0.077,75.676 ± 4.835
0.781 ± 0.074,76.216 ± 4.804
0.790 ± 0.087,75.946 ± 4.902
0.785 ± 0.079,75.676 ± 4.681
0.783 ± 0.081,76.486 ± 5.412
0.788 ± 0.079,76.757 ± 5.156
0.781 ± 0.075,75.946 ± 3.716
0.788 ± 0.078,76.486 ± 4.842
0.785 ± 0.073,76.486 ± 4.531
0.792 ± 0.082,76.757 ± 5.156
0.785 ± 0.081,75.946 ± 4.902
0.781 ± 0.082,75.405 ± 4.751
0.783 ± 0.071,75.946 ± 3.514
0.783 ± 0.075,75.946 ± 3.716
0.786 ± 0.080,75.135 ± 4.954
0.783 ± 0.070,77.297 ± 4.865
0.785 ± 0.078,75.946 ± 4.902
0.786 ± 0.079,76.486 ± 4.531
0.797 ± 0.067,78.108 ± 5.331
0.802 ± 0.076,77.838 ± 5.897
0.795 ± 0.079,77.027 ± 4.872
0.795 ± 0.073,78.108 ± 5.192
0.795 ± 0.077,77.297 ± 5.013
0.793 ± 0.082,76.216 ± 4.490
0.798 ± 0.060,77.027 ± 5.164
0.805 ± 0.076,77.838 ± 5.241
0.805 ± 0.080,77.568 ± 4.991
0.792 ± 0.078,77.838 ± 5.241
0.790 ± 0.076,77.027 ± 4.872
0.792 ± 0.081,77.838 ± 4.650
0.802 ± 0.072,77.838 ± 4.954
0.800 ± 0.074,77.297 ± 4.865
0.805 ± 0.062,76.757 ± 4.712
0.795 ± 0.077,77.838 ± 4.954
0.797 ± 0.079,77.568 ± 5.135
0.793 ± 0.075,77.297 ± 5.565
0.802 ± 0.066,78.108 ± 5.192
0.797 ± 0.073,77.297 ± 5.013
0.797 ± 0.072,77.027 ± 4.720
0.795 ± 0.079,77.838 ± 5.378
0.790 ± 0.080,77.297 ± 5.013
0.793 ± 0.077,77.027 ± 5.303
0.780 ± 0.072,76.216 ± 5.099
0.793 ± 0.074,74.865 ± 4.842
0.792 ± 0.072,77.027 ± 5.439
0.786 ± 0.078,77.027 ± 5.164
0.785 ± 0.085,76.757 ± 5.013
0.783 ± 0.073,75.946 ± 4.595
0.785 ± 0.080,75.946 ± 4.265
0.797 ± 0.084,76.216 ± 4.804
0.776 ± 0.075,74.865 ± 4.531
0.783 ± 0.074,75.676 ± 4.681
0.780 ± 0.072,76.216 ± 4.804
0.790 ± 0.082,76.486 ± 5.135
0.783 ± 0.077,75.946 ± 3.907
0.786 ± 0.079,76.757 ± 4.712
0.786 ± 0.079,75.946 ± 4.595
0.780 ± 0.079,76.757 ± 4.712
0.780 ± 0.078,76.216 ± 4.804
0.790 ± 0.078,76.216 ± 4.804
0.793 ± 0.079,77.297 ± 3.860
0.775 ± 0.067,76.216 ± 3.376
0.781 ± 0.077,75.405 ± 4.433
0.780 ± 0.075,76.216 ± 4.650
0.783 ± 0.079,75.676 ± 5.797
0.788 ± 0.076,75.946 ± 4.595
0.853 ± 0.054,84.865 ± 6.419
0.846 ± 0.051,83.243 ± 6.708
0.846 ± 0.067,82.973 ± 6.286
0.837 ± 0.064,83.784 ± 6.943
0.827 ± 0.063,83.784 ± 5.921
0.814 ± 0.084,80.541 ± 7.815
0.847 ± 0.055,84.595 ± 6.169
0.854 ± 0.057,83.784 ± 6.730
0.837 ± 0.061,82.703 ± 5.565
0.834 ± 0.064,82.703 ± 7.272
0.834 ± 0.065,83.514 ± 4.751
0.820 ± 0.082,80.541 ± 5.099
0.859 ± 0.056,84.595 ± 6.169
0.849 ± 0.055,84.324 ± 6.373
0.851 ± 0.070,82.162 ± 5.296
0.836 ± 0.062,83.514 ± 6.885
0.825 ± 0.084,82.432 ± 6.648
0.832 ± 0.064,80.811 ± 8.149
0.844 ± 0.063,82.973 ± 6.049
0.842 ± 0.054,82.973 ± 5.676
0.842 ± 0.068,83.243 ± 7.027
0.834 ± 0.076,83.243 ± 6.598
0.834 ± 0.073,82.162 ± 5.946
0.820 ± 0.083,81.081 ± 6.943
0.853 ± 0.057,85.135 ± 7.176
0.844 ± 0.055,84.595 ± 6.169
0.837 ± 0.057,82.973 ± 5.927
0.839 ± 0.060,83.784 ± 6.043
0.832 ± 0.062,82.703 ± 5.946
0.839 ± 0.060,81.081 ± 7.926
0.851 ± 0.053,84.865 ± 6.642
0.849 ± 0.056,84.054 ± 5.853
0.831 ± 0.066,84.054 ± 7.094
0.837 ± 0.062,83.514 ± 5.853
0.839 ± 0.062,82.973 ± 6.169
0.827 ± 0.059,82.162 ± 5.946
0.856 ± 0.050,85.135 ± 5.828
0.847 ± 0.051,84.595 ± 6.626
0.844 ± 0.056,83.784 ± 5.797
0.841 ± 0.061,84.595 ± 6.515
0.836 ± 0.057,83.784 ± 6.043
0.831 ± 0.069,82.162 ± 6.859
0.851 ± 0.054,85.405 ± 5.822
0.853 ± 0.051,84.865 ± 5.565
0.851 ± 0.049,84.324 ± 6.708
0.841 ± 0.063,84.595 ± 6.286
0.842 ± 0.055,83.784 ± 6.620
0.836 ± 0.057,82.432 ± 5.701
0.858 ± 0.055,84.324 ± 6.816
0.847 ± 0.053,84.595 ± 6.626
0.842 ± 0.060,83.784 ± 6.730
0.831 ± 0.066,82.162 ± 5.822
0.836 ± 0.057,82.162 ± 6.751
0.827 ± 0.065,81.892 ± 6.626
0.853 ± 0.056,84.054 ± 6.670
0.856 ± 0.053,84.595 ± 6.169
0.834 ± 0.063,84.054 ± 6.991
0.836 ± 0.062,84.054 ± 4.902
0.836 ± 0.064,80.270 ± 6.401
0.814 ± 0.083,80.541 ± 6.139
0.849 ± 0.052,84.595 ± 6.286
0.839 ± 0.065,85.135 ± 5.828
0.837 ± 0.069,82.162 ± 6.642
0.839 ± 0.053,83.514 ± 6.778
0.834 ± 0.071,81.622 ± 5.771
0.815 ± 0.088,80.541 ± 6.922
0.844 ± 0.060,82.432 ± 6.757
0.849 ± 0.058,84.054 ± 7.967
0.824 ± 0.067,80.541 ± 5.771
0.836 ± 0.072,82.973 ± 6.169
0.832 ± 0.067,82.432 ± 6.424
0.817 ± 0.076,81.351 ± 5.977
0.873 ± 0.044,86.486 ± 5.405
0.873 ± 0.049,85.676 ± 6.735
0.856 ± 0.058,85.405 ± 6.642
0.856 ± 0.046,85.135 ± 5.952
0.847 ± 0.056,84.865 ± 7.068
0.846 ± 0.054,83.784 ± 5.669
0.871 ± 0.055,86.216 ± 5.977
0.863 ± 0.059,85.946 ± 4.324
0.864 ± 0.051,85.676 ± 5.275
0.853 ± 0.047,85.405 ± 5.296
0.842 ± 0.070,84.865 ± 6.304
