18.3261
15.5802
15.3691
19.9038
32.7162
14.4079
32.9321
33.3331
21.5169
12.4585
16.6872
20.6777
17.6986
13.7883
14.5788
20.0832
23.8692
17.0447
23.9117
32.4935
16.9860
12.8526
14.7028
20.0178
15.2931
13.4642
13.1010
19.3094
12.3704
14.4658
13.1312
20.3423
14.9488
11.2712
13.2923
19.1458
19.3464
13.8260
15.6970
19.5766
26.4104
14.4152
37.2322
37.9357
23.9441
12.4834
16.6226
21.1469
18.2733
15.6292
14.5197
19.9914
22.8916
11.2092
22.2123
32.2926
17.4522
13.8383
14.8253
20.3870
14.6440
11.3375
13.2997
19.3540
12.5647
12.8411
12.9281
20.4766
13.0586
13.0883
13.3003
19.2263
17.9533
23.7088
16.9987
23.0165
62.6016
64.6809
39.4397
64.1078
23.7310
28.6641
21.8559
28.6310
17.7587
25.2860
16.0055
24.9551
24.7751
38.9242
13.6162
33.4625
18.6166
27.4194
15.9861
25.2217
17.0358
25.2756
14.2227
22.9238
13.2639
19.8530
12.9176
17.8206
16.6057
26.8845
13.7797
24.5006
